trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
135251020,20:38:00,20:38:00,1,1,"",1,1,0.00,1
135251020,20:41:00,20:41:00,2,2,"",0,0,900.18,1
135251020,20:44:57,20:44:57,3,3,"",0,0,2047.46,0
135251020,20:45:57,20:45:57,4,4,"",0,0,2333.09,0
135251020,20:47:36,20:47:36,5,5,"",0,0,2811.24,0
135251020,20:49:00,20:49:00,6,6,"",0,0,3215.07,1
135251020,20:50:00,20:50:00,7,7,"",0,0,3718.24,0
135251020,20:50:35,20:50:35,8,8,"",0,0,4006.78,0
135251020,20:51:13,20:51:13,9,9,"",0,0,4326.18,0
135251020,20:51:46,20:51:46,10,10,"",0,0,4597.91,0
135251020,20:52:18,20:52:18,11,11,"",0,0,4866.50,0
135251020,20:52:45,20:52:45,12,12,"",0,0,5090.70,0
135251020,20:53:03,20:53:03,13,13,"",0,0,5240.17,0
135251020,20:53:37,20:53:37,14,14,"",0,0,5515.88,0
135251020,20:55:00,20:55:00,15,15,"",0,0,6204.79,1
135251020,20:55:52,20:55:52,16,16,"",0,0,6726.79,0
135251020,20:56:34,20:56:34,17,17,"",0,0,7150.24,0
135251020,20:58:38,20:58:38,18,18,"",0,0,8391.59,0
135251020,20:59:12,20:59:12,19,19,"",0,0,8731.37,0
135251020,20:59:29,20:59:29,20,20,"",0,0,8895.01,0
135251020,21:00:00,21:00:00,21,21,"",0,0,9204.25,1
135251020,21:00:19,21:00:19,22,22,"",0,0,9452.25,0
135251020,21:00:58,21:00:58,23,23,"",0,0,9941.73,0
135251020,21:01:27,21:01:27,24,24,"",0,0,10299.06,0
135251020,21:02:11,21:02:11,25,25,"",0,0,10847.49,0
135251020,21:02:46,21:02:46,26,26,"",0,0,11284.00,0
135251020,21:03:17,21:03:17,27,27,"",0,0,11682.24,0
135251020,21:04:06,21:04:06,28,28,"",0,0,12286.89,0
135251020,21:04:27,21:04:27,29,29,"",0,0,12550.21,0
135251020,21:05:13,21:05:13,30,30,"",0,0,13128.67,0
135251020,21:06:00,21:06:00,31,31,"",0,0,13711.08,1
135251020,21:08:32,21:08:32,32,32,"",0,0,15053.66,0
135251020,21:09:46,21:09:46,33,33,"",0,0,15703.18,0
135251020,21:10:16,21:10:16,34,34,"",0,0,15965.84,0
135251020,21:11:06,21:11:06,35,35,"",0,0,16398.65,0
135251020,21:11:52,21:11:52,36,36,"",0,0,16808.58,0
135251020,21:12:40,21:12:40,37,37,"",0,0,17229.38,0
135251020,21:13:17,21:13:17,38,38,"",0,0,17553.54,0
135251020,21:14:11,21:14:11,39,39,"",0,0,18031.08,0
135251020,21:14:38,21:14:38,40,40,"",0,0,18267.05,0
135251020,21:16:00,21:16:00,41,41,"",0,0,18980.13,1
135251020,21:16:16,21:16:16,42,42,"",0,0,19152.99,0
135251020,21:17:20,21:17:20,43,43,"",0,0,19802.02,0
135251020,21:17:54,21:17:54,44,44,"",0,0,20143.50,0
135251020,21:18:46,21:18:46,45,45,"",0,0,20675.64,0
135251020,21:20:07,21:20:07,46,46,"",0,0,21498.58,0
135251020,21:21:00,21:21:00,47,47,"",1,0,22035.57,1
135252020,22:34:00,22:34:00,1,1,"",1,1,0.00,1
135252020,22:37:00,22:37:00,2,2,"",0,0,900.18,1
135252020,22:40:57,22:40:57,3,3,"",0,0,2047.46,0
135252020,22:41:57,22:41:57,4,4,"",0,0,2333.09,0
135252020,22:43:36,22:43:36,5,5,"",0,0,2811.24,0
135252020,22:45:00,22:45:00,6,6,"",0,0,3215.07,1
135252020,22:46:00,22:46:00,7,7,"",0,0,3718.24,0
135252020,22:46:35,22:46:35,8,8,"",0,0,4006.78,0
135252020,22:47:13,22:47:13,9,9,"",0,0,4326.18,0
135252020,22:47:46,22:47:46,10,10,"",0,0,4597.91,0
135252020,22:48:18,22:48:18,11,11,"",0,0,4866.50,0
135252020,22:48:45,22:48:45,12,12,"",0,0,5090.70,0
135252020,22:49:03,22:49:03,13,13,"",0,0,5240.17,0
135252020,22:49:37,22:49:37,14,14,"",0,0,5515.88,0
135252020,22:51:00,22:51:00,15,15,"",0,0,6204.79,1
135252020,22:51:52,22:51:52,16,16,"",0,0,6726.79,0
135252020,22:52:34,22:52:34,17,17,"",0,0,7150.24,0
135252020,22:54:38,22:54:38,18,18,"",0,0,8391.59,0
135252020,22:55:12,22:55:12,19,19,"",0,0,8731.37,0
135252020,22:55:29,22:55:29,20,20,"",0,0,8895.01,0
135252020,22:56:00,22:56:00,21,21,"",0,0,9204.25,1
135252020,22:56:19,22:56:19,22,22,"",0,0,9452.25,0
135252020,22:56:58,22:56:58,23,23,"",0,0,9941.73,0
135252020,22:57:27,22:57:27,24,24,"",0,0,10299.06,0
135252020,22:58:11,22:58:11,25,25,"",0,0,10847.49,0
135252020,22:58:46,22:58:46,26,26,"",0,0,11284.00,0
135252020,22:59:17,22:59:17,27,27,"",0,0,11682.24,0
135252020,23:00:06,23:00:06,28,28,"",0,0,12286.89,0
135252020,23:00:27,23:00:27,29,29,"",0,0,12550.21,0
135252020,23:01:13,23:01:13,30,30,"",0,0,13128.67,0
135252020,23:02:00,23:02:00,31,31,"",0,0,13711.08,1
135252020,23:04:32,23:04:32,32,32,"",0,0,15053.66,0
135252020,23:05:46,23:05:46,33,33,"",0,0,15703.18,0
135252020,23:06:16,23:06:16,34,34,"",0,0,15965.84,0
135252020,23:07:06,23:07:06,35,35,"",0,0,16398.65,0
135252020,23:07:52,23:07:52,36,36,"",0,0,16808.58,0
135252020,23:08:40,23:08:40,37,37,"",0,0,17229.38,0
135252020,23:09:17,23:09:17,38,38,"",0,0,17553.54,0
135252020,23:10:11,23:10:11,39,39,"",0,0,18031.08,0
135252020,23:10:38,23:10:38,40,40,"",0,0,18267.05,0
135252020,23:12:00,23:12:00,41,41,"",0,0,18980.13,1
135252020,23:12:16,23:12:16,42,42,"",0,0,19152.99,0
135252020,23:13:20,23:13:20,43,43,"",0,0,19802.02,0
135252020,23:13:54,23:13:54,44,44,"",0,0,20143.50,0
135252020,23:14:46,23:14:46,45,45,"",0,0,20675.64,0
135252020,23:16:07,23:16:07,46,46,"",0,0,21498.58,0
135252020,23:17:00,23:17:00,47,47,"",1,0,22035.57,1
135253020,21:34:00,21:34:00,1,1,"",1,1,0.00,1
135253020,21:37:00,21:37:00,2,2,"",0,0,900.18,1
135253020,21:40:57,21:40:57,3,3,"",0,0,2047.46,0
135253020,21:41:57,21:41:57,4,4,"",0,0,2333.09,0
135253020,21:43:36,21:43:36,5,5,"",0,0,2811.24,0
135253020,21:45:00,21:45:00,6,6,"",0,0,3215.07,1
135253020,21:46:00,21:46:00,7,7,"",0,0,3718.24,0
135253020,21:46:35,21:46:35,8,8,"",0,0,4006.78,0
135253020,21:47:13,21:47:13,9,9,"",0,0,4326.18,0
135253020,21:47:46,21:47:46,10,10,"",0,0,4597.91,0
135253020,21:48:18,21:48:18,11,11,"",0,0,4866.50,0
135253020,21:48:45,21:48:45,12,12,"",0,0,5090.70,0
135253020,21:49:03,21:49:03,13,13,"",0,0,5240.17,0
135253020,21:49:37,21:49:37,14,14,"",0,0,5515.88,0
135253020,21:51:00,21:51:00,15,15,"",0,0,6204.79,1
135253020,21:51:52,21:51:52,16,16,"",0,0,6726.79,0
135253020,21:52:34,21:52:34,17,17,"",0,0,7150.24,0
135253020,21:54:38,21:54:38,18,18,"",0,0,8391.59,0
135253020,21:55:12,21:55:12,19,19,"",0,0,8731.37,0
135253020,21:55:29,21:55:29,20,20,"",0,0,8895.01,0
135253020,21:56:00,21:56:00,21,21,"",0,0,9204.25,1
135253020,21:56:19,21:56:19,22,22,"",0,0,9452.25,0
135253020,21:56:58,21:56:58,23,23,"",0,0,9941.73,0
135253020,21:57:27,21:57:27,24,24,"",0,0,10299.06,0
135253020,21:58:11,21:58:11,25,25,"",0,0,10847.49,0
135253020,21:58:46,21:58:46,26,26,"",0,0,11284.00,0
135253020,21:59:17,21:59:17,27,27,"",0,0,11682.24,0
135253020,22:00:06,22:00:06,28,28,"",0,0,12286.89,0
135253020,22:00:27,22:00:27,29,29,"",0,0,12550.21,0
135253020,22:01:13,22:01:13,30,30,"",0,0,13128.67,0
135253020,22:02:00,22:02:00,31,31,"",0,0,13711.08,1
135253020,22:04:32,22:04:32,32,32,"",0,0,15053.66,0
135253020,22:05:46,22:05:46,33,33,"",0,0,15703.18,0
135253020,22:06:16,22:06:16,34,34,"",0,0,15965.84,0
135253020,22:07:06,22:07:06,35,35,"",0,0,16398.65,0
135253020,22:07:52,22:07:52,36,36,"",0,0,16808.58,0
135253020,22:08:40,22:08:40,37,37,"",0,0,17229.38,0
135253020,22:09:17,22:09:17,38,38,"",0,0,17553.54,0
135253020,22:10:11,22:10:11,39,39,"",0,0,18031.08,0
135253020,22:10:38,22:10:38,40,40,"",0,0,18267.05,0
135253020,22:12:00,22:12:00,41,41,"",0,0,18980.13,1
135253020,22:12:16,22:12:16,42,42,"",0,0,19152.99,0
135253020,22:13:20,22:13:20,43,43,"",0,0,19802.02,0
135253020,22:13:54,22:13:54,44,44,"",0,0,20143.50,0
135253020,22:14:46,22:14:46,45,45,"",0,0,20675.64,0
135253020,22:16:07,22:16:07,46,46,"",0,0,21498.58,0
135253020,22:17:00,22:17:00,47,47,"",1,0,22035.57,1
135254020,18:49:00,18:49:00,2,1,"",0,1,0.00,1
135254020,18:54:27,18:54:27,3,2,"",0,0,1147.28,0
135254020,18:55:48,18:55:48,4,3,"",0,0,1432.91,0
135254020,18:58:04,18:58:04,5,4,"",0,0,1911.06,0
135254020,19:00:00,19:00:00,6,5,"",0,0,2314.89,1
135254020,19:01:10,19:01:10,7,6,"",0,0,2818.06,0
135254020,19:01:51,19:01:51,8,7,"",0,0,3106.60,0
135254020,19:02:36,19:02:36,9,8,"",0,0,3426.00,0
135254020,19:03:14,19:03:14,10,9,"",0,0,3697.73,0
135254020,19:03:51,19:03:51,11,10,"",0,0,3966.32,0
135254020,19:04:23,19:04:23,12,11,"",0,0,4190.52,0
135254020,19:04:44,19:04:44,13,12,"",0,0,4339.99,0
135254020,19:05:23,19:05:23,14,13,"",0,0,4615.70,0
135254020,19:07:00,19:07:00,15,14,"",0,0,5304.61,1
135254020,19:08:13,19:08:13,16,15,"",0,0,5826.61,0
135254020,19:09:12,19:09:12,17,16,"",0,0,6250.06,0
135254020,19:12:06,19:12:06,18,17,"",0,0,7491.41,0
