stop_lat,zone_id,stop_lon,stop_id,parent_station,stop_name,location_type
37.763525,,-121.982909,831585,,Bollinger Canyon Rd/Norris Canyon,0
37.765166,,-121.98472,831584,,Bollinger Canyon Rd/Ascension Dr,0
37.75945,,-121.968331,831589,,Bollinger Canyon/San Ramon Valley,0
37.759244,,-121.970841,831588,,Bollinger Canyon Rd/Talavera Dr,0
37.990556,,-122.086872,832070,,Glacier Dr/Muir Rd,0
37.786608,,-121.925499,832076,,Dougherty Rd/Red Willow Rd,0
37.78717,,-121.925384,832077,,Dougherty Rd/Red Willow Rd,0
37.762881,,-121.894246,832108,,Windemere Pkwy/Harcourt Way,0
37.762739,,-121.895117,832109,,Windemere Pkwy/Harcourt Way,0
37.758095,,-121.886423,832106,,Windemere Pkwy/Longleaf Cir,0
37.761147,,-121.888105,832107,,Windemere Pkwy/Albion Rd,0
37.751275,,-121.898139,832104,,E Branch Pkwy/Sherwood Way,0
37.749682,,-121.889731,832105,,Windemere Pkwy/E Branch Pkwy,0
37.763706,,-121.964172,832102,,2600 Bishop Dr,0
37.753312,,-121.90499,832103,,E Branch/Windemere Ranch School,0
37.828276,,-122.007332,832100,,Danville Blvd/El Cerro Blvd,0
37.896651,,-122.100787,832101,,3285 Mt Diablo Blvd,0
37.89292,,-122.151727,831169,,El Nido Ranch Rd/Upper Happy Valley,0
37.894208,,-122.126153,831168,,Deer Hill Rd/Happy Valley Rd,0
37.70304,,-121.899732,831160,,BART Dublin/Pleasanton,0
37.893649,,-122.124418,831162,,BART Lafayette,0
37.888106,,-122.154652,831165,,Acalanes Rd/Valente Dr,0
37.901218,,-122.09416,831164,,Acalanes Ave/Nogales St,0
37.903895,,-122.094062,831167,,Camino Diablo/Stanley Blvd,0
37.886685,,-122.156095,831166,,Acalanes Rd/Hidden Valley Rd,0
37.990285,,-122.073353,831015,,Pacheco Blvd/Carolos Dr,0
38.006317,,-122.090453,831014,,Pacheco Blvd/Arthur Rd,0
37.983027,,-122.067629,831017,,Pacheco Blvd/Center Ave,0
37.988279,,-122.07174,831016,,Pacheco Blvd/Pacheco Manor Dr,0
38.010711,,-122.102086,831011,,Pacheco Blvd/Morello Ave,0
38.011974,,-122.105354,831010,,3550 Pacheco Blvd,0
38.00831,,-122.095803,831013,,Pacheco Blvd/Camino Del Sol,0
38.010418,,-122.101361,831012,,Pacheco Blvd/Morello Ave,0
37.988038,,-122.071085,831019,,Pacheco Blvd/S Buchanan Cir,0
37.982983,,-122.067261,831018,,Pacheco Blvd/Center Ave,0
37.983329,,-122.06971,83941,,Center Ave/Blackwood Dr,0
37.98328,,-122.07379,83940,,Center Ave/Flame Dr,0
37.87864,,-122.053188,83943,,Crest Ave/Avalon Ct,0
37.983368,,-122.066445,83942,,Center Ave/Pacheco Blvd,0
37.874038,,-122.051483,83945,,Crest Ave/Crest Ct,0
37.871023,,-122.050721,83944,,Crest Ave/Kell Ct,0
37.871651,,-122.046086,83947,,Danville Blvd/Via Robles,0
37.875111,,-122.047995,83946,,Danville Blvd/Horse Trail Ct,0
37.861752,,-122.039969,83949,,Danville Blvd/Livorna Rd,0
37.869377,,-122.044545,83948,,Danville Blvd/Hillgrade Ave,0
37.99805,,-121.8803,83431,,Buchanan Rd/Suzanne Dr,0
37.998047,,-121.875092,83430,,Buchanan Rd/Mcfaul Dr,0
37.998282,,-121.844029,83433,,Somersville Rd/Buchanan Rd,0
37.99789,,-121.84534,83432,,Buchanan Rd/Somersville Rd,0
38.003731,,-121.841434,83435,,3400 Delta Fair Blvd,0
38.003374,,-121.841251,83434,,Delta Fair Blvd/Somersville Towne,0
38.001557,,-121.845036,83437,,Fairview Dr/Potomac Ct,0
38.001771,,-121.844886,83436,,Fairview Dr/Potomac Ct,0
37.997891,,-121.882749,83439,,Buchanan Rd/Inverness Dr,0
37.997885,,-121.873483,83438,,Buchanan Rd/Loveridge Rd,0
37.869352,,-122.029569,831904,,Trotter Way/Dapplegray Ln,0
37.870618,,-122.030201,831903,,Trotter Way/Bridle Ln,0
37.872839,,-122.032017,831902,,Trotter Way/Lariat Ln,0
37.876087,,-122.03155,831901,,Trotter Way/Stewart Ave,0
37.875408,,-122.066543,831900,,Tice Valley Blvd/Tice Valley Ln,0
37.974064,,-122.029265,83893,,BART Concord,0
37.97385,,-122.029356,83892,,BART Concord,0
37.974189,,-122.028977,83890,,BART Concord,0
38.002439,,-122.024443,83897,,BART North Concord/Martinez,0
38.002645,,-122.024466,83896,,BART North Concord/Martinez,0
37.974242,,-122.029184,83894,,BART Concord,0
37.955056,,-121.965111,83545,,Clayton Rd/Terry Lynn Ln,0
37.95354,,-121.960894,83544,,Clayton Rd/Schenone Ct,0
37.958205,,-121.973924,83547,,Clayton Rd/Silverleaf Ln,0
38.00219,,-122.024408,83898,,BART North Concord/Martinez,0
37.95222,,-121.958113,83541,,Clayton Rd/Ygnacio Valley Rd,0
37.953656,,-121.962135,83540,,5350 Clayton Rd,0
37.952523,,-121.957987,83543,,Clayton Rd/Kirker Pass Rd,0
37.951104,,-121.955586,83542,,Clayton Rd/Washington Blvd,0
37.944207,,-121.954701,83769,,Pennsylvania Blvd/Michigan Blvd,0
37.978164,,-122.035579,83760,,Pacheco St/Mt Diablo St,0
38.005747,,-122.131107,831264_merged_422181199,,Alhambra Ave/Contra Costa Regional Medical Center,0
37.942798,,-121.955746,83767,,1336 Pennsylvania Blvd,0
37.947776,,-121.956895,83766,,Pennsylvania Blvd/Washington Blvd,0
37.912496,,-122.047493,831769,,Marchbanks Dr/Players Ct,0
37.913789,,-122.048849,831768,,Marchbanks Dr/Crosby Ct,0
37.917171,,-122.048831,831767,,Marchbanks Dr/Kinross Dr,0
37.918002,,-122.046317,831766,,Marchbanks Dr/Sand Wedge Pl,0
37.91706,,-122.042273,831765,,Marchbanks Dr/Heather Dr,0
37.90522,,-122.063649,831764,,N Main St/Arroyo Way,0
37.901697,,-122.061761,831763,,N Main St/Civic Dr,0
37.899994,,-122.060966,831761,,N Main St/Bonanza St,0
37.898335,,-122.060275,831760,,N Main St/Duncan St,0
37.98074,,-122.025272,83764_merged_422181196,,Parkside Dr/Concord Civic Center,0
37.90239,,-122.189939,831378,,Miner Rd/Lombardy Ln,0
37.903909,,-122.184065,831379,,Miner Rd/Valley View Rd,0
37.85317,,-122.146422,831374,,Ivy Dr/Descanso Dr,0
37.890542,,-122.19401,831375,,Miner Rd/Camino Lenada,0
37.897238,,-122.192035,831376,,Miner Rd/Camino Don Miguel,0
37.900809,,-122.190875,831377,,Miner Rd/Camino Sobrante,0
37.885734,,-122.193478,831370,,Camino Pablo/El Toyonal,0
37.877361,,-122.181537,831371,,Camino Pablo/Brookwood Rd,0
37.877567,,-122.18078,831372,,Camino Pablo/Moraga Way,0
37.902746,,-122.171019,831373,,Honey Hill Rd/Miner Rd,0
37.773833,,-121.971429,831578,,Annabel Ln/End,0
37.763537,,-121.964264,831579,,2600 Bishop Dr,0
37.770577,,-121.956334,831576,,Alcosta Blvd/Woodland Dr,0
37.765759,,-121.95167,831574,,Alcosta Blvd/Bollinger Canyon Rd,0
37.769257,,-121.955326,831575,,Alcosta Blvd/Overlook Dr/Woodland,0
37.759129,,-121.9424,831572,,Alcosta Blvd/Canyon Hills Dr,0
37.763261,,-121.948301,831573,,Alcosta Blvd/Canyon Woods Dr,0
37.753784,,-121.938527,831570,,Alcosta Blvd/Montevideo Dr,0
37.757389,,-121.940498,831571,,Alcosta Blvd/Terra Alta Dr,0
38.016655,,-122.139642,832067,,Berrellesa St Between Marina Vista/Escobar,0
37.810401,,-121.991013,832069,,Camino Ramon/Rose Garden,0
37.973255,,-122.03786,832068,,Clayton Rd/Sutter St,0
37.947836,,-122.060692,831488,,Gregory Ln/Contra Costa Blvd,0
37.960996,,-122.078625,831489,,Morello Ave/Taylor Blvd,0
37.947802,,-122.0775,831482,,Gregory Ln/Brandon Rd,0
37.947813,,-122.075317,831483,,Gregory Ln/Rolling Green  Cir,0
37.947971,,-122.077925,831480,,Gregory Ln/Brandon Rd,0
37.947806,,-122.082049,831481,,Gregory Ln/Pleasant Hill Rd,0
37.947812,,-122.066919,831486,,Gregory Ln/Moiso Ln,0
37.947815,,-122.063851,831487,,Gregory Ln/Cleaveland Rd,0
37.947851,,-122.072893,831484,,Gregory Ln/Kahrs Ave,0
37.94788,,-122.070687,831485,,Gregory Ln/Price Ln,0
37.912285,,-122.065233,832119,,N Main St/Parkside Dr,0
37.962695,,-122.031608,832118,,Monument Blvd Between Monument Ct/Systron,0
37.963311,,-122.031816,832115,,Monument Blvd/Walters Way,0
37.753428,,-121.905482,832114,,E Branch/Windemere Ranch School,0
37.959598,,-122.034018,832117,,Monument Blvd/Detroit Ave,0
37.959901,,-122.034145,832116,,Monument Blvd/Detroit Ave,0
37.757578,,-121.887157,832111,,Windemere Pkwy/Bethany Rd,0
37.760674,,-121.88783,832110,,Windemere Pkwy/Bethany Rd,0
37.751649,,-121.898082,832113,,E Branch Pkwy/Sherwood Way,0
37.749353,,-121.890521,832112,,E Branch Pkwy/Windemere Pkwy,0
37.710561,,-121.926947,831154,,Village Pkwy/Amador Valley Blvd,0
37.71504,,-121.926796,831155,,Village Pkwy/Tamarack Dr,0
37.718672,,-121.926474,831156,,Village Pkwy/Brighton Dr,0
37.722045,,-121.926359,831157,,Village Pkwy/Davona Dr,0
37.721777,,-121.926691,831150,,Village Pkwy/Davona Dr,0
37.718368,,-121.926875,831151,,Village Pkwy/Brighton Dr,0
37.714728,,-121.927186,831152,,Village Pkwy/Tamarack Dr,0
37.709776,,-121.926993,831153,,Village Pkwy/Amador Valley Blvd,0
37.726069,,-121.929152,831158,,Village Pkwy/Shavano Way,0
37.703147,,-121.899881,831159,,BART Dublin/Pleasanton,0
37.851725,,-122.151788,831396,,Moraga Way/Southwaite Ct,0
37.854597,,-122.152599,831397,,Moraga Way/Ivy Dr,0
37.844691,,-122.148637,831394,,Moraga Way/Coral Dr,0
37.847014,,-122.151844,831395,,Moraga Way/Whitehall Dr,0
37.84517,,-122.14998,831392,,Moraga Way/El Corte,0
37.843471,,-122.146729,831393,,Moraga Way/Estabueno,0
37.851725,,-122.152006,831390,,Moraga Way/Southwaite Ct,0
37.847914,,-122.152615,831391,,Moraga Way/El Camino Moraga,0
37.85635,,-122.155185,831398,,Moraga Way/Hall Dr,0
37.857845,,-122.157805,831399,,Moraga Way/Ardor Dr,0
37.990401,,-122.07302,831020,,Pacheco Blvd/N Buchanan Cir,0
38.003426,,-122.083193,831021,,4639 Pacheco Blvd,0
38.007038,,-122.09203,831022,,Pacheco Blvd/Arthur Rd,0
38.008399,,-122.095573,831023,,Pacheco Blvd/Camino Del Sol,0
38.010792,,-122.101845,831024,,Pacheco Blvd/Morello Ave,0
38.012322,,-122.105746,831025,,Pacheco Blvd/Refinery Rd,0
38.012413,,-122.111207,831026,,Pacheco Blvd/Howe Rd,0
38.012966,,-122.118004,831027,,Pacheco Blvd/Shell Ave,0
38.012838,,-122.120292,831028,,Pacheco Blvd/Bush St,0
38.014462,,-122.126356,831029,,Pacheco Blvd/Arreba St,0
37.851263,,-122.033221,83952,,Danville Blvd/Alamo Plaza,0
37.847856,,-122.03129,83953,,Danville Blvd/Las Trampas Rd,0
37.85698,,-122.03706,83950,,Danville Blvd/Ridgewood Rd,0
37.853511,,-122.034761,83951,,Danville Blvd/St Alphonsus Ct,0
37.841507,,-122.025261,83956,,Danville Blvd/Hemme Ave,0
37.837584,,-122.020852,83957,,Danville Blvd/Camille Ave,0
37.843835,,-122.027592,83954,,Danville Blvd/La Serena Ave,0
37.845128,,-122.028867,83955,,1401 Danville Blvd,0
37.832002,,-122.014022,83958,,Danville Blvd/Hartford Rd,0
37.828721,,-122.00841,83959,,Danville Blvd/Del Amigo Rd,0
37.99271,,-122.113142,83427,,Center Ave/Veterans Dr,0
37.956951,,-122.054329,831970,,John F Kennedy University,0
37.990924,,-122.100655,831976,,Morello Ave/Muir Rd,0
37.990522,,-122.101229,831977,,Morello Ave/Muir Rd,0
37.986031,,-122.103553,831975,,Morello Ave/Center Ave,0
37.986218,,-122.103657,831978,,Morello Ave/Center Ave,0
37.705295,,-121.920341,831979,,Dublin Blvd/Clark Ave,0
37.974002,,-122.029069,83888,,BART Concord,0
37.974171,,-122.028977,83889,,BART Concord,0
37.97055,,-122.010954,83558,,Clayton Rd/Barbis Way,0
37.972189,,-122.016529,83559,,Clayton Rd/Grove Way,0
37.972752,,-122.029769,83884,,BART Concord,0
37.973038,,-122.029643,83885,,BART Concord,0
37.97335,,-122.029505,83886,,BART Concord,0
37.968082,,-122.001771,83555,,Clayton Rd/West St,0
37.964339,,-121.990852,83552,,Clayton Rd/Glazier Dr,0
37.965623,,-121.994484,83553,,Clayton Rd/Denkinger Ct,0
37.961531,,-121.983048,83550,,Clayton Rd/Bailey Rd,0
37.962921,,-121.986944,83551,,Clayton Rd/Thornwood Dr,0
37.892793,,-122.061094,831808,,S California Blvd/Newell Ave,0
37.897904,,-122.063064,831809,,N California Blvd/Mt Diablo Blvd,0
37.901168,,-122.064504,831806,,N California Blvd/Trinity Ave,0
37.899046,,-122.063594,831807,,N California Blvd/Bonanza St,0
37.905195,,-122.061181,831804,,N Broadway/Arroyo Way,0
37.902444,,-122.064908,831805,,N California Blvd/Cole Ave,0
37.902367,,-122.061004,831802,,N Broadway/Civic Dr,0
37.904178,,-122.061053,831803,,N Broadway/S Carlback Ave,0
37.906507,,-122.061527,831800,,N Broadway/Ygnacio Valley Rd,0
37.903893,,-122.061271,831801,,N Broadway/Carlback Ave,0
38.011728,,-122.023244,83778,,Port Chicago Hwy/Arnold Industrial,0
38.014698,,-122.024972,83779,,Port Chicago Hwy/Bates Ave,0
37.941156,,-121.951657,83773,,Pine Hollow Rd/Redlands Way,0
37.947473,,-121.956378,83770,,Pennsylvania Blvd/Colorado Dr,0
37.999693,,-122.047594,83771,,Peralta Rd/Dalis Dr,0
37.99536,,-122.030643,83776,,Port Chicago Hwy/Olivera Rd,0
38.004492,,-122.023835,83777,,Port Chicago Hwy/Panoramic Dr,0
37.977535,,-122.028935,83775,,Port Chicago Hwy/Concord Blvd,0
37.896543,,-122.058654,831719,,Broadway Plz/Fountain,0
37.933786,,-122.046429,831712,,Bancroft Rd/Minert Rd,0
37.933607,,-122.046693,831713,,Bancroft Rd/Minert Rd,0
37.930291,,-122.043197,831710,,Bancroft Rd/Gil Port Ln,0
37.932894,,-122.045601,831711,,860 Bancroft Rd,0
37.901984,,-122.060659,831716,,N Broadway/Walnut Creek Library,0
37.930085,,-122.043449,831714,,Bancroft Rd/Countrywood Ct,0
37.89498,,-122.060787,831715,,Bothelho Dr/Locust St,0
37.98074,,-122.025272,83764_merged_422181186,,1939 Parkside Dr,0
37.772775,,-121.991062,831626,,Crow Canyon Rd/Park Pl,0
37.774294,,-121.982696,831627,,Crow Canyon Rd/Old Crow Canyon Rd,0
37.773543,,-121.988231,831624,,Crow Canyon Rd/Deerwood Rd,0
37.772515,,-121.9956,831625,,Crow Canyon Rd/Bollinger Canyon Rd,0
37.775232,,-121.980404,831622,,Crow Canyon Rd/Twin Creeks Dr,0
37.774535,,-121.983108,831623,,Crow Canyon Rd/Old Crow Canyon Rd,0
37.779686,,-121.972657,831621,,Crow Canyon Pl/Crow Canyon Rd,0
37.774937,,-121.980243,831628,,Crow Canyon Rd/Twin Creeks Dr,0
37.788759,,-121.926897,831629,,Crow Canyon Rd/Dougherty Rd,0
37.969223,,-122.005943,83556,,Clayton Rd/Farm Bureau Rd,0
37.888623,,-122.194463,831369,,Camino Pablo/Miner Rd,0
37.883129,,-122.183839,831368,,521 Altarinda Rd,0
37.969935,,-122.008495,83557,,Clayton Rd/Maynard St,0
37.842389,,-122.118001,831363,,St Mary's Rd/Carter Dr,0
37.841277,,-122.122449,831362,,1500 St Mary's Rd,0
37.834834,,-122.129477,831361,,Moraga Way/Viader Dr,0
37.837012,,-122.134771,831360,,Moraga Way/St Andrews Dr,0
37.84069,,-122.145196,831367,,Miramonte High School,0
37.878025,,-122.184133,831366,,BART Orinda,0
37.841751,,-122.121762,831365,,1500 St Mary's Rd,0
37.842532,,-122.11823,831364,,St Mary's Rd/Carter Dr,0
37.729442,,-121.931751,831564,,Alcosta Blvd/Village Pkwy,0
37.731744,,-121.927879,831561,,Alcosta Blvd/Fircrest Ln,0
37.731458,,-121.92773,831560,,Alcosta Blvd/Fircrest Ln,0
37.724438,,-121.936884,831563,,Alcosta Blvd/Davona Blvd,0
37.728586,,-121.933847,831562,,Alcosta Blvd/Belle Meade Dr,0
37.949855,,-121.960756,83882,,Ygnacio Valley Rd/Park Highlands,0
37.972565,,-122.029849,83883,,BART Concord,0
37.767061,,-121.968906,832058,,Bishop Dr/Executive Pkwy,0
38.009859,,-122.030682,832055,,Pike Ln/Arnold Industrial Way,0
37.710021,,-121.910136,832056,,Dougherty Rd/Iron Horse Trail Apts,0
37.711047,,-121.910479,832057,,Dougherty Rd/Park Sierra,0
37.749371,,-121.914215,832050,,Dougherty Rd So/Dougherty Rd  No,0
37.770497,,-121.960644,832052,,San Ramon Transit Center,0
37.961067,,-122.079073,831490,,Morello Ave/Taylor Blvd,0
37.933379,,-122.063026,831493,,Oak Park Blvd/Hook Ave,0
37.933765,,-122.070033,831495,,Oak Park Blvd/Monte Cresta Dr,0
37.933288,,-122.065438,831494,,Oak Park Blvd/Monticello Ave,0
37.933771,,-122.0731,831496,,Oak Park Blvd/Patterson Blvd,0
37.859611,,-122.163295,832129,,Moraga Way/Orchard Rd,0
37.911806,,-122.062672,832121,,Parkside Dr/N Broadway,0
37.911852,,-122.060582,832122,,Parkside Dr Between N Civic Dr/Pimlico Dr,0
38.002927,,-122.082675,832125,,Pacheco Blvd/Little Valley Rd,0
37.993496,,-122.07422,832126,,Pacheco Blvd/Hwy 4 West Entrance,0
37.994397,,-122.074325,832127,,Pacheco Blvd/Blum Rd,0
37.796992,,-121.917344,831143,,Tassajara Ranch Dr/Zenith Ridge Dr,0
37.795065,,-121.918606,831142,,Tassajara Ranch Dr/Mountain Ridge,0
37.793014,,-121.921175,831141,,Tassajara Ranch Dr/Blackstone Dr,0
37.793228,,-121.920877,831140,,Tassajara Ranch Dr/Blackstone Dr,0
37.704277,,-121.916002,831147,,Dublin Blvd/Civic Plz,0
37.704696,,-121.91654,831145,,Dublin Blvd/Sierra Ct,0
37.725873,,-121.929415,831149,,Village Pkwy/Kimball Ave,0
37.703642,,-121.912075,831148,,Dublin Blvd/Dublin Ct,0
37.859868,,-122.164363,831385,,416 Moraga Way,0
37.862145,,-122.168604,831384,,Moraga Way/Casa Vieja,0
37.85764,,-122.157793,831387,,Moraga Way/Valley View Dr,0
37.858882,,-122.161973,831386,,Moraga Way/Oak Dr,0
37.906354,,-122.1794,831381,,Miner Rd/Sycamore Rd,0
37.904921,,-122.181967,831380,,550 Miner Rd,0
37.866049,,-122.175478,831383,,196 Moraga Way,0
37.870873,,-122.17742,831382,,Moraga Way/Orchard Rd,0
37.854374,,-122.152678,831389,,Moraga Way/Ivy Dr,0
37.856234,,-122.155345,831388,,Moraga Way/Woodland Rd,0
38.018503,,-122.139497,831039,,Amtrak,0
38.017032,,-122.138332,831034,,Escobar St/Castro St,0
38.019464,,-122.135142,831032,,Court St/Marina Vista,0
38.017317,,-122.133112,831031,,Court St/Green St,0
38.015714,,-122.130487,831030,,Pine St/Susana St,0
37.847812,,-122.03098,83969,,Danville Blvd/Las Trampas Rd,0
37.845279,,-122.028752,83968,,Danville Blvd/South Ave,0
37.844254,,-122.027718,83967,,Danville Blvd/La Serena Ave,0
37.841686,,-122.025192,83966,,Danville Blvd/Hemme Ave,0
37.837763,,-122.020795,83965,,Danville Blvd/Camille Ave,0
37.834517,,-122.016559,83964,,Danville Blvd/El Portal,0
37.832154,,-122.013896,83963,,Danville Blvd/Hartford Rd,0
37.825592,,-122.003878,83961,,Danville Blvd/La Gonda Way,0
37.825351,,-122.0039,83960,,Danville Blvd/Railroad Ave,0
37.976262,,-122.060021,831961,,Diamond Blvd/Burnett Ave,0
37.975015,,-122.058526,831960,,Diamond Blvd/Galaxy Way,0
37.940722,,-122.063818,831967,,Cleaveland Rd/W Hookston Rd,0
37.943241,,-122.060651,831966,,Contra Costa Blvd/Boyd Rd,0
37.980693,,-122.053603,83569,,1200 Concord Ave,0
37.979174,,-122.033074,83568,,Colfax St/Pacheco St,0
37.972201,,-122.040444,83563,,Clayton Rd/Fry Way,0
37.974673,,-122.025254,83562,,Clayton Rd/The Alameda,0
37.973783,,-122.022093,83561,,Clayton Rd/Fifth St,0
37.973115,,-122.020058,83560,,Clayton Rd/Sixth St,0
37.97162,,-122.040995,83567,,Clayton Rd/Adelaide St,0
37.970771,,-122.042856,83566,,Clayton Rd/Detroit Ave,0
37.969744,,-122.045015,83565,,Clayton Rd/Pine St,0
37.970717,,-122.043729,83564,,Clayton Rd/Pine St,0
37.916975,,-122.059062,831819,,N Civic Dr/Walden Rd,0
37.914985,,-122.05945,831818,,N Civic Dr/Deodora Way,0
38.005747,,-122.131107,831264_merged_422181189,,2500 Alhambra Ave,0
37.90692,,-122.058611,831814,,N Civic Dr/Ygnacio Valley Rd,0
37.912879,,-122.059814,831817,,N Civic Dr/Parkside Dr,0
37.91072,,-122.05957,831816,,N Civic Dr/Pine St,0
37.902507,,-122.064564,831811,,N California Blvd/Cole Ave,0
37.908269,,-122.066123,831813,,2121 N California Blvd,0
37.903425,,-122.065277,831812,,N California Blvd/Lacassie Ave,0
37.995752,,-122.032357,83747,,Olivera Rd/Welch Ct,0
37.972117,,-122.032526,83746,,Oak St/Galindo St,0
37.972046,,-122.032342,83745,,Oak St/Galindo St,0
37.956293,,-122.038691,83744,,Oak Grove Rd/Monument Blvd,0
37.953297,,-122.037205,83743,,Oak Grove Rd/Pear Dr,0
37.94882,,-122.034201,83742,,Oak Grove Rd/Whitman Rd,0
37.947687,,-122.033143,83741,,Oak Grove Rd/Chalomar Rd,0
37.946216,,-122.031832,83740,,Oak Grove Rd/Rockne Ln,0
37.996864,,-122.036726,83749,,Olivera Rd/Hillsborough Dr,0
37.996134,,-122.034208,83748,,Olivera Rd/Thunderbird Dr,0
37.984361,,-122.063401,83985,,Marsh Dr/Center Ave,0
37.987368,,-122.063084,83984,,Marsh Dr/Sahara Dr,0
37.989215,,-122.062868,83987,,Marsh Dr/Mobile Dr,0
37.987645,,-122.062843,83986,,Marsh Dr/Sally Ride Dr,0
37.994336,,-122.063336,83981,,Marsh Dr/Vista Grande,0
37.998713,,-122.057525,83980,,5000 Marsh Dr,0
37.989117,,-122.063075,83983,,Marsh Dr/Mobile Dr,0
37.991276,,-122.063182,83982,,Marsh Dr/Aria Dr,0
37.994577,,-122.06314,83989,,Marsh Dr/Vista Grande,0
37.991427,,-122.062986,83988,,Marsh Dr/Aria Dr,0
37.878524,,-122.073778,831701,,Rossmoor Shopping Center,0
37.77022,,-121.960472,831700,,San Ramon Transit Center,0
37.778794,,-121.971407,831635,,Crow Canyon Rd/Crow Canyon Pl,0
37.779731,,-121.969035,831634,,Crow Canyon Rd/Camino Ramon,0
37.77949,,-121.968794,831637,,Crow Canyon Rd/Camino Ramon,0
37.778526,,-121.971235,831636,,Crow Canyon Rd/Crow Canyon Pl,0
37.785647,,-121.94313,831631,,Crow Canyon Rd/Canyon Crest Dr,0
37.783372,,-121.9389,831630,,Crow Canyon Rd/Shoreline Dr,0
37.781596,,-121.964577,831633,,Crow Canyon Rd/Alcosta Blvd,0
37.788315,,-121.946717,831632,,Crow Canyon Rd/Canyon Crest Dr,0
37.864835,,-122.099782,831234_merged_422181193,,St Mary's Rd/Lafayette Community Center,0
37.788661,,-121.926335,831639,,Crow Canyon Rd/Dougherty Rd,0
37.781257,,-121.964531,831638,,Crow Canyon Rd/Alcosta Blvd,0
37.980847,,-122.025088,83765_merged_422181195,,Parkside Dr/Concord Civic Center,0
37.724161,,-121.936723,831558,,Alcosta Blvd/Davona Dr,0
37.728381,,-121.933561,831559,,Alcosta Blvd/Elmwood Dr,0
37.964717,,-122.078505,831550,,Viking Dr/Odin Dr,0
37.940616,,-122.062543,831551,,80 W Hookston,0
37.767775,,-121.96854,831553,,Bishop Ranch 8,0
37.766428,,-121.963462,831554,,Bishop Ranch 2600,0
37.774476,,-121.960908,831555,,Bishop Ranch 15,0
37.723144,,-121.942187,831556,,Alcosta Blvd/San Ramon Valley Blvd,0
37.722895,,-121.942027,831557,,Alcosta Blvd/San Ramon Valley Blvd,0
37.754661,,-121.908495,832049,,Bollinger Canyon Rd/Watermill Rd,0
37.759112,,-121.905719,832048,,Bollinger Canyon Rd/Harcourt Way,0
37.77333,,-121.921068,832043,,Bollinger Canyon Rd/S Wedgewood Rd,0
37.772092,,-121.931246,832042,,Bollinger Canyon Rd/Gale Ridge Rd,0
37.77171,,-121.939097,832041,,Bollinger Canyon Rd/Chanterella Dr,0
37.771193,,-121.94571,832040,,Bollinger Canyon Rd/Canyon View Cir,0
37.766152,,-121.905245,832047,,Bollinger Canyon Rd/Albion Rd,0
37.769419,,-121.909048,832046,,Bollinger Canyon Rd/Main Branch Rd,0
37.770785,,-121.911717,832045,,Bollinger Canyon Rd/S Monarch Rd,0
37.77316,,-121.917894,832044,,Bollinger Canyon Rd/Stoneleaf Rd,0
37.928425,,-122.055449,832137,,BART Pleasant Hill,0
37.928255,,-122.055667,832136,,BART Pleasant Hill,0
37.928104,,-122.055862,832135,,BART Pleasant Hill,0
37.704587,,-121.910563,832133,,Dublin Blvd/Dougherty Rd,0
37.998119,,-121.864102,832132,,Buchanan Rd/Meadows Ave,0
37.997905,,-121.863286,832131,,Buchanan Rd/Meadows Ave,0
37.98125,,-122.049696,832130,,Stanwell Dr/Stanwell Cir,0
37.928577,,-122.055254,832138,,BART Pleasant Hill,0
37.96696,,-121.998047,83554,,Clayton Rd/Mendocino Dr,0
37.969712,,-122.008839,83527,,Clayton Rd/Babel Ln,0
37.888918,,-122.043353,831048,,San Miguel Dr/Shady Glen Rd,0
37.887501,,-122.040309,831049,,San Miguel Dr/Hillview Ter,0
37.886953,,-122.03341,831042,,Palmer Rd/Mountain View Blvd,0
37.886049,,-122.036978,831043,,San Miguel Dr/Mountain View Blvd,0
37.882529,,-122.030891,831040,,Palmer Rd/Sylvan Rd,0
37.884973,,-122.032214,831041,,Palmer Rd/Hawthorne Dr,0
37.890522,,-122.045593,831046,,San Miguel Dr/Adeline Dr,0
37.890495,,-122.045846,831047,,San Miguel Dr/Norris Rd,0
37.887715,,-122.040344,831044,,San Miguel Dr/Hillview Ter,0
37.88907,,-122.043273,831045,,San Miguel Dr/Shady Glen Rd,0
37.972072,,-122.017207,83524,,Clayton Rd/Davis Ave,0
37.934482,,-122.032979,83831,,Treat Blvd/Winton Dr,0
37.932642,,-122.036549,83830,,Treat Blvd/Arkell Rd,0
37.834882,,-122.017328,83978,,Danville Blvd/Wayne Ave,0
37.999207,,-122.053364,83979,,Marsh Dr/Solano Way,0
37.940976,,-122.021166,83833,,Treat Blvd/Blarney Ave,0
37.853734,,-122.034681,83971,,Danville Blvd/St Alphonsus Ct,0
37.857185,,-122.036968,83972,,Danville Blvd/Ridgewood Rd,0
37.861877,,-122.03982,83973,,Danville Blvd/Livorna Rd,0
37.869395,,-122.044304,83974,,Danville Blvd/Hillgrade Ave,0
37.868465,,-122.046449,83975,,Hillgrade Ave/Iron Horse Trl,0
38.011637,,-122.110907,83976,,Howe Rd/Catalpa St,0
37.890247,,-122.064786,83977,,Lilac Dr/Newell Ave,0
38.014704,,-122.030756,831958,,Commercial Cir/Bates Ave,0
37.953478,,-121.955184,831959,,Kirker Pass Rd/Allegro Ave,0
38.015232,,-122.027836,831954,,Commercial Cir/Bates Ave,0
