shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
38358,37.974154,-122.029127,1,
38358,37.9745755,-122.0289485,2,
38358,37.9747385,-122.0290075,3,
38358,37.974857,-122.029052,4,
38358,37.974945,-122.0290965,5,
38358,37.975097,-122.029207,6,
38358,37.9751945,-122.029235,7,
38358,37.97522,-122.0291495,8,
38358,37.975232,-122.029082,9,
38358,37.975268,-122.0289975,10,
38358,37.975332,-122.0288875,11,
38358,37.9753715,-122.0288275,12,
38358,37.9754055,-122.0287885,13,
38358,37.9754595,-122.0287485,14,
38358,37.9755105,-122.028723,15,
38358,37.9755705,-122.028699,16,
38358,37.9756815,-122.0286685,17,
38358,37.9757965,-122.0286475,18,
38358,37.9758905,-122.028669,19,
38358,37.976201,-122.028742,20,
38358,37.976485,-122.0287875,21,
38358,37.976567,-122.0287915,22,
38358,37.976715,-122.0288295,23,
38358,37.977097,-122.0289885,24,
38358,37.977965,-122.0293545,25,
38358,37.9785615,-122.0296,26,
38358,37.979042,-122.0297935,27,
38358,37.979627,-122.0300275,28,
38358,37.9797705,-122.0300305,29,
38358,37.9798305,-122.029908,30,
38358,37.97993,-122.0297075,31,
38358,37.980093,-122.0293645,32,
38358,37.980261,-122.029005,33,
38358,37.9805035,-122.028491,34,
38358,37.9808575,-122.0277475,35,
38358,37.9811285,-122.027182,36,
38358,37.981248,-122.026931,37,
38358,37.9813295,-122.0267605,38,
38358,37.98141,-122.026588,39,
38358,37.981574,-122.0262115,40,
38358,37.9814145,-122.0256615,41,
38358,37.9809185,-122.025279,42,
38358,37.9806265,-122.0250615,43,
38358,37.980358,-122.024877,44,
38358,37.9801355,-122.024713,45,
38358,37.9800625,-122.024637,46,
38358,37.9799915,-122.024526,47,
38358,37.980015,-122.024184,48,
38358,37.980202,-122.0234835,49,
38358,37.9804595,-122.0225455,50,
38358,37.9806885,-122.021725,51,
38358,37.9808015,-122.0213125,52,
38358,37.9809175,-122.020888,53,
38358,37.981092,-122.020341,54,
38358,37.9813215,-122.019824,55,
