shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
17704,34.424831,-119.726076,1,0.0000
17704,34.424806,-119.726321,2,0.0231
17704,34.424767,-119.726672,3,0.0555
17704,34.424651,-119.726668,4,0.0685
17704,34.424596,-119.726679,5,0.0746
17704,34.424529,-119.726708,6,0.0822
17704,34.424408,-119.726802,7,0.0989
17704,34.424104,-119.727085,8,0.1411
17704,34.423465,-119.727656,9,0.2299
17704,34.423186,-119.727874,10,0.2668
17704,34.422988,-119.727321,11,0.3214
17704,34.422879,-119.727049,12,0.3491
17704,34.422564,-119.726257,13,0.4292
17704,34.422412,-119.725897,14,0.4663
17704,34.422320,-119.725732,15,0.4843
17704,34.422199,-119.725537,16,0.5071
17704,34.421843,-119.725091,17,0.5644
17704,34.421509,-119.724748,18,0.6127
17704,34.421434,-119.724702,19,0.6216
17704,34.421342,-119.724664,20,0.6333
17704,34.422355,-119.723587,21,0.7837
17704,34.422747,-119.723177,22,0.8412
17704,34.423272,-119.722588,23,0.9204
17704,34.423420,-119.722432,24,0.9424
17704,34.422566,-119.721253,25,1.0863
17704,34.421629,-119.719991,26,1.2420
17704,34.420703,-119.718710,27,1.3979
17704,34.420214,-119.718043,28,1.4800
17704,34.419750,-119.717413,29,1.5571
17704,34.419286,-119.716776,30,1.6358
17704,34.418824,-119.716140,31,1.7130
17704,34.418417,-119.715577,32,1.7817
17704,34.417901,-119.714855,33,1.8689
17704,34.416968,-119.713556,34,2.0270
17704,34.416026,-119.712316,35,2.1812
17704,34.415073,-119.711004,36,2.3420
17704,34.414808,-119.710648,37,2.3852
17704,34.414879,-119.710204,38,2.4269
17704,34.414930,-119.709961,39,2.4495
17704,34.414989,-119.709734,40,2.4707
17704,34.415055,-119.709537,41,2.4900
17704,34.415208,-119.709095,42,2.5348
17704,34.415323,-119.708820,43,2.5625
17704,34.415473,-119.708516,44,2.5953
17704,34.415580,-119.708329,45,2.6161
17704,34.415782,-119.708042,46,2.6508
17704,34.415908,-119.707881,47,2.6706
17704,34.415969,-119.707799,48,2.6812
17704,34.416077,-119.707670,49,2.6982
17704,34.416132,-119.707600,50,2.7067
17704,34.416157,-119.707569,51,2.7109
17704,34.416244,-119.707465,52,2.7244
17704,34.416360,-119.707347,53,2.7414
17704,34.416483,-119.707220,54,2.7591
17704,34.416646,-119.707055,55,2.7833
17704,34.416718,-119.706980,56,2.7933
17704,34.416816,-119.706880,57,2.8075
17704,34.416861,-119.706834,58,2.8146
17704,34.417109,-119.706566,59,2.8507
17704,34.417289,-119.706369,60,2.8784
17704,34.417340,-119.706244,61,2.8905
17704,34.417805,-119.705729,62,2.9605
17704,34.418296,-119.705214,63,3.0329
17704,34.418842,-119.704627,64,3.1144
17704,34.419322,-119.704122,65,3.1853
17704,34.419415,-119.704109,66,3.1963
17704,34.420148,-119.703336,67,3.3042
17704,34.420445,-119.703015,68,3.3481
17704,34.420897,-119.703627,69,3.4224
17705,34.420897,-119.703627,1,0.0000
17705,34.421391,-119.704296,2,0.0829
17705,34.422334,-119.705578,3,0.2408
17705,34.422013,-119.705922,4,0.2883
17705,34.421779,-119.706155,5,0.3217
17705,34.421281,-119.706691,6,0.3961
17705,34.420341,-119.705415,7,0.5533
17705,34.419415,-119.704109,8,0.7107
17705,34.419368,-119.704216,9,0.7224
17705,34.418901,-119.704705,10,0.7905
17705,34.418358,-119.705294,11,0.8719
17705,34.417397,-119.706301,12,1.0130
17705,34.417289,-119.706369,13,1.0265
17705,34.417109,-119.706566,14,1.0541
17705,34.416861,-119.706834,15,1.0902
17705,34.416816,-119.706880,16,1.0973
17705,34.416718,-119.706980,17,1.1115
17705,34.416646,-119.707055,18,1.1215
17705,34.416483,-119.707220,19,1.1457
17705,34.416360,-119.707347,20,1.1634
17705,34.416244,-119.707465,21,1.1805
17705,34.416157,-119.707569,22,1.1939
17705,34.416132,-119.707600,23,1.1982
17705,34.416077,-119.707670,24,1.2066
17705,34.415969,-119.707799,25,1.2236
17705,34.415908,-119.707881,26,1.2342
17705,34.415782,-119.708042,27,1.2540
17705,34.415580,-119.708329,28,1.2888
17705,34.415473,-119.708516,29,1.3096
17705,34.415323,-119.708820,30,1.3423
17705,34.415208,-119.709095,31,1.3701
17705,34.415055,-119.709537,32,1.4148
17705,34.414989,-119.709734,33,1.4341
17705,34.414930,-119.709961,34,1.4553
17705,34.414879,-119.710204,35,1.4779
17705,34.414808,-119.710648,36,1.5197
17705,34.415073,-119.711004,37,1.5629
17705,34.416026,-119.712316,38,1.7236
17705,34.416968,-119.713556,39,1.8779
17705,34.417901,-119.714855,40,2.0359
17705,34.418417,-119.715577,41,2.1231
17705,34.418824,-119.716140,42,2.1918
17705,34.419286,-119.716776,43,2.2690
17705,34.419750,-119.717413,44,2.3477
