shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
e2a7ac59-e46a-4d28-9745-b07d551a0457,38.5585848127952,-121.66977713524,143,18468.96
e2a7ac59-e46a-4d28-9745-b07d551a0457,38.5584520434411,-121.670618007816,144,18543.5
e2a7ac59-e46a-4d28-9745-b07d551a0457,38.5556196305525,-121.683314244945,146,19690.75
e2a7ac59-e46a-4d28-9745-b07d551a0457,38.5543777677046,-121.688780587243,147,20185.4
e2a7ac59-e46a-4d28-9745-b07d551a0457,38.55367771111,-121.691877197735,151,20465.81
e2a7ac59-e46a-4d28-9745-b07d551a0457,38.5540719958587,-121.690282624381,150,20320.48
e2a7ac59-e46a-4d28-9745-b07d551a0457,38.5541953774807,-121.68953697023,148,20254.18
e2a7ac59-e46a-4d28-9745-b07d551a0457,38.5541564854477,-121.689701926094,149,20269.15
e2a7ac59-e46a-4d28-9745-b07d551a0457,38.5533933969374,-121.692893755012,152,20559.63
e2a7ac59-e46a-4d28-9745-b07d551a0457,38.5532163711319,-121.693672936778,153,20630.14
e2a7ac59-e46a-4d28-9745-b07d551a0457,38.5527201624346,-121.694429319765,155,20737.31
e2a7ac59-e46a-4d28-9745-b07d551a0457,38.552081796651,-121.694450777438,156,20808.27
e2a7ac59-e46a-4d28-9745-b07d551a0457,38.5511108369297,-121.694472235112,157,20916.18
e2a7ac59-e46a-4d28-9745-b07d551a0457,38.5505301386434,-121.694291185992,159,20995.12
e2a7ac59-e46a-4d28-9745-b07d551a0457,38.550615969337,-121.694020282866,160,21020.52
5f7c7376-c232-4dac-8c78-a23c306c842e,38.676435719516,-121.743956312177,285,63946.66
138130b1-2684-406a-a544-84e6d8696717,38.6734691961687,-121.63644398072,199,50923.14
138130b1-2684-406a-a544-84e6d8696717,38.6734772427962,-121.639323332269,200,51172.94
138130b1-2684-406a-a544-84e6d8696717,38.673504064888,-121.643486120909,201,51534.09
138130b1-2684-406a-a544-84e6d8696717,38.6735416158164,-121.649101325816,202,52021.25
138130b1-2684-406a-a544-84e6d8696717,38.6735617323852,-121.655434021678,203,52570.64
138130b1-2684-406a-a544-84e6d8696717,38.6736086710458,-121.663145373055,204,53239.65
