route_id,service_id,trip_id,trip_headsign,shape_id
192.1,MTWHFS,192.1-6-504-701-0544-0559-2396-0-0-0-0_CM_5LB,CITY OF COMMERCE (GRN BACKGROUND),192.1
192.2,MTWHFS,192.2-22-0-504-2100-2130-2396-0-0-0-0_CM_5LB,CITY OF COMMERCE (GRN BACKGROUND),192.2
192.3,MTWHFS,192.3-10-0-701-0915-1005-2396-0-0-0-0_CM_5LB,CITY OF COMMERCE (GRN BACKGROUND),192.3
192.3,MTWHFS,192.3-11-0-701-1020-1110-2396-0-0-0-0_CM_5LB,CITY OF COMMERCE (GRN BACKGROUND),192.3
192.3,MTWHFS,192.3-12-0-701-1140-1230-2396-0-0-0-0_CM_5LB,CITY OF COMMERCE (GRN BACKGROUND),192.3
192.3,MTWHFS,192.3-13-0-701-1245-1340-2396-0-0-0-0_CM_5LB,CITY OF COMMERCE (GRN BACKGROUND),192.3
192.3,MTWHFS,192.3-14-0-701-1355-1445-2396-0-0-0-0_CM_5LB,CITY OF COMMERCE (GRN BACKGROUND),192.3
192.3,MTWHFS,192.3-16-0-701-1500-1600-2396-0-0-0-0_CM_5LB,CITY OF COMMERCE (GRN BACKGROUND),192.3
192.3,MTWHFS,192.3-17-0-701-1615-1715-2396-0-0-0-0_CM_5LB,CITY OF COMMERCE (GRN BACKGROUND),192.3
192.3,MTWHFS,192.3-18-0-701-1730-1830-2396-0-0-0-0_CM_5LB,CITY OF COMMERCE (GRN BACKGROUND),192.3
192.3,MTWHFS,192.3-20-0-701-1900-1950-2396-0-0-0-0_CM_5LB,CITY OF COMMERCE (GRN BACKGROUND),192.3
192.3,MTWHFS,192.3-21-0-701-2005-2050-2396-0-0-0-0_CM_5LB,CITY OF COMMERCE (GRN BACKGROUND),192.3
192.3,MTWHFS,192.3-7-0-701-0600-0651-2396-0-0-0-0_CM_5LB,CITY OF COMMERCE (GRN BACKGROUND),192.3
192.3,MTWHFS,192.3-8-0-701-0705-0756-2396-0-0-0-0_CM_5LB,CITY OF COMMERCE (GRN BACKGROUND),192.3
192.3,MTWHFS,192.3-9-0-701-0810-0900-2396-0-0-0-0_CM_5LB,CITY OF COMMERCE (GRN BACKGROUND),192.3
194.1,MTWHFS,194.1-7-754-1200-0604-0645-2394-0-0-0-0_CM_5LB,CITY OF COMMERCE (RED BACKGROUND),194.1
194.2,MTWHFS,194.2-7-154-1200-0604-0745-2394-0-0-0-0_CM_5LB,CITY OF COMMERCE (RED BACKGROUND),194.2
194.3,MTWHFS,194.3-21-0-319-2053-2121-2394-0-0-0-0_CM_5LB,CITY OF COMMERCE (RED BACKGROUND),194.3
194.4,MTWHFS,194.4-11-0-600-1053-1145-2394-0-0-0-0_CM_5LB,CITY OF COMMERCE (RED BACKGROUND),194.4
194.4,MTWHFS,194.4-13-600-1200-1253-1345-2394-0-0-0-0_CM_5LB,CITY OF COMMERCE (RED BACKGROUND),194.4
194.4,MTWHFS,194.4-18-0-600-1753-1845-2394-0-0-0-0_CM_5LB,CITY OF COMMERCE (RED BACKGROUND),194.4
194.4,MTWHFS,194.4-20-600-1200-1953-2045-2394-0-0-0-0_CM_5LB,CITY OF COMMERCE (RED BACKGROUND),194.4
194.5,MTWHFS,194.5-20-0-919-1953-2121-2394-0-0-0-0_CM_5LB,CITY OF COMMERCE (RED BACKGROUND),194.5
194.6,MTWHFS,194.6-10-0-1200-0953-1145-2394-0-0-0-0_CM_5LB,CITY OF COMMERCE (RED BACKGROUND),194.6
194.6,MTWHFS,194.6-13-0-1200-1253-1445-2394-0-0-0-0_CM_5LB,CITY OF COMMERCE (RED BACKGROUND),194.6
194.6,MTWHFS,194.6-14-0-1200-1353-1545-2394-0-0-0-0_CM_5LB,CITY OF COMMERCE (RED BACKGROUND),194.6
194.6,MTWHFS,194.6-15-0-1200-1453-1645-2394-0-0-0-0_CM_5LB,CITY OF COMMERCE (RED BACKGROUND),194.6
194.6,MTWHFS,194.6-16-0-1200-1553-1745-2394-0-0-0-0_CM_5LB,CITY OF COMMERCE (RED BACKGROUND),194.6
194.6,MTWHFS,194.6-17-0-1200-1653-1845-2394-0-0-0-0_CM_5LB,CITY OF COMMERCE (RED BACKGROUND),194.6
194.6,MTWHFS,194.6-7-0-1200-0653-0845-2394-0-0-0-0_CM_5LB,CITY OF COMMERCE (RED BACKGROUND),194.6
194.6,MTWHFS,194.6-8-0-1200-0753-0945-2394-0-0-0-0_CM_5LB,CITY OF COMMERCE (RED BACKGROUND),194.6
194.6,MTWHFS,194.6-9-0-1200-0853-1045-2394-0-0-0-0_CM_5LB,CITY OF COMMERCE (RED BACKGROUND),194.6
198.1,MTWHF,198.1-6-194-695-0544-0618-2397-0-0-0-0_CM_5LB,CITY OF COMMERCE (YLW BACKGROUND),198.1
198.2,MTWHF,198.2-21-0-194-2052-2105-2397-0-0-0-0_CM_5LB,CITY OF COMMERCE (YLW BACKGROUND),198.2
198.3,MTWHF,198.3-11-0-695-1000-1052-2397-0-0-0-0_CM_5LB,CITY OF COMMERCE (YLW BACKGROUND),198.3
198.3,MTWHF,198.3-12-0-695-1110-1205-2397-0-0-0-0_CM_5LB,CITY OF COMMERCE (YLW BACKGROUND),198.3
198.3,MTWHF,198.3-13-0-695-1235-1330-2397-0-0-0-0_CM_5LB,CITY OF COMMERCE (YLW BACKGROUND),198.3
198.3,MTWHF,198.3-14-0-695-1355-1450-2397-0-0-0-0_CM_5LB,CITY OF COMMERCE (YLW BACKGROUND),198.3
198.3,MTWHF,198.3-16-0-695-1505-1600-2397-0-0-0-0_CM_5LB,CITY OF COMMERCE (YLW BACKGROUND),198.3
198.3,MTWHF,198.3-17-0-695-1615-1710-2397-0-0-0-0_CM_5LB,CITY OF COMMERCE (YLW BACKGROUND),198.3
198.3,MTWHF,198.3-18-0-695-1725-1820-2397-0-0-0-0_CM_5LB,CITY OF COMMERCE (YLW BACKGROUND),198.3
198.3,MTWHF,198.3-19-0-695-1850-1937-2397-0-0-0-0_CM_5LB,CITY OF COMMERCE (YLW BACKGROUND),198.3
198.3,MTWHF,198.3-20-0-695-1950-2037-2397-0-0-0-0_CM_5LB,CITY OF COMMERCE (YLW BACKGROUND),198.3
198.3,MTWHF,198.3-7-0-695-0630-0726-2397-0-0-0-0_CM_5LB,CITY OF COMMERCE (YLW BACKGROUND),198.3
198.3,MTWHF,198.3-8-0-695-0740-0835-2397-0-0-0-0_CM_5LB,CITY OF COMMERCE (YLW BACKGROUND),198.3
