stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_desc,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
"89025","89025",Laurel Street & Griggs Lane,38.294444,-122.312778,,"","","0","","",""
"89023","89023",Laurel Street & Kilburn Avenue,38.3,-122.315,,"","","0","","",""
"89024","89024",Laurel Street & Laurel Lane,38.2975,-122.314167,,"","","0","","",""
"89139","89139",Lincoln Avenue & Jefferson Street,38.308056,-122.296389,,"","","0","","",""
"89098","89098",Lincoln Avenue & Jordan Lane,38.310176,-122.281738,,"","","0","","",""
"89086","89086",Lincoln Avenue  (NW),38.309722,-122.288611,,"","","0","","",""
"89137","89137",Lincoln Avenue & Pacific Street,38.307222,-122.301111,,"","","0","","",""
"89097","89097",Lincoln Avenue  (SE),38.309444,-122.288333,,"","","0","","",""
"89084","89084",Lincoln Avenue & Silverado Trail (NE),38.310556,-122.275833,,"","","0","","",""
"89099","89099",Lincoln Avenue & Silverado Trail (SE),38.310556,-122.276111,,"","","0","","",""
"89138","89138",Lincoln Avenue & York Street,38.307778,-122.298333,,"","","0","","",""
"89127","89127",Linda Vista Avenue & Redwood Road,38.32,-122.318889,,"","","0","","",""
"89128","89128",Linda Vista Avenue & Sutherland Drive,38.316667,-122.3175,,"","","0","","",""
"89126","89126",Linda Vista Avenue & Trojan Road,38.323611,-122.321944,,"","","0","","",""
"89087","89087",Main Street & Central Avenue,38.312222,-122.294167,,"","","0","","",""
"89088","89088",Main Street & Pueblo Avenue,38.315833,-122.295278,,"","","0","","",""
"89116","89116",Napa High,38.309226,-122.296178,,"","","0","","",""
"89195","89195",Napa Valley College,38.273611,-122.273056,,"","","0","","",""
"89250","89250",Oakville,38.436944,-122.402778,,"","","0","","",""
"89029","89029",Old Sonoma Road & Foster Road,38.2875,-122.309167,,"","","0","","",""
"89032","89032",Old Sonoma Road & Harston Street,38.2875,-122.295556,,"","","0","","",""
"89041","89041",Old Sonoma Road & Underhill Drive (NE),38.287778,-122.303611,,"","","0","","",""
"89030","89030",Old Sonoma Road & Underhill Drive (SE),38.2875,-122.304167,,"","","0","","",""
"89123","89123",Oxford Street & Berks Street,38.325556,-122.319167,,"","","0","","",""
"89121","89121",Oxford Street & Carol Drive,38.321667,-122.315556,,"","","0","","",""
"89122","89122",Oxford Street & Wales Street,38.323611,-122.3175,,"","","0","","",""
"89090","89090",Pear Tree Lane & Villa Lane,38.321137,-122.29269,,"","","0","","",""
"89034","89034",Pine Street & Jefferson Street,38.291111,-122.293611,,"","","0","","",""
"89035","89035",Pine Street & Seminary Street,38.291111,-122.291944,,"","","0","","",""
"89019","89019",Premium Outlets,38.295,-122.302222,,"","","0","","",""
"89131","89131",Pueblo Avenue & Linda Vista Avenue,38.311944,-122.316667,,"","","0","","",""
"89132","89132",Pueblo Avenue & Pueblo Place,38.312778,-122.313056,,"","","0","","",""
"89133","89133",Pueblo Avenue & Solano Avenue,38.313611,-122.3075,,"","","0","","",""
"89295","89295",Randolph Street & 3rd Street,38.296354,-122.286277,,"","","0","","",""
"891131","891131",Redwood Park and Ride,38.322222,-122.310556,,"","","0","","",""
"89224","89224",Rio del Mar & Carolyn Drive (SE),38.175556,-122.261111,,"","","0","","",""
"89201","89201",Rio del Mar & Carolyn Drive (SW),38.176667,-122.260833,,"","","0","","",""
"89251","89251",Rutherford,38.459444,-122.423056,,"","","0","","",""
"89152","89152",Salvador Avenue & Dale Drive,38.341111,-122.318611,,"","","0","","",""
"89211","89211",Sereno Transfer Center,38.127778,-122.253056,,"","","0","","",""
"89067","89067",Seville Drive & Perkins Street,38.281667,-122.257778,,"","","0","","",""
"89065","89065",Shetler Avenue & Shurtleff Avenue,38.2825,-122.263056,,"","","0","","",""
"89064","89064",Shurtleff Avenue & Cayetano Drive,38.2875,-122.265,,"","","0","","",""
"89063","89063",Shurtleff Avenue & Ullman Court,38.290278,-122.268611,,"","","0","","",""
"89181","89181",Solano Avenue,38.333333,-122.320278,,"","","0","","",""
"89182","89182",Solano Avenue & Denvonshire Drive (NW),38.325556,-122.313333,,"","","0","","",""
"89241","89241",Solano Avenue & Denvonshire Drive (SW),38.326111,-122.313611,,"","","0","","",""
"89177","89177",Solano Avenue & Hacienda Drive (NW),38.3425,-122.326667,,"","","0","","",""
"89245","89245",Solano Avenue & Hacienda Drive (SW),38.3427333,-122.3264873,,"","","0","","",""
"89136","89136",Solano Avenue & Lone Oak Avenue,38.3079972,-122.3055661,,"","","0","","",""
"89243","89243",Solano Avenue & Mobile Drive,38.340278,-122.325278,,"","","0","","",""
"89178","89178",Solano Avenue & Newell Circle (NW),38.341389,-122.326111,,"","","0","","",""
"89244","89244",Solano Avenue & Newell Circle (SW),38.341389,-122.325833,,"","","0","","",""
"89176","89176",Solano Avenue & Orchard Avenue (NW),38.347222,-122.328889,,"","","0","","",""
"89246","89246",Solano Avenue & Orchard Avenue (SW),38.346944,-122.328611,,"","","0","","",""
"89134","89134",Solano Avenue & Park Avenue,38.3115667,-122.3065531,,"","","0","","",""
"89179","89179",Solano Avenue & Salvador Avenue,38.338889,-122.324722,,"","","0","","",""
"89135","89135",Solano Avenue & Waverly Street,38.3099167,-122.3060811,,"","","0","","",""
"89180","89180",Solano Avenue & Wine Country Avenue (NW),38.335833,-122.322222,,"","","0","","",""
"89242","89242",Solano Avenue & Wine Country Avenue (SW),38.33608,-122.322264,,"","","0","","",""
"89189","89189",Soscol Avenue & Central Avenue,38.313611,-122.285278,,"","","0","","",""
"89194","89194",Soscol Avenue & College Way,38.278333,-122.273889,,"","","0","","",""
"89235","89235",Soscol Avenue & Costa Drive,38.315278,-122.285,,"","","0","","",""
"89232","89232",Soscol Avenue & Imperial Way,38.307222,-122.284722,,"","","0","","",""
"89051","89051",Soscol Avenue & Kansas Avenue (SW),38.284722,-122.274722,,"","","0","","",""
"89237","89237",Soscol Avenue & La Homa Drive,38.3200056,-122.2850847,,"","","0","","",""
"89231","89231",Soscol Avenue & Magnolia Drive,38.2781211,-122.2735566,,"","","0","","",""
"89192","89192",Soscol Avenue & Oil Company Road,38.291944,-122.277778,,"","","0","","",""
"89188","89188",Soscol Avenue & Pueblo Avenue (NW),38.3175,-122.285278,,"","","0","","",""
"89193","89193",Soscol Avenue & Silverado Trail (NW),38.288611,-122.275556,,"","","0","","",""
"89077","89077",Soscol Avenue & Silverado Trail (SE),38.289444,-122.275833,,"","","0","","",""
"89078","89078",Soscol Avenue & Sousa Lane,38.291944,-122.2775,,"","","0","","",""
"89234","89234",Soscol Avenue & Stonehouse Drive,38.313056,-122.285,,"","","0","","",""
"89191","89191",Soscol Avenue & Tanen Street,38.306667,-122.285278,,"","","0","","",""
"89001","89001",Soscol Gateway Transit Center,38.2975,-122.28,,"","","0","","",""
"89166","89166",St. Helena City Hall (NB),38.505833,-122.471667,,"","","0","","",""
"89302","89302",St. Helena Post Office,38.506067,-122.471792,,"","","0","","",""
"89305","89305",Suisun City Train Depot,38.24295,-122.041519,,"","","0","","",""
"89129","89129",Sutherland Drive & Linda Vista Avenue,38.315556,-122.318056,,"","","0","","",""
"89061","89061",Terrace Drive & Coombsville Road,38.296944,-122.269444,,"","","0","","",""
"89071","89071",Terrace Drive & Kansas Avenue,38.285556,-122.268889,,"","","0","","",""
"89062","89062",Terrace Drive & Liberty Drive,38.293333,-122.269444,,"","","0","","",""
"89070","89070",Terrace Drive & Shetler Avenue,38.282778,-122.268889,,"","","0","","",""
"89112","89112",Trancas Street & Baxter Avenue,38.321944,-122.305,,"","","0","","",""
"89185","89185",Trancas Street & Beard Road (SW),38.323333,-122.296111,,"","","0","","",""
"89114","89114",Trancas Street & California Blvd,38.321389,-122.306389,,"","","0","","",""
"89140","89140",Trancas Street & Jefferson Street,38.3225,-122.301111,,"","","0","","",""
"89239","89239",Trancas Street & Valle Verde Drive,38.324444,-122.291111,,"","","0","","",""
"89240","89240",Trancas Street & Villa Lane (NW),38.323889,-122.293056,,"","","0","","",""
"89186","89186",Trancas Street & Villa Lane (SW),38.323611,-122.293611,,"","","0","","",""
"89145","89145",Trower Avenue & Glacier Drive,38.3325,-122.310278,,"","","0","","",""
"89146","89146",Trower Avenue & Lassen Street,38.331944,-122.313889,,"","","0","","",""
"89209","89209",Tuolumne Street & Hospital Drive (NW),38.130833,-122.240556,,"","","0","","",""
"89213","89213",Vallejo Ferry Terminal,38.100556,-122.262222,,"","","0","","",""
"89212","89212",Vallejo Transit Center,38.1,-122.258889,,"","","0","","",""
"89091","89091",Villa Lane & Trancas Street,38.323333,-122.292778,,"","","0","","",""
"89249","89249",Washington Street & Madison Street (SE),38.406667,-122.366944,,"","","0","","",""
"89172","89172",Washington Street & Madison Street (SW),38.406111,-122.366667,,"","","0","","",""
"89174","89174",Washington Street & Mission Street (NW),38.398611,-122.358611,,"","","0","","",""
"89247","89247",Washington Street & Mission Street (SE),38.398611,-122.358333,,"","","0","","",""
"89248","89248",Washington Street & Mulberry Street (NE),38.401302,-122.360197,,"","","0","","",""
"89263","89263",Yountville California Drive & Solano Avenue,38.396944,-122.360556,,"","","0","","",""
"89175","89175",Yountville Veterans Home,38.393889,-122.364444,,"","","0","","",""
