block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
a_2655,026R,1,RAMONA LOT,30453,1_merged_756862,750143
a_2654,026R,1,RAMONA LOT,30453,1_merged_756862,750142
a_2656,026R,1,RAMONA LOT,30453,1_merged_756862,750141
a_2655,026R,1,RAMONA LOT,30453,1_merged_756862,750140
a_2655,026R,1,RAMONA LOT,30454,1_merged_756862,750146
a_2654,026R,1,RAMONA LOT,30454,1_merged_756862,750145
a_2656,026R,1,RAMONA LOT,30454,1_merged_756862,750144
b_5103,051,0,Florin Mall - Downtown,30131,7_merged_756866,741862
b_5101,051,0,Florin Mall - Downtown,30131,7_merged_756866,741863
b_5101,051,0,Florin Mall - Downtown,30131,7_merged_756866,741860
b_5102,051,0,Florin Mall - Downtown,30131,7_merged_756866,741861
b_5101,051,0,Florin Mall - Downtown,30131,7_merged_756866,741866
b_5102,051,0,Florin Mall - Downtown,30131,7_merged_756866,741867
b_5102,051,0,Florin Mall - Downtown,30131,7_merged_756866,741864
b_5103,051,0,Florin Mall - Downtown,30131,7_merged_756866,741865
b_5103,051,0,Florin Mall - Downtown,30131,7_merged_756866,741868
b_5101,051,0,Florin Mall - Downtown,30131,7_merged_756866,741869
a_8107,081,0,Florin - Florin Mall,29522,1_merged_756862,727899
a_8108,081,0,Florin - Florin Mall,29522,1_merged_756862,727898
a_8104,081,0,Florin - Univ/65th Light Rail,29523,1_merged_756862,727897
a_8106,081,0,Florin - Univ/65th Light Rail,29523,1_merged_756862,727896
a_8103,081,0,Florin - Univ/65th Light Rail,29523,1_merged_756862,727895
a_8107,081,0,Florin - Florin Mall,29522,1_merged_756862,727894
a_8106,081,0,Florin - Univ/65th Light Rail,29523,1_merged_756862,727893
a_8108,081,0,Florin - Florin Mall,29522,1_merged_756862,727892
a_8104,081,0,Florin - Univ/65th Light Rail,29523,1_merged_756862,727891
a_8101,081,0,Florin - Univ/65th Light Rail,29523,1_merged_756862,727890
b_2142,103,1,Watt/I-80 Light Rail - Hillsdale,30196,1_merged_756865,743982
b_6102,061,1,South Land Park - Univ/65th Light Rail,30148,1_merged_756865,742521
b_2261,103,1,Watt/I-80 Light Rail - Hillsdale,30196,1_merged_756865,743981
b_8605,103,0,Hillsdale - Watt/I-80 Light Rail,30195,1_merged_756865,743980
b_0032,519,0,,30265,1_merged_756865,744766
b_0031,519,0,,30265,1_merged_756865,744767
b_0032,519,0,,30265,1_merged_756865,744764
b_0031,519,0,,30265,1_merged_756865,744765
b_0032,519,0,,30265,1_merged_756865,744762
b_0031,519,0,,30265,1_merged_756865,744763
b_0032,519,0,,30265,1_merged_756865,744760
b_0031,519,0,,30265,1_merged_756865,744761
b_0033,519,0,,30265,1_merged_756865,744768
b_0034,519,0,,30265,1_merged_756865,744769
a_5101,051,1,Downtown - Florin Towne Centre,29483,6_merged_756864,726546
b_5101,051,0,Florin Mall - Downtown,30131,1_merged_756865,741688
a_5106,051,1,Downtown - Florin Towne Centre,29483,6_merged_756864,726547
b_5105,051,0,Florin Mall - Downtown,30131,1_merged_756865,741686
b_5103,051,0,Florin Mall - Downtown,30131,1_merged_756865,741687
b_5103,051,0,Florin Mall - Downtown,30131,1_merged_756865,741684
b_5101,051,0,Florin Mall - Downtown,30131,1_merged_756865,741685
b_5101,051,0,Florin Mall - Downtown,30131,1_merged_756865,741682
a_5103,051,1,Downtown - Florin Towne Centre,29483,6_merged_756864,726544
b_5104,051,0,Florin Mall - Downtown,30131,1_merged_756865,741680
b_5110,051,0,Florin Mall - Downtown,30131,1_merged_756865,741681
a_5102,051,1,Downtown - Florin Towne Centre,29483,6_merged_756864,726545
a_5104,051,1,Downtown - Florin Towne Centre,29483,6_merged_756864,726542
a_5105,051,1,Downtown - Florin Towne Centre,29483,6_merged_756864,726543
a_0101,001,0,Sunrise Mall - Watt I-80 Light Rail,29409,1_merged_756862,724816
a_0102,001,0,Sunrise Mall - Watt I-80 Light Rail,29409,1_merged_756862,724817
b_7202,072,0,Mather/Mills Light Rail - Watt/Manlove Light Rail,30159,1_merged_756865,742889
a_5101,051,1,Downtown - Florin Towne Centre,29483,6_merged_756864,726540
b_7202,072,0,Mather/Mills Light Rail - Watt/Manlove Light Rail,30159,1_merged_756865,742885
b_7201,072,0,Mather/Mills Light Rail - Watt/Manlove Light Rail,30159,1_merged_756865,742884
b_7203,072,0,Mather/Mills Light Rail - Watt/Manlove Light Rail,30159,1_merged_756865,742887
a_0001,533,1,,29622,1_merged_756862,729658
b_7202,072,0,Mather/Mills Light Rail - Watt/Manlove Light Rail,30159,1_merged_756865,742881
b_7203,072,0,Mather/Mills Light Rail - Watt/Manlove Light Rail,30159,1_merged_756865,742880
a_0103,001,0,Sunrise Mall - Watt I-80 Light Rail,29409,1_merged_756862,724818
a_0105,001,0,Sunrise Mall - Watt I-80 Light Rail,29409,1_merged_756862,724819
a_0009,533,1,,29622,1_merged_756862,729657
a_0001,533,1,,29622,1_merged_756862,729656
a_0003,533,1,,29622,1_merged_756862,729655
a_0005,533,1,,29622,1_merged_756862,729654
a_0007,533,1,,29622,1_merged_756862,729653
a_0003,533,1,,29622,1_merged_756862,729652
,051X,1,Broadway - 21st Street,30138,6_merged_756867,742085
,051X,1,Broadway - 21st Street,30138,6_merged_756867,742084
,051X,1,Broadway - 21st Street,30138,6_merged_756867,742087
,051X,1,Broadway - 21st Street,30138,6_merged_756867,742086
,051X,1,Broadway - 21st Street,30138,6_merged_756867,742081
a_5104,051,1,Downtown - Florin Towne Centre,29483,6_merged_756864,726548
,051X,1,Broadway - 21st Street,30138,6_merged_756867,742083
,051X,1,Broadway - 21st Street,30138,6_merged_756867,742082
a_5105,051,1,Downtown - Florin Towne Centre,29483,6_merged_756864,726549
,051X,1,Broadway - 21st Street,30138,6_merged_756867,742089
,051X,1,Broadway - 21st Street,30138,6_merged_756867,742088
a_0106,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,724979
a_0104,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,724978
a_0104,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,724975
a_0105,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,724974
a_0105,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,724977
a_0106,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,724976
a_0101,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,724971
a_0106,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,724970
a_0106,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,724973
a_0103,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,724972
b_8201,082,1,Univ/65th Light Rail - ARC,30179,6_merged_756867,743428
b_8202,082,1,Univ/65th Light Rail - ARC,30179,6_merged_756867,743429
b_2101,093,0,Citrus Heights - Hillsdale - Watt/I-80 Light Rail,30191,7_merged_756866,743938
b_2103,093,0,Citrus Heights - Hillsdale - Watt/I-80 Light Rail,30191,7_merged_756866,743939
b_8201,082,1,Univ/65th Light Rail - ARC,30179,6_merged_756867,743424
b_8202,082,1,Univ/65th Light Rail - ARC,30179,6_merged_756867,743425
b_8201,082,1,Univ/65th Light Rail - ARC,30179,6_merged_756867,743426
b_8202,082,1,Univ/65th Light Rail - ARC,30179,6_merged_756867,743427
b_8201,082,0,ARC - Univ/65th Light Rail,30177,6_merged_756867,743420
b_8202,082,0,ARC - Univ/65th Light Rail,30177,6_merged_756867,743421
b_8201,082,1,Univ/65th Light Rail - ARC,30179,6_merged_756867,743422
b_8202,082,1,Univ/65th Light Rail - ARC,30179,6_merged_756867,743423
a_8002,080,1,Greenback & Auburn - Watt/Manlove Light Rail,29520,1_merged_756862,727778
a_8003,080,1,Greenback & Auburn - Watt/Manlove Light Rail,29520,1_merged_756862,727779
a_8003,080,0,Watt/I-80 Light Rail - Greenback & Auburn,29519,1_merged_756862,727772
a_8001,080,1,Greenback & Auburn - Watt/Manlove Light Rail,29520,1_merged_756862,727773
a_8003,080,0,Watt-Manlove Light Rail - Greenback & Auburn,29518,1_merged_756862,727770
a_8001,080,0,Watt-Manlove Light Rail - Greenback & Auburn,29518,1_merged_756862,727771
a_8002,080,1,Greenback & Auburn - Watt/Manlove Light Rail,29520,1_merged_756862,727776
a_8003,080,1,Greenback & Auburn - Watt/Manlove Light Rail,29520,1_merged_756862,727777
a_8003,080,1,Greenback & Auburn - Watt/Manlove Light Rail,29520,1_merged_756862,727774
a_8001,080,1,Greenback & Auburn - Watt/Manlove Light Rail,29520,1_merged_756862,727775
b_5601,055,1,Florin Mall - Scottsdale - CRC,30144,7_merged_756866,742339
b_5604,055,1,Florin Mall - Scottsdale - CRC,30144,7_merged_756866,742338
b_5604,055,0,CRC - Scottsdale - Florin Towne Centre,30143,7_merged_756866,742337
b_5603,055,0,CRC - Scottsdale - Florin Towne Centre,30143,7_merged_756866,742336
b_5601,055,0,CRC - Scottsdale - Florin Towne Centre,30143,7_merged_756866,742335
b_5603,055,0,CRC - Scottsdale - Florin Towne Centre,30143,7_merged_756866,742334
b_5601,055,0,CRC - Scottsdale - Florin Towne Centre,30143,7_merged_756866,742333
b_5602,055,0,CRC - Scottsdale - Florin Towne Centre,30143,7_merged_756866,742332
b_5603,055,0,CRC - Scottsdale - Florin Towne Centre,30143,7_merged_756866,742331
b_5604,055,0,CRC - Scottsdale - Florin Towne Centre,30143,7_merged_756866,742330
b_8701,087,1,Marconi/Arcade Light Rail - Univ/65th Light Rail,30188,1_merged_756865,743688
b_2281,087,1,Marconi/Arcade Light Rail - Univ/65th Light Rail,30188,1_merged_756865,743689
b_8702,087,1,Marconi/Arcade Light Rail - Univ/65th Light Rail,30188,1_merged_756865,743680
b_8703,087,1,Marconi/Arcade Light Rail - Univ/65th Light Rail,30188,1_merged_756865,743681
b_8701,087,1,Marconi/Arcade Light Rail - Univ/65th Light Rail,30188,1_merged_756865,743682
b_8702,087,1,Marconi/Arcade Light Rail - Univ/65th Light Rail,30188,1_merged_756865,743683
b_8703,087,1,Marconi/Arcade Light Rail - Univ/65th Light Rail,30188,1_merged_756865,743684
b_8701,087,1,Marconi/Arcade Light Rail - Univ/65th Light Rail,30188,1_merged_756865,743685
b_8702,087,1,Marconi/Arcade Light Rail - Univ/65th Light Rail,30188,1_merged_756865,743686
b_8703,087,1,Marconi/Arcade Light Rail - Univ/65th Light Rail,30188,1_merged_756865,743687
a_2102,021,0,Roseville - Sunrise Mall - Mather Field Light Rail,29437,7_merged_756863,725558
a_2103,021,0,Roseville - Sunrise Mall - Mather Field Light Rail,29437,7_merged_756863,725559
a_2103,021,1,Mather Field Light Rail - Sunrise Mall - Roseville,29439,6_merged_756864,725550
a_2104,021,1,Mather Field Light Rail - Sunrise Mall - Roseville,29439,6_merged_756864,725551
a_2102,021,1,Mather Field Light Rail - Sunrise Mall - Roseville,29439,6_merged_756864,725552
a_2105,021,1,Mather Field Light Rail - Sunrise Mall - Roseville,29439,6_merged_756864,725553
a_2103,021,1,Mather Field Light Rail - Sunrise Mall - Roseville,29439,6_merged_756864,725554
a_2104,021,1,Mather Field Light Rail - Sunrise Mall - Roseville,29439,6_merged_756864,725555
a_2303,021,0,Sunrise Mall - Mather Field Light Rail,29438,7_merged_756863,725556
a_2103,021,0,Roseville - Sunrise Mall - Mather Field Light Rail,29437,7_merged_756863,725557
,507,0,,29607,6_merged_756864,729002
,507,0,,29607,6_merged_756864,729003
,507,0,,29607,6_merged_756864,729000
,507,0,,29607,6_merged_756864,729001
,507,0,,29607,6_merged_756864,729006
,507,0,,29607,6_merged_756864,729007
,507,0,,29607,6_merged_756864,729004
,507,0,,29607,6_merged_756864,729005
,507,0,,29607,6_merged_756864,729008
,507,0,,29607,6_merged_756864,729009
a_2102,023,0,Sunrise Mall - Arden Del Paso Light Rail,29446,7_merged_756863,725734
a_2301,023,0,Sunrise Mall - Arden Del Paso Light Rail,29446,7_merged_756863,725735
a_2303,023,0,Sunrise Mall - Arden Del Paso Light Rail,29446,7_merged_756863,725736
a_2302,023,0,Sunrise Mall - Arden Del Paso Light Rail,29446,7_merged_756863,725737
a_2304,023,1,Arden Del Paso Light Rail - Sunrise Mall,29448,6_merged_756864,725730
a_2303,023,1,Arden Del Paso Light Rail - Sunrise Mall,29448,6_merged_756864,725731
a_2301,023,1,Arden Del Paso Light Rail - Sunrise Mall,29448,6_merged_756864,725732
a_2103,023,0,Sunrise Mall - Arden Del Paso Light Rail,29446,7_merged_756863,725733
a_2301,023,0,Sunrise Mall - Arden Del Paso Light Rail,29446,7_merged_756863,725738
a_2303,023,0,Sunrise Mall - Arden Del Paso Light Rail,29446,7_merged_756863,725739
a_0003,533,0,,29620,7_merged_756863,729752
a_0001,533,0,,29620,7_merged_756863,729753
b_3301,033,0,Richards & Dos Rios - Alkali Flat,30117,1_merged_756865,741493
a_0007,533,0,,29620,7_merged_756863,729750
a_0005,533,0,,29620,7_merged_756863,729751
a_0005,533,0,,29620,7_merged_756863,729756
a_0003,533,0,,29620,7_merged_756863,729757
b_0106,001,0,Sunrise Mall - Watt I-80 Light Rail,30060,7_merged_756866,740308
a_8107,081,1,Florin Mall - Florin,29525,1_merged_756862,727914
b_1501,015,1,Downtown - Watt I-80 Light Rail,30084,7_merged_756866,740658
b_1502,015,1,Downtown - Watt I-80 Light Rail,30084,7_merged_756866,740659
b_0102,001,0,Sunrise Mall - Watt I-80 Light Rail,30060,7_merged_756866,740304
b_0103,001,0,Sunrise Mall - Watt I-80 Light Rail,30060,7_merged_756866,740305
b_0104,001,0,Sunrise Mall - Watt I-80 Light Rail,30060,7_merged_756866,740306
b_0105,001,0,Sunrise Mall - Watt I-80 Light Rail,30060,7_merged_756866,740307
b_0101,001,0,Sunrise Mall - Watt I-80 Light Rail,30060,7_merged_756866,740300
b_0102,001,0,Sunrise Mall - Watt I-80 Light Rail,30060,7_merged_756866,740301
b_0103,001,0,Sunrise Mall - Watt I-80 Light Rail,30060,7_merged_756866,740302
b_0101,001,0,Sunrise Mall - Watt I-80 Light Rail,30060,7_merged_756866,740303
a_8110,081,1,Florin Mall - Florin,29525,1_merged_756862,727918
a_0009,533,0,,29620,7_merged_756863,729759
b_3301,033,0,Richards & Dos Rios - Alkali Flat,30117,1_merged_756865,741491
a_1705,172,0,Central Route - Downtown Sacramento,29560,1_merged_756862,728715
a_1701,172,0,Central Route - Downtown Sacramento,29558,1_merged_756862,728714
a_1701,172,0,Central Route - Downtown Sacramento,29559,1_merged_756862,728717
a_1701,172,0,Central Route - Downtown Sacramento,29558,1_merged_756862,728716
a_1714,171,1,Westside Route - North Natomas,29556,1_merged_756862,728711
a_1703,171,0,Westside Route - Downtown Sacramento,29555,1_merged_756862,728710
a_1713,171,1,Westside Route - North Natomas,29557,1_merged_756862,728713
a_1713,171,1,Westside Route - North Natomas,29556,1_merged_756862,728712
a_1715,172,1,Central Route - North Natomas,29561,1_merged_756862,728719
a_5103,051,1,Downtown - Florin Towne Centre,29483,6_merged_756864,726558
a_6704,067,1,Arden Fair Mall - Florin Towne Centre,29506,7_merged_756863,727457
b_3003,030,0,CSUS - Downtown,30115,1_merged_756865,741309
b_3004,030,0,CSUS - Downtown,30115,1_merged_756865,741308
,507,0,,30254,1_merged_756865,744159
,507,0,,30253,1_merged_756865,744158
a_6702,067,1,Arden Fair Mall - Florin Towne Centre,29506,7_merged_756863,727456
b_3004,030,0,CSUS - Downtown,30115,1_merged_756865,741303
b_3005,030,0,CSUS - Downtown,30115,1_merged_756865,741302
b_3001,030,0,CSUS - Downtown,30115,1_merged_756865,741301
b_3002,030,0,CSUS - Downtown,30115,1_merged_756865,741300
b_3005,030,0,CSUS - Downtown,30115,1_merged_756865,741307
b_3001,030,0,CSUS - Downtown,30115,1_merged_756865,741306
b_3002,030,0,CSUS - Downtown,30115,1_merged_756865,741305
b_3003,030,0,CSUS - Downtown,30115,1_merged_756865,741304
b_6707,067,0,Florin Mall - Arden Fair Mall,30154,1_merged_756865,742658
b_6709,067,0,Florin Mall - Arden Fair Mall,30154,1_merged_756865,742659
a_6702,067,1,Arden Fair Mall - Florin Towne Centre,29506,7_merged_756863,727454
b_6709,067,0,Florin Mall - Arden Fair Mall,30154,1_merged_756865,742650
b_6701,067,0,Florin Mall - Arden Fair Mall,30154,1_merged_756865,742651
b_6703,067,0,Florin Mall - Arden Fair Mall,30154,1_merged_756865,742652
b_6706,067,0,Florin Mall - Arden Fair Mall,30154,1_merged_756865,742653
b_6708,067,0,Florin Mall - Arden Fair Mall,30154,1_merged_756865,742654
b_6705,067,0,Florin Mall - Arden Fair Mall,30154,1_merged_756865,742655
b_6702,067,0,Florin Mall - Arden Fair Mall,30154,1_merged_756865,742656
b_6704,067,0,Florin Mall - Arden Fair Mall,30154,1_merged_756865,742657
a_3001,030,1,Downtown - CSUS,29467,6_merged_756864,726142
a_3002,030,1,Downtown - CSUS,29467,6_merged_756864,726143
a_3001,030,1,Downtown - CSUS,29467,6_merged_756864,726140
a_3002,030,1,Downtown - CSUS,29467,6_merged_756864,726141
a_3002,030,1,Downtown - CSUS,29467,6_merged_756864,726146
a_3001,030,1,Downtown - CSUS,29467,6_merged_756864,726147
a_3001,030,1,Downtown - CSUS,29467,6_merged_756864,726144
a_3002,030,1,Downtown - CSUS,29467,6_merged_756864,726145
b_2102,021,1,Mather Field Light Rail - Sunrise Mall,30090,7_merged_756866,740872
b_2103,021,1,Mather Field Light Rail - Sunrise Mall,30090,7_merged_756866,740873
a_3002,030,1,Downtown - CSUS,29467,6_merged_756864,726148
a_3001,030,1,Downtown - CSUS,29467,6_merged_756864,726149
b_2201,022,0,Kaiser Hospital - Arden Del Paso Light Rail,30092,1_merged_756865,740876
b_2201,022,0,Kaiser Hospital - Arden Del Paso Light Rail,30092,1_merged_756865,740877
b_2303,021,1,Mather Field Light Rail - Sunrise Mall,30090,7_merged_756866,740874
b_2201,022,0,Kaiser Hospital - Arden Del Paso Light Rail,30092,1_merged_756865,740875
,507,0,,30254,1_merged_756865,744145
,507,0,,30253,1_merged_756865,744142
,507,0,,30254,1_merged_756865,744143
,507,1,GOLD LINE Train - FOLSOM,30258,7_merged_756866,744379
,507,1,GOLD LINE Train - FOLSOM,30258,7_merged_756866,744378
,507,0,,30254,1_merged_756865,744140
,507,0,,30253,7_merged_756866,744371
,507,0,,30253,7_merged_756866,744370
,507,1,GOLD LINE Train - SUNRISE,30257,7_merged_756866,744373
b_3004,030,0,CSUS - Downtown,30115,1_merged_756865,741313
,507,1,GOLD LINE Train - FOLSOM,30258,7_merged_756866,744375
,507,1,GOLD LINE Train - SUNRISE,30257,7_merged_756866,744374
,507,1,GOLD LINE Train - FOLSOM,30258,7_merged_756866,744377
,507,1,GOLD LINE Train - FOLSOM,30258,7_merged_756866,744376
,507,1,GOLD LINE Train - SUNRISE,29609,1_merged_756862,728948
a_5604,055,1,Florin Mall - Scottsdale - CRC,29495,7_merged_756863,727056
a_6701,068,1,Arden Fair Mall - Florin Towne Centre,29509,6_merged_756864,727541
a_6703,068,1,Arden Fair Mall - Florin Towne Centre,29509,6_merged_756864,727540
a_6701,068,1,Arden Fair Mall - Florin Towne Centre,29509,6_merged_756864,727543
a_6703,068,1,Arden Fair Mall - Florin Towne Centre,29509,6_merged_756864,727542
a_6701,068,1,Arden Fair Mall - Florin Towne Centre,29509,6_merged_756864,727545
a_6703,068,1,Arden Fair Mall - Florin Towne Centre,29509,6_merged_756864,727544
a_6701,068,1,Arden Fair Mall - Florin Towne Centre,29509,6_merged_756864,727547
a_6703,068,1,Arden Fair Mall - Florin Towne Centre,29509,6_merged_756864,727546
a_6701,068,1,Arden Fair Mall - Florin Towne Centre,29509,6_merged_756864,727549
a_6703,068,1,Arden Fair Mall - Florin Towne Centre,29509,6_merged_756864,727548
b_2106,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,30145,6_merged_756867,742434
b_5102,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,30145,6_merged_756867,742435
b_5606,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,30145,6_merged_756867,742436
b_2106,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,30145,6_merged_756867,742437
b_5605,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,30145,6_merged_756867,742430
b_2106,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,30145,6_merged_756867,742431
b_5102,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,30145,6_merged_756867,742432
b_5606,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,30145,6_merged_756867,742433
b_5606,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,30145,6_merged_756867,742438
b_5105,056,1,Rush River & Windbridge - Meadowview Light Rail - CRC,30146,6_merged_756867,742439
b_8892,088,0,West El Camino - Downtown,30189,1_merged_756865,743745
b_8104,081,1,Univ/65th Light Rail - Florin,30174,1_merged_756865,743212
b_8892,088,0,West El Camino - Downtown,30189,1_merged_756865,743747
b_8103,081,1,Univ/65th Light Rail - Florin,30174,1_merged_756865,743210
b_8101,081,1,Univ/65th Light Rail - Florin,30174,1_merged_756865,743217
b_2104,021,0,Roseville - Sunrise Mall - Mather Field Light Rail,30089,6_merged_756867,740809
b_8106,081,1,Univ/65th Light Rail - Florin,30174,1_merged_756865,743215
b_3804,087,1,Marconi/Arcade Light Rail - Univ/65th Light Rail,30188,7_merged_756866,743742
b_8108,081,1,Univ/65th Light Rail - Florin,30174,1_merged_756865,743219
b_2102,021,0,Roseville - Sunrise Mall - Mather Field Light Rail,30089,6_merged_756867,740808
b_8894,088,0,West El Camino - Downtown,30189,1_merged_756865,743749
b_8891,088,0,West El Camino - Downtown,30189,1_merged_756865,743748
a_1503,026,1,Univ/65th Light Rail - Watt/I-80 Light Rail,29459,7_merged_756863,725949
a_1501,026,1,Univ/65th Light Rail - Watt/I-80 Light Rail,29459,7_merged_756863,725948
a_1503,026,0,Watt/I-80 Light Rail - Univ/65th Light Rail,29457,7_merged_756863,725943
a_1501,026,0,Watt/I-80 Light Rail - Univ/65th Light Rail,29457,7_merged_756863,725942
a_1502,026,0,Watt/I-80 Light Rail - Univ/65th Light Rail,29457,7_merged_756863,725941
a_1503,026,0,Watt/I-80 Light Rail - Univ/65th Light Rail,29457,7_merged_756863,725940
a_1502,026,1,Univ/65th Light Rail - Watt/I-80 Light Rail,29459,7_merged_756863,725947
a_1503,026,0,Watt/I-80 Light Rail - Univ/65th Light Rail,29457,7_merged_756863,725946
a_1501,026,0,Watt/I-80 Light Rail - Univ/65th Light Rail,29457,7_merged_756863,725945
a_1502,026,0,Watt/I-80 Light Rail - Univ/65th Light Rail,29457,7_merged_756863,725944
b_2102,021,1,Mather Field Light Rail - Sunrise Mall,30090,1_merged_756865,740801
b_2101,021,1,Mather Field Light Rail - Sunrise Mall,30090,1_merged_756865,740800
a_2281,086,1,Downtown - Marconi/Arcade Light Rail,29537,1_merged_756862,728278
a_8603,086,1,Downtown - Marconi/Arcade Light Rail,29537,1_merged_756862,728279
a_8604,086,1,Downtown - Marconi/Arcade Light Rail,29537,1_merged_756862,728276
a_8602,086,1,Downtown - Marconi/Arcade Light Rail,29537,1_merged_756862,728277
a_8603,086,1,Downtown - Marconi/Arcade Light Rail,29537,1_merged_756862,728274
a_8601,086,1,Downtown - Marconi/Arcade Light Rail,29537,1_merged_756862,728275
a_8602,086,1,Downtown - Marconi/Arcade Light Rail,29537,1_merged_756862,728272
a_8604,086,1,Downtown - Marconi/Arcade Light Rail,29537,1_merged_756862,728273
a_8603,086,0,Marconi/Arcade Light Rail - Downtown,29536,1_merged_756862,728270
a_8602,086,0,Marconi/Arcade Light Rail - Downtown,29536,1_merged_756862,728271
,051X,0,W/X - Downtown,29484,6_merged_756864,726708
,051X,0,W/X - Downtown,29484,6_merged_756864,726709
a_8104,081,1,Univ/65th Light Rail - Florin,29526,6_merged_756864,728018
a_8103,081,1,Univ/65th Light Rail - Florin,29526,6_merged_756864,728019
,051X,0,W/X - Downtown,29484,6_merged_756864,726700
,051X,0,W/X - Downtown,29484,6_merged_756864,726701
,051X,0,W/X - Downtown,29484,6_merged_756864,726702
,051X,0,W/X - Downtown,29484,6_merged_756864,726703
,051X,0,W/X - Downtown,29484,6_merged_756864,726704
,051X,0,W/X - Downtown,29484,6_merged_756864,726705
,051X,0,W/X - Downtown,29484,6_merged_756864,726706
,051X,0,W/X - Downtown,29484,6_merged_756864,726707
b_0005,533,0,,30268,6_merged_756867,744979
b_0003,533,0,,30268,6_merged_756867,744978
b_0001,533,0,,30268,6_merged_756867,744977
b_0009,533,0,,30268,6_merged_756867,744976
b_0007,533,0,,30268,6_merged_756867,744975
b_0005,533,0,,30268,6_merged_756867,744974
b_0003,533,0,,30268,6_merged_756867,744973
b_0001,533,0,,30268,6_merged_756867,744972
b_0009,533,0,,30268,6_merged_756867,744971
b_0007,533,0,,30268,6_merged_756867,744970
a_0103,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,7_merged_756863,725059
a_0101,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,7_merged_756863,725058
a_0102,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,7_merged_756863,725051
a_0103,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,7_merged_756863,725050
a_0103,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,7_merged_756863,725053
a_0101,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,7_merged_756863,725052
a_0101,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,7_merged_756863,725055
a_0102,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,7_merged_756863,725054
a_0102,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,7_merged_756863,725057
a_0103,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,7_merged_756863,725056
b_1501,026,0,Watt/I-80 Light Rail - Univ/65th Light Rail,30107,7_merged_756866,741233
b_1503,026,0,Watt/I-80 Light Rail - Univ/65th Light Rail,30107,7_merged_756866,741232
b_5104,051,1,Downtown - Florin Towne Centre,30132,6_merged_756867,741848
b_5106,051,1,Downtown - Florin Towne Centre,30132,6_merged_756867,741849
b_5101,051,1,Downtown - Florin Towne Centre,30132,6_merged_756867,741844
b_5102,051,1,Downtown - Florin Towne Centre,30132,6_merged_756867,741845
b_5103,051,1,Downtown - Florin Towne Centre,30132,6_merged_756867,741846
b_5105,051,1,Downtown - Florin Towne Centre,30132,6_merged_756867,741847
b_5103,051,1,Downtown - Florin Towne Centre,30132,6_merged_756867,741840
b_5105,051,1,Downtown - Florin Towne Centre,30132,6_merged_756867,741841
b_5104,051,1,Downtown - Florin Towne Centre,30132,6_merged_756867,741842
b_5106,051,1,Downtown - Florin Towne Centre,30132,6_merged_756867,741843
a_0007,533,1,,29622,1_merged_756862,729639
a_0005,533,1,,29622,1_merged_756862,729638
a_0007,533,1,,29622,1_merged_756862,729631
a_0009,533,1,,29622,1_merged_756862,729630
a_0001,533,1,,29622,1_merged_756862,729633
b_5102,051,0,Florin Mall - Downtown,30131,1_merged_756865,741689
a_0003,533,1,,29622,1_merged_756862,729635
a_0009,533,1,,29622,1_merged_756862,729634
a_0009,533,1,,29622,1_merged_756862,729637
a_0001,533,1,,29622,1_merged_756862,729636
b_3003,030,1,Downtown - CSUS,30116,1_merged_756865,741351
b_5109,051,0,Florin Mall - Downtown,30131,1_merged_756865,741683
b_3004,030,1,Downtown - CSUS,30116,1_merged_756865,741352
b_1503,026,1,Univ/65th Light Rail - Watt/I-80 Light Rail,30109,7_merged_756866,741237
b_1102,011,0,Natomas - Downtown,30075,1_merged_756865,740465
b_6204,011,0,Natomas - Downtown,30075,1_merged_756865,740464
