stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,intersection_code,stop_place,reference_place,stop_name_short
10001,Cabrillo National Monument,32.674457926534,-117.240425731733,10001,0,,1,M-Special_Loc,cabmon,,Cabrillo Natl Monument
10003,Pearl St & Draper Av,32.839578288269,-117.276186771308,10003,0,,1,N-E/B,,,Pearl&Draper
10004,Pearl St & Fay Av,32.840128483519,-117.273809897096,10004,0,,1,N-E/B,,,Pearl&Fay
10006,Torrey Pines Rd & Exchange Pl,32.845846698952,-117.268673216555,10006,0,,1,N-N/B,,,Try Pines&Exchange
10007,Torrey Pines Rd & Hillside Dr,32.849311781586,-117.261751577429,10007,0,,0,N-N/B,,,Try Pines&Hillside
10011,Garnet Av & Everts St,32.798100926571,-117.248250130092,10011,0,,1,N-E/B,,,Garnet&Everts
10012,Grand Av & Fanuel St,32.796529037801,-117.245833937188,10012,0,,1,N-E/B,,,Grand&Fanuel
10013,Garnet Av & Haines St,32.799293979270,-117.242773582471,10013,0,,1,N-E/B,,,Garnet&Haines
10015,Garnet Av & Ingraham St,32.799650170994,-117.241202491565,10015,0,,1,N-E/B,,,Garnet&Ingraham
10016,Garnet Av & Jewell St,32.800123586311,-117.239063190962,10016,0,,1,N-E/B,,,Garnet&Jewell
10020,Voltaire St & Mendocino St,32.745066706695,-117.235748986364,10020,0,,1,N-E/B,,,Voltaire&Mendocino
10023,Garnet Av & Lamont St,32.800877163590,-117.235566670156,10023,0,,1,N-E/B,garlam,,Garnet&Lamont
10024,Voltaire St & San Clemente St,32.742869053540,-117.233535634227,10024,0,,1,N-E/B,,,Voltaire&San Clemente
10025,Garnet Av & Noyes St,32.801712904636,-117.231748818813,10025,0,,1,N-E/B,,,Garnet&Noyes
10026,Chatsworth Bl & Tennyson St,32.738147328283,-117.229704017828,10026,0,,1,N-N/B,,,Chatsworth&Tennyson
10027,Voltaire St & Poinsettia Dr,32.740255951982,-117.229294925394,10027,0,,1,N-E/B,,,Voltaire&Poinsettia
10029,West Point Loma Bl & Adrian St,32.752661145154,-117.226733142708,10029,0,,1,N-E/B,,,WPt Loma&Adrian
10031,Nimitz Bl & Rosecrans St,32.728942884952,-117.226535304965,10031,0,,0,M-Street-S/B,nimros,,Nimitz&Rosecrans
10032,Grand Av & Culver St,32.800913129756,-117.225849446290,10032,0,,1,N-E/B,,,Grand&Culver
10033,West Point Loma Bl & Loma Riviera Dr,32.753402254787,-117.224077447036,10033,0,,1,M-Street-E/B,,,WPt Loma&Loma Riviera
10034,Nobel Dr & Lebon Dr,32.868293166091,-117.225183244582,10034,0,,1,N-E/B,nobleb,,Nobel&Lebon
10036,Garnet Av & Bond St,32.805504003705,-117.221213754121,10036,0,,1,N-E/B,,,Garnet&Bond
10038,Sports Arena Bl & Midway Dr,32.755674071580,-117.221093796644,10038,0,,1,M-Street-S/B,,,Sports Arena&Midway
10040,Midway Dr & Duke St,32.753929973099,-117.218140675853,10040,0,,1,N-S/B,,,Midway&Duke
10043,Midway Dr & Kemper St,32.752436254315,-117.215847441069,10043,0,,1,N-S/B,,,Midway&Kemper
10044,Grand Av & Mission Bay Dr,32.802273496111,-117.217839064196,10044,0,,1,N-E/B,,,Grand&Mission Bay
10045,Balboa Av & Moraga Av,32.807743886270,-117.210696668387,10045,0,,2,M-Street-E/B,,,Balboa&Moraga
10048,Morena Bl & Frankfort St,32.774686407825,-117.206214033210,10048,0,,1,N-S/B,,,Morena&Frankfort
10049,Governor Dr & Radcliffe Dr,32.854345080959,-117.206105930234,10049,0,,1,N-E/B,,,Governor&Radcliffe
10050,Morena Bl & Knoxville St,32.773326655791,-117.203983727553,10050,0,,1,N-S/B,,,Morena&Knoxville
10051,Clairemont Dr & Merrimac Av,32.833071776603,-117.202866708682,10051,0,,1,M-Street-E/B,,,Clairemont&Merrimac
10052,Clairemont Mesa Bl & Rolfe Rd,32.828136074030,-117.202425890385,10052,0,,1,N-E/B,,,Cmnt Mesa&Rolfe
10053,Clairemont Mesa Bl & Kleefeld Av,32.832710991241,-117.200821565031,10053,0,,1,N-E/B,,,Cmnt Mesa&Kleefeld
10057,Milton St & Garfield Rd,32.783316771300,-117.196946730348,10057,0,,0,N-E/B,,,Milton&Garfield
10058,Milton St & Dunhaven St,32.782646024204,-117.195885316294,10058,0,,1,N-E/B,,,Milton&Dunhaven
10060,Milton St & Penrose St,32.782233857188,-117.194794155469,10060,0,,1,N-E/B,,,Milton&Penrose
10062,Linda Vista Rd & Colusa St,32.768909461015,-117.191137785015,10062,0,,1,N-E/B,,,L Vsta&Colusa
10063,Milton St & August St,32.782261894537,-117.191124287179,10063,0,,1,F-E/B,,,Milton&August
10064,Taylor St & I-8 East (Ramp),32.759253228755,-117.190504414917,10064,0,,2,N-E/B,,,Taylor&I-8 E(Ramp)
10069,Fort Stockton Dr & Witherby St,32.754407020353,-117.185154088529,10069,0,,0,N-E/B,,,Frt Stcktn&Witherby
10072,Fort Stockton Dr & St James Pl,32.752574426176,-117.182887092500,10072,0,,0,N-E/B,,,Frt Stcktn&St James
10073,Clairemont Mesa Bl & Longford St,32.834321220360,-117.182854914181,10073,0,,1,N-E/B,,,Cmnt Mesa&Longford
10074,Miramar Rd & Miramar Mall,32.876883801908,-117.182990257740,10074,0,,1,N-E/B,mirmal,,Miramar&Miramar Mall
10075,N Harbor Dr & Laurel St (Coast Guard),32.727781812025,-117.182286477046,10075,0,,1,M-Street-E/B,,,N Harbor&Laurel (Coast Guard)
10076,Lewis St & Stephens St,32.751710668283,-117.178610582365,10076,0,,0,N-E/B,lewste,,Lewis&Stephens
10077,Clairemont Mesa Bl & Limerick Av,32.834277373331,-117.179191882308,10077,0,,1,N-E/B,,,Cmnt Mesa&Limerick
10080,Lewis St & Ingalls St,32.751728297067,-117.175166302988,10080,0,,0,N-E/B,,,Lewis&Ingalls
10082,Osler St & Ulric St,32.792570777275,-117.173034420905,10082,0,,1,N-E/B,,,Osler&Ulric
10084,Osler St & Genesee Av,32.792893296047,-117.171436792522,10084,0,,1,N-E/B,,,Osler&Gnsee
10085,Miramar Rd & Milch Rd,32.877936693522,-117.168656585129,10085,0,,1,N-E/B,,,Miramar&Milch
10086,Broadway & State St,32.715568901987,-117.166684700734,10086,0,,1,N-E/B,amplza,,Brdwy&State
10088,Washington St & Albatross St,32.749774211069,-117.166312021188,10088,0,,1,N-E/B,,,Wshngtn&Albatross
10090,Broadway & Front St,32.715598258630,-117.164952101716,10090,0,,0,N-E/B,brofro,,Brdwy&Front
10091,Clairemont Mesa Bl & Shawline St (Kaiser),32.832818055693,-117.162957284952,10091,0,,1,N-W/B,clasha,,Cmnt Mesa&Shawline (Kaiser)
10092,University Av & 3rd Av,32.748196925631,-117.162926100152,10092,0,,1,N-E/B,,,Univ&3rd
10093,Genesee Av & Richland St,32.791162358585,-117.163215303176,10093,0,,1,N-E/B,,,Gnsee&Richland
10094,Broadway & 3rd Av,32.715613832073,-117.162107439238,10094,0,,0,N-E/B,3rdbro,,Brdwy&3rd
10095,Miramar Rd & Distribution Av,32.878962730203,-117.162608786801,10095,0,,1,N-E/B,,,Miramar&Distribution
10097,Broadway & 5th Av,32.715660190144,-117.160296984597,10097,0,,0,N-E/B,5thbro,,Brdwy&5th
10098,University Av & 5th Av,32.748208756998,-117.160581220837,10098,0,,1,N-E/B,5thuni,,Univ&5th
10099,Broadway & 6th Av,32.715663509792,-117.159474458090,10099,0,,0,N-E/B,bro6th,,Brdwy&6th
10100,Camino De La Reina & Camino Del Arroyo,32.766746620325,-117.158463133863,10100,0,,1,N-E/B,,,Cmo De La Reina&Cmo Del Arroyo
10105,Market St & 10th Av,32.711435881462,-117.155796139696,10105,0,,0,N-E/B,,,Mrkt&10th
10106,University Av & 10th Av,32.748317886514,-117.155463019372,10106,0,,1,N-E/B,,,Univ&10th
10107,Miramar Rd & Carroll Rd,32.881777283086,-117.156250286622,10107,0,,1,N-E/B,,,Miramar&Carroll
10108,Market St & Park Bl,32.711468381528,-117.153988877451,10108,0,marpar,1,N-E/B,marpar,,Mrkt&Park
10109,Broadway & Park Bl,32.715700915474,-117.154012779416,10109,0,citcol,1,N-E/B,citcol,,Brdwy&Park
10110,Vista Hill Av & Meadowlark Av,32.794851177395,-117.154587750679,10110,0,,1,N-E/B,,,Vista Hill&Meadowlark
10111,University Av & Vermont St,32.748347561952,-117.153664728889,10111,0,,1,N-E/B,,,Univ&Vermont
10113,Broadway & 14th St,32.715688940859,-117.152269998641,10113,0,,1,N-E/B,,,Brdwy&14th
10114,University Av & Richmond St,32.748361823063,-117.151339385584,10114,0,,1,N-E/B,,,Univ&Richmond
10115,Imperial Av & 16th St,32.706214340429,-117.149702354402,10115,0,,1,N-E/B,imp16,,Imperial&16th
10116,Market St & 16th St,32.711428992326,-117.149602779995,10116,0,,1,N-E/B,16mar,,Mrkt&16th
10117,Logan Av & Sigsbee St,32.703815304544,-117.147759904420,10117,0,,1,N-E/B,,,Logan&Sigsbee
10118,Market St & 19th St,32.711440801542,-117.146849244632,10118,0,,1,N-E/B,,,Mrkt&19th
10119,Broadway & 20th St,32.715721272065,-117.145949943068,10119,0,,1,N-E/B,,,Brdwy&20th
10120,Market St & 21st St,32.711464925578,-117.145041895275,10120,0,,0,N-E/B,,,Mrkt&21st
10121,Adams Av & Georgia St,32.762410866612,-117.145107344849,10121,0,,1,N-E/B,,,Adams&Georgia
10122,Logan Av & Cesar E Chavez Pkwy,32.701541388493,-117.144479542011,10122,0,,1,N-E/B,logces,,Logan&Cesar E Chavez
10123,Imperial Av & 22nd St,32.706216787421,-117.144075112148,10123,0,,1,N-E/B,,,Imperial&22nd
10124,Miramar Rd & Dowdy Dr,32.888037418723,-117.145450693499,10124,0,,1,F-E/B,,,Miramar&Dowdy
10127,Imperial Av & 24th St,32.706225082731,-117.142550535508,10127,0,,1,N-E/B,,,Imperial&24th
10128,Clairemont Mesa Bl & 8303,32.832660879154,-117.146140748222,10128,0,,1,M-Street-E/B,,,Cmnt Mesa&8303
10129,El Cajon Bl & Alabama St,32.755139711724,-117.142636245027,10129,0,,1,N-E/B,,,El Cjn&Alabama
10130,University Av & Alabama St,32.748372123666,-117.142740061079,10130,0,,1,M-Street-E/B,,,Univ&Alabama
10132,Miramar Rd & Cabot Dr,32.889576559565,-117.142795086489,10132,0,,1,N-E/B,,,Miramar&Cabot
10133,Market St & 25th St,32.711515041964,-117.140396624008,10133,0,,1,N-E/B,,,Mrkt&25th
10134,Broadway & 25th St,32.715753335044,-117.140764561471,10134,0,,1,N-E/B,,,Brdwy&25th
10136,University Av & Louisiana St,32.748374080073,-117.140186922995,10136,0,,1,N-E/B,,,Univ&Louisiana
10137,Imperial Av & 26th St,32.706303066021,-117.138221155682,10137,0,,1,N-E/B,,,Imperial&26th
10138,C St & 26th St,32.716804613157,-117.138291219401,10138,0,,1,N-E/B,,,C&26th
10139,El Cajon Bl & Arizona St,32.755164196858,-117.137718439776,10139,0,,1,N-E/B,,,El Cjn&Arizona
10140,Adams Av & Arizona St,32.762805183116,-117.137701101189,10140,0,,1,N-E/B,,,Adams&Arizona
10142,Mira Mesa Bl & Reagan Rd (E),32.912668897019,-117.139070430009,10142,0,,1,N-E/B,,,Mra Msa&Reagan (E)
10143,Main St & 27th St,32.692724897811,-117.136004120326,10143,0,,2,N-E/B,,,Main&27th
10145,Ocean View Bl & Sampson St,32.702145085857,-117.135474659177,10145,0,,1,N-S/B,,,Ocn Vw&Sampson
10147,Imperial Av & Hensley St,32.706320383584,-117.134664870149,10147,0,,1,N-E/B,,,Imperial&Hensley
10148,C St & 28th St,32.716830506993,-117.134305429306,10148,0,,1,N-E/B,,,C&28th
10149,Mira Mesa Bl & Westonhill Dr,32.912744787454,-117.135773587016,10149,0,,1,N-E/B,,,Mra Msa&Westonhill
10150,El Cajon Bl & Utah St,32.755177213491,-117.132839551001,10150,0,,1,N-E/B,,,El Cjn&Utah
10151,University Av & Utah St,32.748360233894,-117.132933867235,10151,0,,1,N-E/B,,,Univ&Utah
10154,National Av & 29th St,32.695852279884,-117.132229225003,10154,0,,1,N-E/B,,,Natl&29th
10156,Balboa Av & Ponderosa Av,32.822112872378,-117.131906008178,10156,0,,1,F-E/B,balpon,,Balboa&Ponderosa
10157,Aero Dr & Corporate Ct,32.809743645032,-117.132035981309,10157,0,,1,N-E/B,,,Aero&Corporate
10158,Market St & 30th St,32.711564589443,-117.130432592894,10158,0,,1,N-E/B,mark30,,Mrkt&30th
10159,Clairemont Mesa Bl & Overland Av,32.831264513696,-117.131261954726,10159,0,,1,N-E/B,claove,,Cmnt Mesa&Overland
10160,Adams Av & 30th St,32.762827429406,-117.130375654743,10160,0,,1,N-E/B,30ada,,Adams&30th
10161,University Av & 30th St,32.748335502040,-117.130240610331,10161,0,,1,N-E/B,uni30t,,Univ&30th
10162,Upas St & 30th St,32.741029882479,-117.129481425667,10162,0,,1,N-E/B,,,Upas&30th
10163,Ocean View Bl & 30th St,32.701114724836,-117.129668339271,10163,0,,1,N-E/B,,,Ocn Vw&30th
10164,Imperial Av & 30th St,32.706342707064,-117.129622983605,10164,0,,1,N-E/B,,,Imperial&30th
10165,Main St & 30th St,32.692750932542,-117.129295605476,10165,0,,1,F-E/B,,,Main&30th
10166,C St & 30th St,32.716808970585,-117.130400446013,10166,0,,1,M-Street-E/B,c_30st,,C&30th
10167,Beech St & Fern St,32.721221171153,-117.129511360833,10167,0,,1,F-E/B,,,Beech&Fern
10168,Mira Mesa Bl & Marbury Av,32.915894781832,-117.129972378499,10168,0,,1,N-E/B,,,Mra Msa&Marbury
10169,Adams Av & Boundary St,32.762836211517,-117.128371918422,10169,0,,1,N-E/B,,,Adams&Boundary
10171,Market St & 31st St,32.711577011647,-117.127532763037,10171,0,,1,N-E/B,,,Mrkt&31st
10176,Balboa Av & Ruffin Rd,32.822198615548,-117.128746111756,10176,0,,2,N-E/B,balruf,,Balboa&Ruffin
10177,Ocean View Bl & 32nd St,32.701136597410,-117.125436166908,10177,0,,1,N-E/B,,,Ocn Vw&32nd
10178,Imperial Av & 32nd St,32.706372799942,-117.125393892763,10178,0,,1,N-E/B,imp32,,Imperial&32nd
10179,Market St & 32nd St,32.711594915602,-117.125400239732,10179,0,,1,N-E/B,,,Mrkt&32nd
10180,Clairemont Mesa Bl & Ruffin Rd,32.831275493864,-117.127016905439,10180,0,,1,N-E/B,,,Cmnt Mesa&Ruffin
10182,Camino Del Rio N & Mission City Pkwy,32.775515960293,-117.127089628874,10182,0,,1,N-E/B,mispky,,Cmo Del Rio N&Mission City
10183,Clairemont Mesa Bl & Ruffin Rd,32.831327553111,-117.126265405585,10183,0,,0,,,,Cmnt Mesa&Ruffin
10184,Market St & 33rd St,32.711682090849,-117.122406868203,10184,0,,0,N-E/B,,,Mrkt&33rd
10186,Ocean View Bl & 33rd St,32.701153133656,-117.122715508832,10186,0,,1,N-E/B,,,Ocn Vw&33rd
10187,Imperial Av & 33rd St,32.706669387066,-117.122714856170,10187,0,,0,N-E/B,,,Imperial&33rd
10188,Adams Av & 33rd St,32.763294928202,-117.122989562055,10188,0,,2,N-E/B,,,Adams&33rd
10189,El Cajon Bl & 33rd St,32.755154568151,-117.122499063543,10189,0,,1,N-E/B,,,El Cjn&33rd
10190,El Cajon Bl & 35th St,32.755153927489,-117.117522464319,10190,0,,0,F-E/B,,,El Cjn&35th
10191,Aero Dr & West Canyon Av,32.808355732788,-117.123130394848,10191,0,,1,N-E/B,,,Aero&WCyn
10194,Camino Del Rio S & Scheidler Wy,32.776671022089,-117.120392474295,10194,0,,1,N-E/B,,,Cmo Del Rio S&Scheidler
10195,National Av & 35th St,32.695940538280,-117.119026609891,10195,0,,1,N-E/B,,,Natl&35th
10196,El Cajon Bl & 35th St,32.755130022545,-117.118185774355,10196,0,,1,N-E/B,,,El Cjn&35th
10197,National Av & 36th St,32.695947901857,-117.117199906947,10197,0,,1,N-E/B,,,Natl&36th
10198,Adams Av & 35th St,32.763251794452,-117.117413536965,10198,0,,1,N-E/B,,,Adams&35th
10201,El Cajon Bl & 36th St,32.755129827762,-117.115866616288,10201,0,,1,N-E/B,,,El Cjn&36th
10203,Imperial Av & 37th St,32.704804099656,-117.114777399565,10203,0,,0,N-E/B,,,Imperial&37th
10204,El Cajon Bl & 37th St,32.755099920613,-117.113859423889,10204,0,,1,N-E/B,,,El Cjn&37th
10205,National Av & 38th St,32.695977663152,-117.112565000208,10205,0,,1,N-E/B,,,Natl&38th
10206,Ocean View Bl & 38th St,32.701210270793,-117.112642204192,10206,0,,1,N-E/B,,,Ocn Vw&38th
10207,Imperial Av & 38th St,32.704810676101,-117.112661182917,10207,0,,1,N-E/B,,,Imperial&38th
10208,University Av & 38th St,32.749646323438,-117.111974813139,10208,0,,1,N-E/B,,,Univ&38th
10209,El Cajon Bl & 38th St,32.755079928969,-117.112001953002,10209,0,,1,M-Street-E/B,,,El Cjn&38th
10210,Camino Del Rio S & 3661,32.777857706520,-117.115406805095,10210,0,,1,M-Street-E/B,,,Cmo Del Rio S&3661
10214,National Av & 40th St,32.696013052309,-117.108281199739,10214,0,,1,N-E/B,,,Natl&40th
10215,Carmel Mountain Rd & Freeport Rd,32.960685952217,-117.111005830532,10215,0,,1,M-Street-E/B,cmrfre,,Carmel Mtn&Freeport
10216,Imperial Av & 40th St,32.704755293559,-117.108782420910,10216,0,,2,M-Street-E/B,,,Imperial&40th
10219,Home Av & Hixson Av,32.724346446220,-117.105247061310,10219,0,,1,N-E/B,,,Home&Hixson
10220,National Av & 41st St,32.696024946203,-117.106174997819,10220,0,,1,N-E/B,,,Natl&41st
10221,Market St & Morrison St,32.711389569545,-117.105706535894,10221,0,,1,N-E/B,,,Mrkt&Morrison
10223,Ocean View Bl & San Miguel Av,32.700482971648,-117.104596217472,10223,0,,1,N-E/B,,,Ocn Vw&San Miguel
10224,Adams Av & Biona Dr,32.763172756310,-117.104316306384,10224,0,,1,N-E/B,,,Adams&Biona
10225,Market St & Denby St,32.711397830257,-117.102926962838,10225,0,,1,N-E/B,,,Mrkt&Denby
10227,National Av & San Pasqual St,32.696414824056,-117.103061550778,10227,0,,1,F-W/B,,,Natl&San Pasqual
10228,8th St & F Av,32.677561977961,-117.100406062056,10228,0,,1,F-E/B,,,8th&F
10229,Carmel Mountain Rd & Stoney Creek Rd,32.963370846671,-117.103128977858,10229,0,,1,M-Street-N/B,cmrsck,,Carmel Mtn&Stoney Creek
10230,Home Av & Fairmount Av,32.728333995895,-117.100154606123,10230,0,,1,N-E/B,,,Home&Fairmnt
10231,Ocean View Bl & Elizabeth St,32.700453616636,-117.099297369760,10231,0,,1,N-E/B,,,Ocn Vw&Elizabeth
10232,Imperial Av & 45th St,32.704062077813,-117.098145598481,10232,0,,0,N-E/B,,,Imperial&45th
10235,Logan Av & 47th St,32.696708014862,-117.093202330819,10235,0,,1,F-E/B,47log,,Logan&47th
10236,Ocean View Bl & 47th St,32.700404906941,-117.093982089231,10236,0,,1,N-E/B,,,Ocn Vw&47th
10237,Zion Av & Crawford St (Kaiser),32.792895582406,-117.094256725218,10237,0,,1,N-E/B,kaihos,,Zion&Crawford (Kaiser)
10238,University Av & 47th St,32.749474274044,-117.093521918875,10238,0,,1,N-E/B,,,Univ&47th
10241,Zion Av & Seaman St,32.792912555809,-117.092174287746,10241,0,,1,N-E/B,,,Zion&Seaman
10242,University Av & Estrella Av,32.749452957892,-117.090200955776,10242,0,,1,N-E/B,,,Univ&Estrella
10243,El Cajon Bl & Estrella Av,32.756230276218,-117.090272094817,10243,0,,1,N-E/B,elc48,,El Cjn&Estrella
10247,El Cajon Bl & 50th St,32.756690005618,-117.086929426782,10247,0,,1,N-E/B,,,El Cjn&50th
10248,Zion Av & Winona Av,32.792837992769,-117.085349813124,10248,0,,1,M-Street-E/B,,,Zion&Winona
10250,El Cajon Bl & 54th St,32.757875674967,-117.078626620281,10250,0,,0,F-E/B,,,El Cjn&54th
10252,University Av & 52nd St,32.748993610241,-117.083769755515,10252,0,,1,N-E/B,,,Univ&52nd
10253,Zion Av & 51st St,32.792835557764,-117.083677204332,10253,0,,1,N-E/B,,,Zion&51st
10254,E St & 3rd Av,32.644514819301,-117.081771934372,10254,0,,1,N-E/B,e3rd,,E&3rd
10255,Olvera Av & Gwen St,32.697845446212,-117.081530724496,10255,0,,1,N-E/B,,,Olvera&Gwen
10256,Zion Av & Waring Rd,32.792800441395,-117.081548719275,10256,0,,1,M-Street-E/B,,,Zion&Waring
10257,El Cajon Bl & 54th St,32.757676101539,-117.079694900509,10257,0,,1,N-E/B,elc54,,El Cjn&54th
10258,Montezuma Rd & 54th St,32.771052986141,-117.079703781438,10258,0,,2,N-E/B,,,Mntzma&54th
10259,Olvera Av & San Onofre Ter,32.698805636170,-117.077710591061,10259,0,,1,N-E/B,,,Olvera&San Onofre
10260,El Cajon Bl & Dayton St,32.758148417342,-117.076892203779,10260,0,,1,F-E/B,elc54,,El Cjn&Dayton
10261,Grape St & 55th St,32.727606441253,-117.076992585443,10261,0,,0,M-Street-E/B,,,Grape&55th
10262,College Av & El Cajon Bl,32.761953170390,-117.066863400578,10262,0,,0,F-N/B,elccol,,Coll&El Cjn
10263,Olvera Av & Las Flores Ter,32.699354859293,-117.074910475312,10263,0,,1,N-E/B,,,Olvera&Las Flores
10264,Roswell St & Kelton Rd,32.715818145903,-117.075350660389,10264,0,,0,N-E/B,,,Roswell&Kelton
10266,Streamview Dr & Lynn St,32.743408497924,-117.071296312694,10266,0,,2,F-E/B,,,Strmvw&Lynn
10267,Market St & Merlin Dr,32.709999717279,-117.071625805033,10267,0,,0,N-E/B,,,Mrkt&Merlin
10268,Skyline Dr & Radio Dr,32.701419691639,-117.071097244298,10268,0,,1,N-E/B,,,Skyline&Radio
10271,Rancho Bernardo Rd & Acena Dr,33.022667271146,-117.070534340421,10271,0,,1,N-E/B,,,Rcho Bdo&Acena
10272,Del Sol Bl & Ocean Bluffs,32.573762035964,-117.063038204109,10272,0,,1,M-Street-E/B,,,Del Sol&Ocean Bluffs
10273,Imperial Av & 62nd St,32.709672868372,-117.064132492025,10273,0,,1,M-Street-E/B,imp62,,Imperial&62nd
10274,Montezuma Rd & 63rd St,32.770410656235,-117.064729636883,10274,0,,1,N-E/B,,,Mntzma&63rd
10276,Imperial Av & 63rd St,32.709878397525,-117.062557660057,10276,0,,1,N-E/B,,,Imperial&63rd
10277,Rancho Bernardo Rd & Bernardo Oaks Dr,33.019289954838,-117.065459054841,10277,0,,1,N-E/B,,,Rcho Bdo&Bdo Oaks
10278,Streamview Dr & Hasty Dr,32.743990015155,-117.061294886657,10278,0,,1,N-E/B,,,Strmvw&Hasty
10279,Rancho Bernardo Rd & Meandro Dr,33.018543719810,-117.063165174787,10279,0,,1,N-E/B,,,Rcho Bdo&Meandro
10280,Skyline Dr & Detroit Pl,32.701229658801,-117.059097245188,10280,0,,1,N-E/B,,,Skyline&Detroit
10284,Montezuma Rd & Reservoir Dr,32.769071193819,-117.057345555638,10284,0,,1,M-Street-E/B,,,Mntzma&Reservoir
10286,Imperial Av & Woodman St,32.710718112352,-117.055637476865,10286,0,,1,M-Street-E/B,,,Imperial&Woodman
10287,Skyline Dr & Woodman St,32.701171466502,-117.055390950020,10287,0,,1,N-E/B,woosky,,Skyline&Woodman
10288,University Av & Aragon Dr,32.755230596683,-117.053852219538,10288,0,,1,F-E/B,,,Univ&Aragon
10290,El Cajon Bl & Montezuma Rd,32.768138923390,-117.054480755759,10290,0,,1,M-Street-E/B,,,El Cjn&Mntzma
10291,Imperial Av & 68th St,32.711254657904,-117.051328252609,10291,0,,1,N-E/B,,,Imperial&68th
10292,Imperial Av & 69th St,32.711802228493,-117.049538646513,10292,0,,1,N-E/B,,,Imperial&69th
10293,Skyline Dr & 69th St,32.702517534119,-117.049584465953,10293,0,,1,N-E/B,,,Skyline&69th
10294,University Av & 69th St,32.755068435256,-117.049622288662,10294,0,,1,N-E/B,uni69t,,Univ&69th
10296,Skyline Dr & Buccaneer Dr,32.702750899471,-117.044947800249,10296,0,,1,N-E/B,,,Skyline&Buccaneer
10299,Skyline Dr & Sychar Rd,32.703165047111,-117.042949080320,10299,0,,1,N-E/B,,,Skyline&Sychar
10303,El Cajon Bl & 73rd St,32.768729074116,-117.040565881203,10303,0,,1,N-E/B,elc73,,El Cjn&73rd
10306,El Cajon Bl & Jessie Av,32.768632890724,-117.037985267873,10306,0,,1,N-E/B,,,El Cjn&Jessie
10307,Skyline Dr & Siena St,32.702879607222,-117.037309753025,10307,0,,1,N-E/B,,,Skyline&Siena
10308,University Av & Lowell St,32.757400485993,-117.037448936474,10308,0,,1,N-E/B,,,Univ&Lowell
10310,El Cajon Bl & Parks Av,32.768199133083,-117.033589654332,10310,0,,1,F-E/B,,,El Cjn&Parks
10311,Jackson Dr & Lake Shore Dr,32.797858783030,-117.035210591067,10311,0,,1,N-E/B,,,Jackson&Lake Shore
10312,Jamacha Rd & Glencoe Dr,32.715366711615,-117.032011317892,10312,0,,1,M-Street-E/B,,,Jamacha&Glencoe
10313,Main St & Broadway (Lemon Grove Depot),32.742495727622,-117.030915435813,10313,0,,2,N-N/B,brotro,,Main&Brdwy (Lmn Grv Depot)
10314,University Av & Maple Av,32.761958235935,-117.030408101923,10314,0,,1,N-E/B,,,Univ&Maple
10315,Jackson Dr & Cowles Mountain Bl,32.795305004743,-117.028334609316,10315,0,,1,N-E/B,,,Jackson&Cowles Mtn
10317,University Av & La Mesa Bl,32.764145435832,-117.027018350169,10317,0,,1,M-Street-E/B,,,Univ&La Mesa
10318,Paradise Valley Rd & Meadowbrook Dr,32.697677057967,-117.025109550520,10318,0,,1,M-Street-E/B,,,Pdse Vly&Mdwbrk
10319,Jamacha Rd & Cardiff St,32.717545017161,-117.026116593943,10319,0,,1,N-E/B,carjam,,Jamacha&Cardiff
10320,University Av & Allison Av,32.765776683685,-117.025048381689,10320,0,,1,N-E/B,,,Univ&Allison
10321,San Vicente St & Cardiff St,32.712156969229,-117.024967041412,10321,0,,2,M-Street-E/B,,,San Vicente&Cardiff
10322,Jackson Dr & Lake Badin Av,32.794044892345,-117.024171255254,10322,0,,2,N-E/B,,,Jackson&Lake Badin
10324,Allison Av & Spring St,32.765963720165,-117.021517214500,10324,0,,1,N-E/B,lamtre,,Allison&Spring
10325,Jackson Dr & Boulder Lake Av,32.793546877009,-117.020743596491,10325,0,,2,N-E/B,,,Jackson&Boulder Lake
10326,Allison Av & Palm Av,32.765915301391,-117.019587732973,10326,0,,1,N-E/B,allpal,,Allison&Palm
10328,La Mesa Bl & University Av,32.767804650975,-117.015427236696,10328,0,,1,N-N/B,,,La Mesa&Univ
10330,Sweetwater Rd & Jamacha Rd,32.714228222008,-117.012799979009,10330,0,,1,F-S/B,,,Swtwter&Jamacha
10331,La Mesa Bl & Glen St,32.769343678008,-117.011003281865,10331,0,,1,N-E/B,,,La Mesa&Glen
10332,Orville St & Brucker Av,32.709168154075,-117.009254916452,10332,0,,1,M-Street-E/B,orvbru,,Orville&Brucker
10333,La Mesa Bl & Jackson Dr,32.770425454198,-117.008507654202,10333,0,,1,N-E/B,,,La Mesa&Jackson
10334,Navajo Rd & Jaffe Ct,32.802796098892,-117.008672590848,10334,0,,1,N-E/B,nav125,,Navajo&Jaffe
10336,La Mesa Bl & Garfield St,32.772304059006,-117.006041577576,10336,0,,1,N-E/B,,,La Mesa&Garfield
10346,Pearl St & La Jolla Bl,32.839151562693,-117.277923661848,10346,0,,1,F-E/B,,,Pearl&LJ
10347,Silverado St & Herschel Av,32.845183652736,-117.273406343783,10347,0,,1,N-N/B,silher,,Silverado&Herschel
10349,Torrey Pines Rd & Prospect St,32.847411136409,-117.266942784415,10349,0,,1,F-N/B,,,Try Pines&Prospect
