"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id"
"2379","62379","MAUDE & MORSE","","37.386566590999998","-122.020815386","1"
"2339","62339","MAUDE & MORSE","","37.386661001","-122.021575928","1"
"2378","62378","MAUDE & FAIR OAKS","","37.385459795999999","-122.017512905","1"
"2340","62340","MAUDE & FAIR OAKS","","37.385473425999997","-122.017957506","1"
"859","60859","FAIR OAKS & MAUDE","","37.384857768000003","-122.01746544","1"
"1033","61033","FAIR OAKS & MAUDE","","37.384967967999998","-122.017213364","1"
"1042","61042","JAVA & BORDEAUX","","37.413343067","-122.02270492300001","1"
"1041","61041","JAVA & BORREGAS","","37.411868951000002","-122.018303868","1"
"851","60851","JAVA & BORDEAUX","","37.412284012999997","-122.02158656500001","1"
"852","60852","JAVA & BORREGAS","","37.411411326","-122.017639372","1"
"850","60850","JAVA & MATHILDA","","37.413825774000003","-122.02401741200001","1"
"2622","62622","SARATOGA & VIA MONTE","","37.272657786000003","-122.01274767300001","1"
"2571","62571","SARATOGA & KERWIN RANCH CT","","37.272238616000003","-122.012810203","1"
"2570","62570","ALLENDALE & PORTOS","","37.267767716999998","-122.00531025399999","1"
"2494","62494","ALLENDALE & PORTOS","","37.267683927999997","-122.00543596200001","1"
"4999","64999","WEST VALLEY TRANSIT CENTER","","37.266423783999997","-122.01286444599999","1"
"4998","64998","WEST VALLEY TRANSIT CENTER","","37.266310023999999","-122.013011678","1"
"4997","64997","WEST VALLEY TRANSIT CENTER","","37.266228239999997","-122.01321572000001","1"
"4996","64996","WEST VALLEY TRANSIT CENTER","","37.266196911999998","-122.01341821600001","1"
"2620","62620","SARATOGA & VINEYARD","","37.277983429999999","-122.006394998","1"
"2621","62621","SARATOGA & HIGHWAY 85","","37.274862702999997","-122.010212267","1"
"2572","62572","SARATOGA & DAGMAR","","37.275495141","-122.009297929","1"
"2573","62573","SARATOGA & HIGHWAY 85","","37.27832136","-122.005681258","1"
"999","60999","PROSPECT & JOHNSON","","37.293451904000001","-122.008079344","1"
"893","60893","PROSPECT & PROVINCETOWN","","37.293289852999997","-122.010623147","1"
"894","60894","PROSPECT & JOHNSON","","37.293198154999999","-122.007454045","1"
"1000","61000","PROSPECT & PROVINCETOWN","","37.293561056000001","-122.011103374","1"
"1008","61008","MILLER & DISNEY","","37.313553988999999","-122.013265631","1"
"885","60885","MILLER & DISNEY","","37.313179581","-122.01348158899999","1"
"840","60840","BOLLINGER & MILLER","","37.310407095999999","-122.014286259","1"
"839","60839","BOLLINGER & TANTAU","","37.310799136999997","-122.00822052300001","1"
"886","60886","MILLER & BOLLINGER","","37.310007159000001","-122.013730383","1"
"704","60704","BOLLINGER & MILLER","","37.310394328000001","-122.011676283","1"
"1007","61007","MILLER & BOLLINGER","","37.309619441999999","-122.01359267399999","1"
"705","60705","BOLLINGER & TULLIPAN","","37.310620888999999","-122.008408436","1"
"1010","61010","MILLER & GREENWOOD","","37.318880589999999","-122.013462588","1"
"883","60883","MILLER & GREENWOOD","","37.318401944000001","-122.013459185","1"
"884","60884","MILLER & PHIL","","37.315987163000003","-122.013423585","1"
"1009","61009","MILLER & PHIL","","37.315875179999999","-122.013224632","1"
"1013","61013","WOLFE @ VALLCO MALL","","37.327150400999997","-122.014076491","1"
"1012","61012","WOLFE & STEVENS CREEK","","37.323736930000003","-122.01409408000001","1"
"655","60655","STEVENS CREEK & FINCH","","37.323102497999997","-122.01090635600001","1"
"654","60654","STEVENS CREEK & TANTAU","","37.323160798000004","-122.00695475000001","1"
"571","60571","STEVENS CREEK & MILLER","","37.322808875","-122.013716515","1"
"572","60572","STEVENS CREEK & FINCH","","37.322841713999999","-122.009638841","1"
"573","60573","STEVENS CREEK & TANTAU","","37.322898844000001","-122.006167006","1"
"1011","61011","MILLER & RICHWOOD","","37.321908006999998","-122.01408054300001","1"
"1599","61599","VALLCO PARKWAY & PERIMETER","","37.325707000000001","-122.01126600000001","1"
"4636","64636","VALLCO PARKWAY & PERIMETER","","37.325460999999997","-122.01205299999999","1"
"1014","61014","WOLFE & PRUNERIDGE","","37.335024488000002","-122.014093958","1"
"4094","64094","TANTAU & PRUNERIDGE","","37.332789476999999","-122.005906826","1"
"4095","64095","TANTAU & PRUNERIDGE","","37.329802196999999","-122.005946665","1"
"878","60878","WOLFE & INVERNESS","","37.341126375999998","-122.014356251","1"
"1015","61015","WOLFE & HOMESTEAD","","37.338164644000003","-122.014102982","1"
"879","60879","WOLFE & HOMESTEAD","","37.337173999999997","-122.014398","1"
"877","60877","WOLFE & MARION","","37.345561773999997","-122.014328632","1"
"1017","61017","WOLFE & MARION","","37.345171827000001","-122.014133423","1"
"1016","61016","WOLFE & INVERNESS","","37.341672561000003","-122.014143472","1"
"874","60874","WOLFE & EL CAMINO","","37.354196408999996","-122.014230263","1"
"1021","61021","WOLFE & EL CAMINO (MD)","","37.354945061000002","-122.01400158","1"
"480","60480","EL CAMINO & WOLFE","","37.353773879999999","-122.01497682","1"
"370","60370","EL CAMINO & WOLFE","","37.352607605000003","-122.01339892599999","1"
"1020","61020","WOLFE & EL CAMINO (NS)","","37.352503282999997","-122.013999915","1"
"479","60479","EL CAMINO & POPLAR","","37.352339559999997","-122.00785810000001","1"
"371","60371","EL CAMINO & POPLAR","","37.352064984999998","-122.00742251299999","1"
"875","60875","WOLFE & FREMONT","","37.351302990000001","-122.014408218","1"
"1019","61019","WOLFE & ELEANOR","","37.350946720000003","-122.01416866700001","1"
"1018","61018","WOLFE & ELIZABETH","","37.348438674000001","-122.014154789","1"
"876","60876","WOLFE & ELIZABETH","","37.348210281","-122.014354997","1"
"872","60872","WOLFE & GARY","","37.359249235999997","-122.014254433","1"
"1023","61023","WOLFE & PRIMROSE","","37.359226800000002","-122.01404954900001","1"
"873","60873","WOLFE & MARIA","","37.356699622000001","-122.01423909499999","1"
"1022","61022","WOLFE & MARIA","","37.356657611000003","-122.01404204400001","1"
"1335","61335","REED & WOLFE","","37.366738744999999","-122.013285962","1"
"870","60870","WOLFE & OLD SAN FRANCISCO","","37.365743979000001","-122.01411845299999","1"
"1024","61024","WOLFE & IRIS","","37.362654628000001","-122.01406843300001","1"
"871","60871","WOLFE & IRIS","","37.36226989","-122.01427288799999","1"
"1025","61025","OLD SAN FRANCISCO & WOLFE","","37.366652576","-122.014556609","1"
"1334","61334","REED & SEQUOIA","","37.366795351999997","-122.008603411","1"
"1297","61297","REED & WOLFE","","37.366587656","-122.01309687299999","1"
"1298","61298","REED & SEQUOIA","","37.366636346","-122.007951013","1"
"4557","64557","WOLFE & KIFER","","37.375626085999997","-122.013598712","1"
"1920","61920","KIFER & SAN LAZARO","","37.374854067000001","-122.012245803","1"
"1336","61336","EVELYN & WOLFE","","37.370901668999998","-122.015128076","1"
"2491","62491","ARQUES & WOLFE","","37.381077458999997","-122.012988393","1"
"1918","61918","ARQUES & DEGUIGNE","","37.380999911000004","-122.00775380899999","1"
"2405","62405","ARQUES & WOLFE","","37.380885091000003","-122.013037291","1"
"1919","61919","WOLFE & ARQUES","","37.380464748999998","-122.012244681","1"
"5638","65638","WOLFE & ARQUES","","37.380348210000001","-122.01194","1"
"5784","65784","WOLFE & CENTRAL","","37.377127999999999","-122.013553","1"
"1034","61034","FAIR OAKS & DUANE","","37.389207048999999","-122.014833005","1"
"2377","62377","DUANE & SAN JUAN","","37.388295782999997","-122.01192221700001","1"
"2376","62376","DUANE & SAN LUISITO","","37.388359469999997","-122.009310164","1"
"2343","62343","DUANE & SAN LUISITO","","37.388202614000001","-122.00898437399999","1"
"2342","62342","DUANE & SAN JUAN","","37.388141586000003","-122.01160192","1"
"2341","62341","DUANE & FAIR OAKS","","37.388619071000001","-122.01464160800001","1"
"858","60858","FAIR OAKS & CYPRESS","","37.387849039999999","-122.01549549400001","1"
"1917","61917","DEGUIGNE & STEWART","","37.383647920000001","-122.00726318","1"
"5639","65639","DEGUIGNE & STEWART","","37.383218999999997","-122.007126","1"
"2351","62351","HIDDENLAKE & GREENLAKE","","37.396678166000001","-122.00800927500001","1"
"1035","61035","FAIR OAKS & CALIENTE","","37.391543736000003","-122.014056096","1"
"857","60857","FAIR OAKS & SAN CONRADO","","37.391652592","-122.01426603199999","1"
"855","60855","FAIR OAKS & TASMAN","","37.40249704","-122.01067612999999","1"
"1037","61037","FAIR OAKS & TASMAN","","37.403476495","-122.009991208","1"
"856","60856","FAIR OAKS & WEDDELL","","37.399068919000001","-122.011789304","1"
"1036","61036","FAIR OAKS & WEDDELL","","37.398809487999998","-122.01159208200001","1"
"4470","64470","CROSSMAN & JAVA","","37.410405050000001","-122.010489327","1"
"1039","61039","JAVA & CROSSMAN","","37.409509855000003","-122.011550884","1"
"854","60854","JAVA & CROSSMAN","","37.409246379000002","-122.01177395400001","1"
"4486","64486","CROSSMAN & JAVA","","37.409344415","-122.01061977400001","1"
"1038","61038","FAIR OAKS & FAIR OAKS WAY","","37.404866277000004","-122.009579805","1"
"1040","61040","JAVA & GENEVA","","37.411067699","-122.014530021","1"
"853","60853","JAVA & GENEVA","","37.410539907","-122.013574483","1"
"4487","64487","CROSSMAN & BALTIC","","37.414146529","-122.009012865","1"
"4469","64469","CROSSMAN & BALTIC","","37.413205812000001","-122.009552661","1"
"2569","62569","ALLENDALE & CHESTER","","37.267228402000001","-121.99924078700001","1"
"2495","62495","ALLENDALE & CHESTER","","37.267126007999998","-121.999190977","1"
"2618","62618","SARATOGA & WOODDELL","","37.284550400000001","-121.999740905","1"
"2575","62575","SARATOGA & BUCKNALL","","37.284779403999998","-121.999163622","1"
"2619","62619","SARATOGA & COX","","37.281018404000001","-122.003373083","1"
"2574","62574","SARATOGA & COX","","37.281425913","-122.002534055","1"
"998","60998","PROSPECT & BROOKGLEN","","37.293273266","-122.00459403000001","1"
"997","60997","PROSPECT & ENGLISH","","37.293114105999997","-122.002595766","1"
"996","60996","PROSPECT & LYLE","","37.292876380000003","-122.00067155399999","1"
"895","60895","PROSPECT & ENGLISH","","37.292893016999997","-122.002942672","1"
"2617","62617","SARATOGA & KOSICH","","37.287660291999998","-121.996593183","1"
"896","60896","PROSPECT & LYLE","","37.292640132999999","-122.000711649","1"
"838","60838","BOLLINGER & JOHNSON","","37.310405549000002","-122.003310176","1"
"837","60837","BOLLINGER & WUNDERLICH","","37.309934650999999","-121.998471028","1"
"706","60706","BOLLINGER & JOHNSON","","37.310156804000002","-122.00268051400001","1"
"707","60707","BOLLINGER & WUNDERLICH","","37.309668289000001","-121.997896516","1"
"653","60653","STEVENS CREEK & INTERSTATE-280","","37.323136431000002","-122.002412131","1"
"574","60574","STEVENS CREEK & STERN","","37.322872341999997","-122.002991955","1"
"575","60575","STEVENS CREEK & INTERSTATE-280","","37.322880490999999","-121.997435776","1"
"3967","63967","TANTAU & PRUNERIDGE","","37.332747165999997","-122.005735465","1"
"4092","64092","HOMESTEAD & SWALLOW","","37.337860845999998","-122.002310589","1"
"4091","64091","HOMESTEAD & CALABAZAS CRK","","37.337876776000002","-122.000227254","1"
"3971","63971","HOMESTEAD & LAWRENCE","","37.337630341000001","-121.99901312199999","1"
"4093","64093","TANTAU & HOMESTEAD","","37.335958238000003","-122.005471773","1"
"3968","63968","TANTAU & FORGE","","37.336338365000003","-122.00529826899999","1"
"3970","63970","HOMESTEAD & SWALLOW","","37.337645928000001","-122.002317807","1"
"478","60478","EL CAMINO & SYCAMORE","","37.3523742","-122.00315195","1"
"477","60477","EL CAMINO & LAWRENCE","","37.352475550000001","-121.99816250000001","1"
"372","60372","EL CAMINO & HENDERSON","","37.352068438000003","-122.00454134100001","1"
"373","60373","EL CAMINO & HALFORD","","37.352122461999997","-121.99857378199999","1"
"1332","61332","REED & WILLOW","","37.366951764","-121.998590822","1"
"1299","61299","REED & EVELYN","","37.366621989999999","-122.002741923","1"
"1333","61333","REED & EVELYN","","37.366851672000003","-122.004313719","1"
"4555","64555","KIFER & NATIONAL SEMICONDUCTER","","37.373990827","-122.002411232","1"
"1922","61922","KIFER & NATIONAL SEMICONDUCTER","","37.373802091999998","-122.00192448599999","1"
"2490","62490","ARQUES & SANTA TRINITA (MD)","","37.380924190999998","-122.00535590299999","1"
"2489","62489","ARQUES & SANTA TRINITA (FS)","","37.380585429999996","-122.00246148399999","1"
"2406","62406","ARQUES & COMMERCIAL (FS)","","37.380817249000003","-122.006932042","1"
"2408","62408","ARQUES & SANTA TRINITA","","37.380403653999998","-122.001151517","1"
"2407","62407","ARQUES & COMMERCIAL (MD)","","37.380580053999999","-122.004190245","1"
"1914","61914","SANTA TRINITA & ARQUES","","37.381610842000001","-122.000515139","1"
"4690","64690","SANTA TRINITA & ARQUES","","37.380992890000002","-122.00072479000001","1"
"5651","65651","SANTA TRINITA & ARQUES","","37.381900999999999","-122.000625","1"
"2375","62375","DUANE & SANTA PAULA","","37.388445785000002","-122.006012219","1"
"2374","62374","DUANE & DEGUIGNE","","37.388481749","-122.004142327","1"
"2373","62373","DUANE & SAN SIMEON","","37.388581744","-122.00063731","1"
"2344","62344","DUANE & SANTA PAULA","","37.388276849999997","-122.006243271","1"
"2345","62345","DUANE & SAN RAFAEL","","37.388349650999999","-122.00305901900001","1"
"2346","62346","DUANE & SAN SIMEON","","37.388414963000002","-122.000543678","1"
"1916","61916","STEWART & DEGUIGNE","","37.383986178999997","-122.00494203","1"
"4687","64687","STEWART & DEGUIGNE","","37.383882","-122.005786","1"
"1915","61915","STEWART & SANTA TRINITA","","37.384051999999997","-122.000193","1"
"4689","64689","STEWART & SANTA TRINITA","","37.384166","-122.000297","1"
"2352","62352","LAKEHAVEN & JADELAKE","","37.395911275000003","-122.005389337","1"
"2353","62353","LAKEHAVEN & SILVERLAKE","","37.395966848999997","-121.998727578","1"
"2350","62350","LAKEBIRD & MEADOWLAKE","","37.399141184999998","-122.00381691699999","1"
"2349","62349","LAKEBIRD & SILVERLAKE","","37.399317648999997","-121.999117747","1"
"5697","65697","TASMAN & VIENNA","","37.403492","-122.000029","1"
"4468","64468","CARIBBEAN & MOFFETT PARK","","37.412399526999998","-122.000448081","1"
"4488","64488","CARIBBEAN & MOFFETT PARK","","37.412152829999997","-122.000728536","1"
"5543","65543","POLLARD & ELWOOD","","37.263648070999999","-121.988214337","1"
"5687","65687","QUITO & RAVENSWOOD","","37.265358679999999","-121.99313145000001","1"
"5688","65688","QUITO & RAVENSWOOD","","37.265475180000003","-121.99301487","1"
"2567","62567","QUITO & ASPESI","","37.270105962000002","-121.993720555","1"
"2496","62496","QUITO & MONTPERE","","37.268469113999998","-121.993312653","1"
"2568","62568","QUITO & MONTPERE","","37.267914423000001","-121.993419343","1"
"2497","62497","QUITO & WESTMONT","","37.272451822000001","-121.993753497","1"
"2566","62566","QUITO & SOUSA","","37.272374829","-121.993939141","1"
"2565","62565","QUITO & CLEMSON","","37.277773351999997","-121.99441506300001","1"
"2498","62498","QUITO & MCCOY","","37.276377498999999","-121.994090597","1"
"2562","62562","QUITO & PASEO FLORES","","37.286638283999999","-121.99460419","1"
"2501","62501","QUITO & NORTHLAWN","","37.285478087999998","-121.994358335","1"
"2563","62563","QUITO & PASEO OLIVOS","","37.284843418999998","-121.99454579","1"
"2499","62499","QUITO & BAYLOR","","37.280497674000003","-121.99421234499999","1"
"2564","62564","QUITO & PASEO TIERRA","","37.282456998999997","-121.99447337399999","1"
"2559","62559","SARATOGA & GRAVES","","37.293570111999998","-121.990142879","1"
"995","60995","PROSPECT & SARATOGA","","37.292096119999997","-121.993696945","1"
"2560","62560","SARATOGA & PROSPECT (NS)","","37.292289764000003","-121.991612379","1"
"2233","62233","SARATOGA & CAMPBELL","","37.292359413","-121.99106240499999","1"
"994","60994","CAMPBELL & SARATOGA","","37.290871125000002","-121.990870876","1"
"897","60897","PROSPECT & SARATOGA","","37.291838599999998","-121.99359455600001","1"
"2615","62615","SARATOGA & PROSPECT (FS)","","37.291192027000001","-121.992877929","1"
"898","60898","CAMPBELL & SARATOGA","","37.290908361","-121.991495148","1"
"2502","62502","SARATOGA & QUITO (MD)","","37.289928039999999","-121.993854231","1"
"2616","62616","SARATOGA & LAWRENCE","","37.288962212000001","-121.99526584900001","1"
"2561","62561","QUITO & SARATOGA","","37.288137225","-121.994652981","1"
"2576","62576","SARATOGA & QUITO (NS)","","37.288054424999999","-121.995773313","1"
"899","60899","CAMPBELL & NORTHLAWN","","37.288092132999999","-121.987518892","1"
"2558","62558","SARATOGA & ATHERTON","","37.295404320999999","-121.987990576","1"
"2234","62234","SARATOGA & GRAVES","","37.294170082000001","-121.98897700800001","1"
"836","60836","MOORPARK & LAWRENCE","","37.309588263999999","-121.994627572","1"
"709","60709","WILLIAMS & MOORPARK","","37.308823857999997","-121.99329005200001","1"
"835","60835","WILLIAMS & HAPPY VALLEY","","37.308645945999999","-121.989594682","1"
"710","60710","WILLIAMS & HAPPY VALLEY","","37.308476466000002","-121.990206925","1"
"4433","64433","LAWRENCE & MOORPARK","","37.310049177000003","-121.995685982","1"
"4452","64452","LAWRENCE & BOLLINGER","","37.309336416000001","-121.99630121600001","1"
"708","60708","MOORPARK & LAWRENCE","","37.309415107","-121.995280913","1"
"651","60651","STEVENS CREEK & CABOT","","37.323182082999999","-121.99297685400001","1"
"650","60650","STEVENS CREEK & RODONOVAN","","37.323200489000001","-121.990602521","1"
"576","60576","STEVENS CREEK & LOMA LINDA","","37.322919046999999","-121.992759014","1"
"577","60577","STEVENS CREEK & CASA VIEW","","37.322952102999999","-121.989141565","1"
"4594","64594","LAWRENCE & PRUNERIDGE","","37.332251583999998","-121.995332519","1"
"4604","64604","LAWRENCE & PRUNERIDGE","","37.330266025","-121.99576298700001","1"
"4090","64090","HOMESTEAD & LAWRENCE","","37.337915000000002","-121.996467","1"
"4089","64089","HOMESTEAD & BING","","37.337923818999997","-121.99330609800001","1"
"3972","63972","HOMESTEAD & PRINCETON","","37.337728779999999","-121.99255694999999","1"
"4595","64595","LAWRENCE & HOMESTEAD","","37.33881658","-121.995459986","1"
"4603","64603","LAWRENCE & HOMESTEAD","","37.336657664000001","-121.99590847","1"
"476","60476","EL CAMINO & FLORA VISTA","","37.352502430000001","-121.99381823","1"
"374","60374","EL CAMINO & FLORA VISTA","","37.352220234000001","-121.99253311699999","1"
"4602","64602","LAWRENCE & EL CAMINO","","37.351217368","-121.996817886","1"
"1330","61330","MONROE & MONTICELLO","","37.366973496","-121.990743384","1"
"1300","61300","REED & LAWRENCE","","37.366703827000002","-121.99722425100001","1"
"1302","61302","MONROE & MONTICELLO","","37.366808020999997","-121.99058531199999","1"
"1331","61331","MONROE & LAWRENCE","","37.366954917999998","-121.99462129200001","1"
"1301","61301","MONROE & PACIFIC","","37.366762639000001","-121.994512344","1"
"4596","64596","LAWRENCE EXPWY & KIFER","","37.374612622999997","-121.995769368","1"
"4553","64553","KIFER & COPPER","","37.374044914999999","-121.993721898","1"
"1904","61904","KIFER & COPPER","","37.373910307000003","-121.991410694","1"
"4601","64601","LAWRENCE & KIFER","","37.374823382999999","-121.996171754","1"
"5473","65473","KIFER & SAN YSIDRO","","37.373808590000003","-121.99785144000001","1"
"1913","61913","ARQUES & LAWRENCE","","37.380618871000003","-121.996988436","1"
"2409","62409","ARQUES & LAWRENCE","","37.380385363000002","-121.998443704","1"
"4600","64600","LAWRENCE & ARQUES","","37.379659617000002","-121.99614366199999","1"
"2410","62410","ARQUES & LAKESIDE","","37.380377451999998","-121.993008015","1"
"1912","61912","ARQUES & LAKESIDE","","37.380592180000001","-121.99301093699999","1"
"4597","64597","LAWRENCE & ARQUES","","37.381217290000002","-121.995657442","1"
"2372","62372","DUANE & LAWRENCE","","37.386953247000001","-121.996761144","1"
"2347","62347","LAWRENCE & OAKMEAD","","37.387673720000002","-121.99564793499999","1"
"4599","64599","LAWRENCE & DUANE","","37.385981723999997","-121.996146311","1"
"2354","62354","LAKEHAVEN & TWINLAKE","","37.395970245999997","-121.99687775","1"
"2348","62348","LAKEHAVEN & TWINLAKE","","37.396145562999997","-121.99715746699999","1"
"2367","62367","LAWRENCE & TASMAN","","37.402637827","-121.99602552","1"
"2362","62362","TASMAN & BIRCHWOOD","","37.403233495999999","-121.992104455","1"
"2368","62368","LAKEBIRD & LAWRENCE","","37.399409667999997","-121.99648152100001","1"
"2366","62366","TASMAN & BIRCHWOOD","","37.403498507000002","-121.992906553","1"
"2361","62361","TASMAN & LAWRENCE","","37.403306569999998","-121.994683497","1"
"2355","62355","LAWRENCE & SANDIA","","37.398084461000003","-121.995623627","1"
"4467","64467","LAWRENCE & TASMAN","","37.404462129999999","-121.99574318499999","1"
"1063","61063","UNIVERSITY & MULLEN","","37.223566408000003","-121.981811923","1"
"2791","62791","SANTA CRUZ & MAIN","","37.222231291999996","-121.983920828","1"
"1062","61062","MAIN & SANTA CRUZ","","37.222298228","-121.983564927","1"
"2790","62790","MAIN & CHURCH","","37.221375144","-121.979488655","1"
"2789","62789","MAIN & FIESTA","","37.221226148","-121.977956427","1"
"2695","62695","LOS GATOS CIVIC CENTER","","37.22120529","-121.97910881","1"
"1187","61187","SANTA CRUZ & ANDREWS","","37.231486744000001","-121.979799434","1"
"1067","61067","SANTA CRUZ & ANDREWS","","37.231843505999997","-121.979457153","1"
"1188","61188","SANTA CRUZ & LOS GATOS-SARATOGA","","37.230014009000001","-121.98054232","1"
"1066","61066","SANTA CRUZ & LOS GATOS-SARATOGA","","37.230435116999999","-121.980139388","1"
"1065","61065","LOS GATOS-SARATOGA & UNIVERSTY","","37.228756052999998","-121.980271145","1"
"1061","61061","SANTA CRUZ & NICHOLSON","","37.226047573000002","-121.982318479","1"
"1064","61064","UNIVERSITY & ROYCE","","37.225412022","-121.980786619","1"
"1068","61068","SANTA CRUZ & ROBERTS","","37.233891685000003","-121.978474279","1"
"1186","61186","SANTA CRUZ & OLIVE","","37.233718248000002","-121.97872552699999","1"
"5544","65544","POLLARD & MORE","","37.26413178","-121.986859886","1"
"5545","65545","POLLARD & MORE","","37.264285661000002","-121.985162704","1"
"992","60992","CAMPBELL & CASTRO","","37.286576414999999","-121.98477435","1"
"991","60991","CAMPBELL & ENSENADA","","37.285964499000002","-121.981478843","1"
"900","60900","CAMPBELL & WOODGLEN","","37.286143715999998","-121.984105787","1"
"901","60901","CAMPBELL & FULTON","","37.285823610000001","-121.982159764","1"
"902","60902","CAMPBELL & LA PRADERA","","37.285872220999998","-121.97886786399999","1"
"993","60993","CAMPBELL & FALLBROOK","","37.288296285000001","-121.987406394","1"
"2144","62144","HAMILTON & SAGEMONT","","37.291384006000001","-121.98603471600001","1"
"4453","64453","HAMILTON & SAGEMONT","","37.291006543000002","-121.986050814","1"
"4200","64200","HAMILTON & LATIMER","","37.293866086000001","-121.97973676300001","1"
"2235","62235","ATHERTON & HAMILTON","","37.292825174999997","-121.985271541","1"
"4201","64201","HAMILTON & PARKWEST","","37.292862716000002","-121.98435007","1"
"2556","62556","SARATOGA & LATIMER","","37.29870888","-121.984190278","1"
"2503","62503","SARATOGA & LATIMER","","37.298155299000001","-121.984432169","1"
"2557","62557","SARATOGA & COUNTRY","","37.297181530000003","-121.98594582200001","1"
"2504","62504","SARATOGA & PAYNE","","37.301254794000002","-121.981135834","1"
"2555","62555","SARATOGA & PAYNE","","37.301545889000003","-121.981267684","1"
"834","60834","WILLIAMS & ROCKDALE","","37.308678637","-121.98513608499999","1"
"833","60833","WILLIAMS & LEO","","37.308603173999998","-121.981507267","1"
"711","60711","WILLIAMS & MARILLA","","37.308519451999999","-121.983771213","1"
"712","60712","WILLIAMS & PINEWOOD","","37.308493921","-121.982045282","1"
"649","60649","STEVENS CREEK & CRONIN","","37.323229085000001","-121.98697893799999","1"
"648","60648","STEVENS CREEK & WOODHAMS","","37.323250717000001","-121.98270885399999","1"
"578","60578","STEVENS CREEK & ALBANY","","37.322966579999999","-121.98700827","1"
"579","60579","STEVENS CREEK & RICHFIELD","","37.322985461999998","-121.984102034","1"
"580","60580","STEVENS CREEK & PALACE","","37.322997254999997","-121.98135990599999","1"
"4087","64087","HOMESTEAD & PEPPERTREE","","37.337981253000002","-121.982312014","1"
"4088","64088","HOMESTEAD & POMEROY","","37.337941020999999","-121.987856889","1"
"3973","63973","HOMESTEAD & POMEROY","","37.337741477000002","-121.98709643700001","1"
"3974","63974","HOMESTEAD & PEPPERTREE","","37.337780793999997","-121.98235460399999","1"
"475","60475","EL CAMINO & POMEROY","","37.352564880000003","-121.98715627","1"
"474","60474","EL CAMINO & CALABAZAS","","37.352531319999997","-121.98474969","1"
"375","60375","EL CAMINO & POMEROY","","37.352233681999998","-121.986236933","1"
"376","60376","EL CAMINO & CALABAZAS","","37.352232882000003","-121.983139587","1"
"377","60377","EL CAMINO & ALPINE","","37.352233183999999","-121.980794058","1"
"1329","61329","MONROE & MARCHESE","","37.367007931000003","-121.987224575","1"
"1303","61303","MONROE & MARCHESE","","37.366834988999997","-121.98783674400001","1"
"1972","61972","KIFER & OAKMEAD VILLAGE","","37.374166559000003","-121.984291627","1"
"1905","61905","KIFER & CALABAZAS","","37.373976198000001","-121.984928012","1"
"1911","61911","ARQUES & OAKMEAD","","37.380633451999998","-121.988572753","1"
"1909","61909","SCOTT & OAKMEAD VILLAGE","","37.380702755999998","-121.98152271799999","1"
"2411","62411","ARQUES & OAKMEAD","","37.380390466000001","-121.98710284400001","1"
"2413","62413","SCOTT & OAKMEAD VILLAGE","","37.380334421999997","-121.982679941","1"
"1910","61910","SCOTT & GARRETT","","37.380630658000001","-121.98501921899999","1"
"2412","62412","SCOTT & GARRETT","","37.380419148999998","-121.98505763999999","1"
"2364","62364","TASMAN & PATRICK HENRY","","37.403704142000002","-121.984884102","1"
"1938","61938","TASMAN & PATRICK HENRY","","37.403276355000003","-121.983676792","1"
"1958","61958","PATRICK HENRY & DEMOCRACY","","37.402509973999997","-121.98474317","1"
"1960","61960","PATRICK HENRY & PATRICK HENRY (CURVE)","","37.397355124000001","-121.98507270499999","1"
"1959","61959","PATRICK HENRY & DEMOCRACY","","37.399323297000002","-121.985080315","1"
"1937","61937","PATRICK HENRY & DEMOCRCY","","37.401950067000001","-121.98477387600001","1"
"1936","61936","PATRICK HENRY & PATRICK HENRY","","37.399539867999998","-121.98493698599999","1"
"1935","61935","PATRICK HENRY & PATRICK HENRY (CURVE)","","37.397132992000003","-121.984820931","1"
"2363","62363","TASMAN & REAMWOOD","","37.403400490000003","-121.9887502","1"
"2365","62365","TASMAN & REAMWOOD","","37.403664517000003","-121.98891561799999","1"
"1954","61954","PATRICK HENRY & OLD MTN VIEW-ALVISO","","37.410185685999998","-121.98484996800001","1"
"1942","61942","OLD MTN VIEW-ALVISO & PATRICK HENRY","","37.410629479000001","-121.984353149","1"
"1953","61953","OLD MTN VIEW-ALVISO & BETSY ROSS","","37.410743185000001","-121.982615579","1"
"1943","61943","OLD MTN VIEW-ALVISO & BETSY ROSS","","37.410504830000001","-121.981560741","1"
"1955","61955","PATRICK HENRY & OLD MTN VIEW-ALVISO (MD)","","37.407825271999997","-121.984866391","1"
"1941","61941","PATRICK HENRY & BUNKER HILL (MD)","","37.407702295","-121.984699667","1"
"1940","61940","PATRICK HENRY & BUNKER HILL","","37.406099548","-121.98417794700001","1"
"1956","61956","PATRICK HENRY & BUNKER HILL (SB)","","37.406707728999997","-121.984449184","1"
"2530","62530","PATRICK HENRY & TASMAN","","37.403968433000003","-121.984176866","1"
"5782","65782","PATRICK HENRY & BUNKER HILL (NB)","","37.407055999999997","-121.984472","1"
"5252","65252","PATRICK HENRY & BUNKER HILL","","37.405017039000001","-121.98437664399999","1"
"5671","65671","STEVENSON & OMAR","","37.526357529999999","-121.98451550999999","1"
"5672","65672","STEVENSON & FARWELL","","37.525418350000002","-121.98560190000001","1"
"2787","62787","LOS GATOS & SIMONS","","37.222994012999997","-121.971516216","1"
