route_id,service_id,trip_id,trip_headsign,shape_id
168.1,S,168.1-11-428-856-1040-1115-2044-0-0-0-0_CA_5LB,SOUTH BAY PAVILION - METRO BLUE LINE 2,168.1
168.1,MTWHF,168.1-19-0-428-1800-1835-2044-0-0-0-0_CA_5LB,SOUTH BAY PAVILION - METRO BLUE LINE 2,168.1
168.2,MTWHF,168.2-10-0-856-0920-1035-2044-0-0-0-0_CA_5LB,SOUTH BAY PAVILION - METRO BLUE LINE 2,168.2
168.2,MTWHF,168.2-11-0-856-1000-1115-2044-0-0-0-0_CA_5LB,SOUTH BAY PAVILION - METRO BLUE LINE 2,168.2
168.2,MTWHFS,168.2-11-0-856-1040-1155-2044-0-0-0-0_CA_5LB,SOUTH BAY PAVILION - METRO BLUE LINE 2,168.2
168.2,MTWHFS,168.2-12-0-856-1120-1235-2044-0-0-0-0_CA_5LB,SOUTH BAY PAVILION - METRO BLUE LINE 2,168.2
168.2,MTWHFS,168.2-13-0-856-1200-1315-2044-0-0-0-0_CA_5LB,SOUTH BAY PAVILION - METRO BLUE LINE 2,168.2
168.2,MTWHFS,168.2-13-0-856-1240-1355-2044-0-0-0-0_CA_5LB,SOUTH BAY PAVILION - METRO BLUE LINE 2,168.2
168.2,MTWHFS,168.2-14-0-856-1320-1435-2044-0-0-0-0_CA_5LB,SOUTH BAY PAVILION - METRO BLUE LINE 2,168.2
168.2,MTWHFS,168.2-15-0-856-1400-1515-2044-0-0-0-0_CA_5LB,SOUTH BAY PAVILION - METRO BLUE LINE 2,168.2
168.2,MTWHFS,168.2-15-0-856-1440-1555-2044-0-0-0-0_CA_5LB,SOUTH BAY PAVILION - METRO BLUE LINE 2,168.2
168.2,MTWHFS,168.2-16-0-856-1520-1635-2044-0-0-0-0_CA_5LB,SOUTH BAY PAVILION - METRO BLUE LINE 2,168.2
168.2,MTWHFS,168.2-17-0-856-1600-1715-2044-0-0-0-0_CA_5LB,SOUTH BAY PAVILION - METRO BLUE LINE 2,168.2
