timetable_id,stop_id,stop_sequence,stop_name,connected_routes
1,805008,1,South Y Transit Station,"13/Yellow, 30/Emerald Bay Trolley, 50/, 53/, 53/Late Night"
1,805085,2,US HW 50/3rd St (Orchids),"13/Yellow, 50/, 53/, 53/Late Night"
1,805098,3,US HW 50/Tahoe Keys Blvd (Winter's Electric),"13/Yellow, 50/, 53/, 53/Late Night"
1,805083,4,US HW 50/ Truckee Dr (Grocery Outlet),"13/Yellow, 50/, 53/, 53/Late Night"
1,805096,5,US HW 50/Stockton Ave,"13/Yellow, 50/, 53/, 53/Late Night"
1,805108,6,US Hwy 50/Reno Ave,"13/Yellow, 50/, 53/, 53/Late Night"
1,805074,7,US HW 50/ Carson Ave (Town and Country Center),"13/Yellow, 50/, 53/, 53/Late Night"
1,805086,8,US HW 50/Al Tahoe Blvd (US Bank),"13/Yellow, 50/, 53/, 53/Late Night"
1,804945,9,Al Tahoe Blvd./Johnson Blvd (Tahoe Center/Rite Aid),53/
1,804946,10,Al Tahoe Blvd./Johnson Blvd and College Way (Post Office),53/
1,804976,11,Lake Tahoe Community College,53/
1,804952,12,College Way @ US Forest Service,53/
1,804972,13,Johnson Blvd/Al Tahoe Blvd (El Dorado County Sherriff/City Police Dept),53/
1,804970,14,Johnson Blvd/ Marlette Circle West Entrance (Cemetary),53/
1,804971,15,Johnson Blvd/ Marletter Circle East Entrance (Golf Course),53/
1,804954,16,Fairway Ave/Fairway Dr.,"53/, 53/Late Night"
1,804958,17,Glenwood Way/Fawn Way,"53/, 53/Late Night"
1,804955,18,Glenwood Way/Blackwood Rd,"53/, 53/Late Night"
1,805011,19,Spruce Ave/Herbert Ave,"53/, 53/Late Night"
1,805010,20,Spruce Ave/Blackwood Rd,"53/, 53/Late Night"
1,805046,21,Tamarack Ave/Bowers Ave,"53/, 53/Late Night"
1,805002,22,Ski Run Blvd/Spruce Ave (Terry),"12/Red, 13/Yellow, 53/, 53/Late Night"
1,804987,23,Pioneer Trail/Spruce Ave.,"10/Orange, 13/Yellow, 53/, 53/Late Night"
1,804985,24,Pioneer Trail/Shepherds Rd,"10/Orange, 13/Yellow, 53/, 53/Late Night"
1,804980,25,Pioneer Trail/ Glen Dr.,"10/Orange, 13/Yellow, 53/, 53/Late Night"
1,804982,26,Pioneer Trail/Moss Rd (7-11),"10/Orange, 13/Yellow, 53/, 53/Late Night"
1,805093,27,US HW 50/Park Ave (Village Center- Raley's),"10/Orange, 12/Red, 13/Yellow, 50/, 53/, 53/Late Night"
1,805041,28,Stateline Transit Center,"10/Orange, 11/Green, 12/Red, 13/Yellow, 15/Blue, /20X, 21X - Deprecated/, 23/, 50/, 53/, 53/Late Night"
2,805041,1,Stateline Transit Center,"10/Orange, 11/Green, 12/Red, 13/Yellow, 15/Blue, /20X, 21X - Deprecated/, 23/, 50/, 53/, 53/Late Night"
2,804959,2,Heavenly Village Way/Bellamy Way (Across from Raley's),"10/Orange, 12/Red, 23/, 53/"
2,804983,3,Pioneer Trail/Moss Rd (7-11),"10/Orange, 53/, 53/Late Night"
2,804984,4,Pioneer Trail/Shephards Ave (Americana),"10/Orange, 53/, 53/Late Night"
2,804981,5,Pioneer Trail/Aspenwald Rd,"10/Orange, 53/, 53/Late Night"
2,804988,6,Pioneer Trail/Wildwood Ave,"10/Orange, 53/, 53/Late Night"
2,804986,7,Pioneer Trail/Sonora Ave,"10/Orange, 13/Yellow, 53/, 53/Late Night"
2,805120,8,Ski Run Blvd./Willow Ave,"53/, 53/Late Night"
2,805047,9,Tamarack/Bowers Ave,"53/, 53/Late Night"
2,805117,10,Spruce Ave/Herbert Ave (Bijou Woods Apartments),"53/, 53/Late Night"
2,804956,11,Glenwood Way/Blackwood Rd,"53/, 53/Late Night"
2,804957,12,Glenwood Way/Fawn Way,"53/, 53/Late Night"
2,804966,13,Johnson Ave/Fairway Ave (Safeway)- WB,53/
2,804967,14,Johnson Ave/Marlette Circle (East entrance),53/
2,804968,15,Johnson Ave/Marlette Circle (West entrance),53/
2,804969,16,Johnson Blvd (El Dorado County Sherriff/City Police Dept),53/
2,804952,17,College Way @ US Forest Service,53/
2,804976,18,Lake Tahoe Community College,53/
2,804947,19,Al Tahoe/Johnson Ave (El Dorado County offices),53/
2,804948,20,Al Tahoe/US HW 50 (School District Office),53/
2,805073,21,US HW 50 (Presbyterian Church),"50/, 53/, 53/Late Night"
2,806542,22,US 50/ Brockway Ave (Jack in the Box),"50/, 53/, 53/Late Night"
2,805111,23,US Hwy 50/Sierra Blvd (Elevated Fitness),"50/, 53/, 53/Late Night"
2,805090,24,US HW 50/Lodi Ave,"50/, 53/, 53/Late Night"
2,805102,25,US HW 50/Trukee St. (Motel 6),"50/, 53/, 53/Late Night"
2,805097,26,US HW 50/Tahoe Keys Blvd (O'Reilly Auto Parts),"50/, 53/, 53/Late Night"
2,805084,27,US HW 50/3rd St (Bank of the West),"50/, 53/, 53/Late Night"
2,805008,28,South Y Transit Station,"13/Yellow, 30/Emerald Bay Trolley, 50/, 53/, 53/Late Night"
3,805041,1,Stateline Transit Center,"10/Orange, 11/Green, 12/Red, 13/Yellow, 15/Blue, /20X, 21X - Deprecated/, 23/, 50/, 53/, 53/Late Night"
3,804959,2,Heavenly Village Way/Bellamy Way (Across from Raley's),"10/Orange, 12/Red, 23/, 53/"
3,805078,3,US HW 50/ Lake Parkway (MontBleu),"15/Blue, /20X, 21X - Deprecated/, 23/, 50/, 53/Late Night"
3,804975,4,Kingsbury Transit Center,"11/Green, /20X, 21X - Deprecated/, 23/, 50/, 53/Late Night"
3,805066,5,US Highway 50/ Kahle Dr. (Lakeside Inn),"11/Green, /20X, 21X - Deprecated/, 23/, 50/, 53/Late Night"
3,805015,6,SR 207/Market Street,"15/Blue, /20X, 23/"
3,805062,7,Tramway Drive/Tina Court (in front of house),"/20X, 23/"
3,805056,8,Tramway Drive/Bonnie Dr (WorldMark-202 Tramway),23/
3,805058,9,Tramway Drive/Jack Drive,"14/Purple, 15/Blue, 23/"
3,805057,10,Tramway Drive/Boulder Ct. (WorldMark),"14/Purple, 15/Blue, 23/"
3,805060,11,Tramway Drive/Olympic Ct. (Ridge View),"14/Purple, 15/Blue, 23/"
3,805059,12,Tramway Drive/Milky Way Court,"14/Purple, 15/Blue, 23/"
3,805055,13,Tramway Dr./Wells Fargo Lane (Worldmark),"14/Purple, 15/Blue, 23/"
3,804991,14,Tramway/ North Bowl Ln,23/
3,804992,15,Quaking Aspen Lane/Stagecoach Lodge,"14/Purple, 15/Blue, 23/"
3,804997,16,"Ridge Club Dr./Terrace Garage (Main Plaza, Terrace, Cascade)","14/Purple, /20X, 23/"
3,804998,17,Ridge Club Dr./The Ridge Clubhouse,"14/Purple, 23/"
3,804996,18,Ridge Club Dr./Naegle Buildings,"14/Purple, 23/"
4,805041,1,Stateline Transit Center,"10/Orange, 11/Green, 12/Red, 13/Yellow, 15/Blue, /20X, 21X - Deprecated/, 23/, 50/, 53/, 53/Late Night"
4,804959,2,Heavenly Village Way/Bellamy Way (Across from Raley's),"10/Orange, 12/Red, 23/, 53/"
4,805078,3,US HW 50/ Lake Parkway (MontBleu),"15/Blue, /20X, 21X - Deprecated/, 23/, 50/, 53/Late Night"
4,804975,4,Kingsbury Transit Center,"11/Green, /20X, 21X - Deprecated/, 23/, 50/, 53/Late Night"
4,805066,5,US Highway 50/ Kahle Dr. (Lakeside Inn),"11/Green, /20X, 21X - Deprecated/, 23/, 50/, 53/Late Night"
4,805015,6,SR 207/Market Street,"15/Blue, /20X, 23/"
4,805062,7,Tramway Drive/Tina Court (in front of house),"/20X, 23/"
4,805056,8,Tramway Drive/Bonnie Dr (WorldMark-202 Tramway),23/
4,805058,9,Tramway Drive/Jack Drive,"14/Purple, 15/Blue, 23/"
4,805057,10,Tramway Drive/Boulder Ct. (WorldMark),"14/Purple, 15/Blue, 23/"
4,805060,11,Tramway Drive/Olympic Ct. (Ridge View),"14/Purple, 15/Blue, 23/"
4,805059,12,Tramway Drive/Milky Way Court,"14/Purple, 15/Blue, 23/"
4,805055,13,Tramway Dr./Wells Fargo Lane (Worldmark),"14/Purple, 15/Blue, 23/"
4,804991,14,Tramway/ North Bowl Ln,23/
4,804992,15,Quaking Aspen Lane/Stagecoach Lodge,"14/Purple, 15/Blue, 23/"
4,804997,16,"Ridge Club Dr./Terrace Garage (Main Plaza, Terrace, Cascade)","14/Purple, /20X, 23/"
4,804998,17,Ridge Club Dr./The Ridge Clubhouse,"14/Purple, 23/"
4,804996,18,Ridge Club Dr./Naegle Buildings,"14/Purple, 23/"
5,804996,1,Ridge Club Dr./Naegle Buildings,"14/Purple, 23/"
5,804999,2,Ridge Club Dr./The Ridge Plaza,"14/Purple, 23/"
5,804994,3,Quaking Aspen Lane/Tahoe Village Condo,"14/Purple, 15/Blue, 23/"
5,804989,4,Quaking Aspen Lane/ Royal Aloha-317 Quaking Aspen,"14/Purple, 15/Blue, 23/"
5,804993,5,Quaking Aspen Lane/Tahoe Vacation Condos 261 Quaking Aspen,"14/Purple, 15/Blue, 23/"
5,804995,6,Quaking Aspen Lane/Tramway Dr.,"14/Purple, 15/Blue, 23/"
5,805054,7,Tramway Dr./Jack Dr. (Fox & Hound Restaurant and Bar),"14/Purple, 15/Blue, 23/"
5,805053,8,Tramway Dr./Bonnie Dr. (Summit Village: 202 Tramway Dr.),23/
5,805063,9,Tramway Drive/US 207,23/
5,804942,10,SR 207/ Market St. (Kingsbury Hardware),"15/Blue, /20X, 23/"
5,805012,11,SR 207/ Kahle Dr.,"15/Blue, /20X, 23/"
5,804975,12,Kingsbury Transit Center,"11/Green, /20X, 21X - Deprecated/, 23/, 50/, 53/Late Night"
5,805066,13,US Highway 50/ Kahle Dr. (Lakeside Inn),"11/Green, /20X, 21X - Deprecated/, 23/, 50/, 53/Late Night"
