stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,is_trans_ctr,at_trans_ctr,direction
1408,1408,"Delaware Ave & Fair Ave",,  36.955929,-122.045280,,http://scmtd.com/stop/1408,0,,,,0,0,2
1410,1410,"Fair Ave & Hebard",,  36.957806,-122.045456,,http://scmtd.com/stop/1410,0,,,,0,0,2
1414,1414,"Fair Ave & Mission",,  36.961178,-122.046295,,http://scmtd.com/stop/1414,0,,,,0,0,2
1422,1422,"Graham Hill Rd (Felton Fair)",,  37.051975,-122.068474,,http://scmtd.com/stop/1422,0,,,,0,0,3
1423,1423,"Fern (#910)",,  37.032726,-122.076721,,http://scmtd.com/stop/1423,0,,,,0,0,2
1425,1425,"Freedom Blvd & Soquel Dr",,  36.972557,-121.871498,,http://scmtd.com/stop/1425,0,,,,0,0,2
1426,1426,"Freedom Blvd & Soquel Dr",,  36.972919,-121.870911,,http://scmtd.com/stop/1426,0,,,,0,0,1
1427,1427,"Freedom Blvd (Aptos High School)",,  36.975254,-121.869881,,http://scmtd.com/stop/1427,0,,,,0,0,2
1428,1428,"Freedom Blvd (Aptos High School)",,  36.975643,-121.869362,,http://scmtd.com/stop/1428,0,,,,0,0,1
1429,1429,"Freedom Blvd & Valencia Rd",,  36.981274,-121.864647,,http://scmtd.com/stop/1429,0,,,,0,0,2
1430,1430,"Freedom Blvd & Valencia Rd",,  36.981598,-121.864250,,http://scmtd.com/stop/1430,0,,,,0,0,1
1431,1431,"Freedom Blvd & McDonald Rd",,  36.986607,-121.859665,,http://scmtd.com/stop/1431,0,,,,0,0,2
1432,1432,"Freedom Blvd & McDonald Rd",,  36.986290,-121.859947,,http://scmtd.com/stop/1432,0,,,,0,0,1
1433,1433,"Freedom Blvd & Parkhurst Cir",,  36.986561,-121.856277,,http://scmtd.com/stop/1433,0,,,,0,0,2
1434,1434,"Freedom Blvd & Parkhurst Cir",,  36.986397,-121.856224,,http://scmtd.com/stop/1434,0,,,,0,0,1
1435,1435,"Freedom Blvd (#5620)",,  36.986664,-121.847649,,http://scmtd.com/stop/1435,0,,,,0,0,2
1436,1436,"Freedom Blvd (#5620)",,  36.986568,-121.847328,,http://scmtd.com/stop/1436,0,,,,0,0,1
1437,1437,"Freedom Blvd (#5310)",,  36.987724,-121.842270,,http://scmtd.com/stop/1437,0,,,,0,0,2
1439,1439,"Freedom Blvd & Day Valley Rd",,  36.987881,-121.838165,,http://scmtd.com/stop/1439,0,,,,0,0,2
1440,1440,"Freedom Blvd & Day Valley Rd",,  36.987694,-121.837944,,http://scmtd.com/stop/1440,0,,,,0,0,1
1441,1441,"Freedom Blvd & La Vida Dr",,  36.980305,-121.828217,,http://scmtd.com/stop/1441,0,,,,0,0,1
1442,1442,"Freedom Blvd & Pleasant Valley Rd",,  36.976585,-121.825348,,http://scmtd.com/stop/1442,0,,,,0,0,2
1443,1443,"Freedom Blvd & Willow Heights",,  36.976177,-121.825211,,http://scmtd.com/stop/1443,0,,,,0,0,1
1444,1444,"Freedom Blvd & Eagle Ridge (Scott Park)",,  36.970886,-121.819077,,http://scmtd.com/stop/1444,0,,,,0,0,2
1445,1445,"Freedom Blvd & White Rd (Scott Park)",,  36.970436,-121.818985,,http://scmtd.com/stop/1445,0,,,,0,0,1
1446,1446,"Freedom Blvd & Corralitos Rd",,  36.964157,-121.809837,,http://scmtd.com/stop/1446,0,,,,0,0,2
1447,1447,"Freedom Blvd & Corralitos Rd",,  36.963253,-121.809448,,http://scmtd.com/stop/1447,0,,,,0,0,1
1448,1448,"Freedom Blvd (Manns Apples)",,  36.960724,-121.806229,,http://scmtd.com/stop/1448,0,,,,0,0,2
1449,1449,"Freedom Blvd (Manns Apples)",,  36.960606,-121.806358,,http://scmtd.com/stop/1449,0,,,,0,0,1
1450,1450,"Freedom Blvd (Rider Apples)",,  36.947906,-121.790741,,http://scmtd.com/stop/1450,0,,,,0,0,2
1451,1451,"Freedom Blvd (Rider Apples)",,  36.948822,-121.792099,,http://scmtd.com/stop/1451,0,,,,0,0,1
1452,1452,"Freedom Blvd (Filipino Community Center)",,  36.946781,-121.789612,,http://scmtd.com/stop/1452,0,,,,0,0,2
1453,1453,"Freedom Blvd (Filipino Community Center)",,  36.946686,-121.789742,,http://scmtd.com/stop/1453,0,,,,0,0,1
1457,1457,"River & Front",,  36.976315,-122.025482,,http://scmtd.com/stop/1457,0,,,,0,0,2
1458,1458,"Glen Arbor Rd & Hermosa Ave",,  37.074276,-122.082520,,http://scmtd.com/stop/1458,0,,,,0,0,2
1459,1459,"Glen Arbor Rd & Hermosa Ave",,  37.074192,-122.082664,,http://scmtd.com/stop/1459,0,,,,0,0,1
1460,1460,"Glen Arbor Rd & Azalea Ave",,  37.075436,-122.080383,,http://scmtd.com/stop/1460,0,,,,0,0,2
1461,1461,"Glen Arbor Rd & Azalea Ave",,  37.075413,-122.080284,,http://scmtd.com/stop/1461,0,,,,0,0,1
1462,1462,"Glen Arbor Rd & Pine",,  37.088444,-122.084755,,http://scmtd.com/stop/1462,0,,,,0,0,1
1463,1463,"Glen Arbor Rd & Quail Hollow Rd",,  37.078968,-122.077835,,http://scmtd.com/stop/1463,0,,,,0,0,1
1465,1465,"Glen Arbor Rd & River",,  37.081215,-122.077965,,http://scmtd.com/stop/1465,0,,,,0,0,2
1466,1466,"Glen Arbor Rd & Madrone Ave",,  37.083786,-122.081886,,http://scmtd.com/stop/1466,0,,,,0,0,2
1467,1467,"Glen Arbor Rd & Madrone Ave",,  37.084080,-122.082275,,http://scmtd.com/stop/1467,0,,,,0,0,1
1468,1468,"Glen Arbor Rd & Hillcrest Ave",,  37.085506,-122.083244,,http://scmtd.com/stop/1468,0,,,,0,0,1
1470,1470,"Glen Arbor Rd & Locust",,  37.086823,-122.083870,,http://scmtd.com/stop/1470,0,,,,0,0,1
1471,1471,"Glen Arbor Rd & Hihn Rd",,  37.078354,-122.079124,,http://scmtd.com/stop/1471,0,,,,0,0,2
1472,1472,"Glen Arbor Rd & Hihn Rd",,  37.078114,-122.079514,,http://scmtd.com/stop/1472,0,,,,0,0,1
1474,1474,"Glen Arbor Rd & Riverside Ave",,  37.088734,-122.087883,,http://scmtd.com/stop/1474,0,,,,0,0,2
1492,1492,"Graham Hill Rd & Covered Bridge Rd N",,  37.052555,-122.072395,,http://scmtd.com/stop/1492,0,,,,0,0,2
1493,1493,"Grandview & Mission",,  36.960922,-122.049515,,http://scmtd.com/stop/1493,0,,,,0,0,1
1499,1499,"Grant (Grant Park)",,  36.985538,-122.021599,,http://scmtd.com/stop/1499,0,,,,0,0,1
1501,1501,"Hagar Dr (UCSC - East Remote Parking)",,  36.991314,-122.054665,,http://scmtd.com/stop/1501,0,,,,0,0,1
1505,1505,"Heller Dr (UCSC - Oakes College)",,  36.989944,-122.067200,,http://scmtd.com/stop/1505,0,,,,0,0,1
1509,1509,"Heller Dr & McLaughlin Dr (UCSC - Kresge College)",,  36.999287,-122.064552,,http://scmtd.com/stop/1509,0,,,,0,0,1
1510,1510,"High & Western Dr",,  36.978645,-122.057823,,http://scmtd.com/stop/1510,0,,,,0,0,1
1512,1512,"High & Moore",,  36.977596,-122.048607,,http://scmtd.com/stop/1512,0,,,,0,0,2
1513,1513,"High & Moore",,  36.977859,-122.048325,,http://scmtd.com/stop/1513,0,,,,0,0,1
1515,1515,"High & Laurent",,  36.977737,-122.042374,,http://scmtd.com/stop/1515,0,,,,0,0,1
1516,1516,"High & Highland Ave",,  36.977901,-122.033669,,http://scmtd.com/stop/1516,0,,,,0,0,1
1517,1517,"Highland Ave & Escalona Dr",,  36.976994,-122.032921,,http://scmtd.com/stop/1517,0,,,,0,0,1
1520,1520,"Hwy 1 & Davenport Ave (Cash Store)",,  37.010872,-122.194145,,http://scmtd.com/stop/1520,0,,,,0,0,1
1521,1521,"Hwy 1 & Coast Rd",,  36.982559,-122.143456,,http://scmtd.com/stop/1521,0,,,,0,0,2
1525,1525,"Hwy 9 & Russell Ave",,  37.047657,-122.073280,,http://scmtd.com/stop/1525,0,,,,0,0,2
1527,1527,"Hwy 9 (#6519)",,  37.055630,-122.075081,,http://scmtd.com/stop/1527,0,,,,0,0,2
1529,1529,"Hwy 9 (Viking Cottages)",,  37.058273,-122.077408,,http://scmtd.com/stop/1529,0,,,,0,0,1
1530,1530,"Hwy 9 (SLV High School)",,  37.061310,-122.080154,,http://scmtd.com/stop/1530,0,,,,0,0,2
1531,1531,"Hwy 9 (SLV High School)",,  37.061214,-122.080193,,http://scmtd.com/stop/1531,0,,,,0,0,1
1532,1532,"Hwy 9 & El Solyo Heights Dr",,  37.065662,-122.079758,,http://scmtd.com/stop/1532,0,,,,0,0,2
1533,1533,"Hwy 9 & El Solyo Heights Dr",,  37.066677,-122.079704,,http://scmtd.com/stop/1533,0,,,,0,0,1
1534,1534,"Hwy 9 & Glen Lomond Ln",,  37.069176,-122.083977,,http://scmtd.com/stop/1534,0,,,,0,0,2
1535,1535,"Hwy 9 & Sunnycroft Rd",,  37.071644,-122.084068,,http://scmtd.com/stop/1535,0,,,,0,0,1
1536,1536,"Hwy 9 (Highlands Park)",,  37.079185,-122.083565,,http://scmtd.com/stop/1536,0,,,,0,0,2
1537,1537,"Hwy 9 (Highlands Park)",,  37.079517,-122.083397,,http://scmtd.com/stop/1537,0,,,,0,0,1
1538,1538,"Hwy 9 & Park Way",,  37.080986,-122.084381,,http://scmtd.com/stop/1538,0,,,,0,0,2
1539,1539,"Hwy 9 & Shadowbrook Rd",,  37.081261,-122.084435,,http://scmtd.com/stop/1539,0,,,,0,0,1
1541,1541,"Hwy 9 & Hillside Ave",,  37.087681,-122.088730,,http://scmtd.com/stop/1541,0,,,,0,0,2
1542,1542,"Hwy 9 & Hillside Ave",,  37.087646,-122.088585,,http://scmtd.com/stop/1542,0,,,,0,0,1
1543,1543,"Hwy 9 & Main",,  37.089657,-122.089676,,http://scmtd.com/stop/1543,0,,,,0,0,2
1544,1544,"Hwy 9 & Main",,  37.089844,-122.089813,,http://scmtd.com/stop/1544,0,,,,0,0,1
1547,1547,"Hwy 9 & Brown Gables Rd",,  37.092960,-122.096260,,http://scmtd.com/stop/1547,0,,,,0,0,1
1548,1548,"Hwy 9 & California Dr",,  37.095730,-122.097420,,http://scmtd.com/stop/1548,0,,,,0,0,2
1549,1549,"Hwy 9 & California Dr",,  37.095490,-122.097122,,http://scmtd.com/stop/1549,0,,,,0,0,1
1550,1550,"Hwy 9 & Pike Rd",,  37.099701,-122.100967,,http://scmtd.com/stop/1550,0,,,,0,0,2
1552,1552,"Hwy 9 & Western Ave",,  37.105839,-122.105988,,http://scmtd.com/stop/1552,0,,,,0,0,2
1553,1553,"Hwy 9 & Larkspur",,  37.106651,-122.106560,,http://scmtd.com/stop/1553,0,,,,0,0,1
1554,1554,"Hwy 9 & Clear Creek Rd",,  37.107697,-122.109261,,http://scmtd.com/stop/1554,0,,,,0,0,2
1555,1555,"Hwy 9 & Pacific",,  37.107861,-122.109627,,http://scmtd.com/stop/1555,0,,,,0,0,1
1556,1556,"Hwy 9 & Irwin Way",,  37.111294,-122.114410,,http://scmtd.com/stop/1556,0,,,,0,0,2
1557,1557,"Hwy 9 & Irwin Way",,  37.111439,-122.114220,,http://scmtd.com/stop/1557,0,,,,0,0,1
1558,1558,"Hwy 9 & River",,  37.116161,-122.120453,,http://scmtd.com/stop/1558,0,,,,0,0,2
1559,1559,"Hwy 9 & River",,  37.116524,-122.120216,,http://scmtd.com/stop/1559,0,,,,0,0,1
1560,1560,"Hwy 9 & Mountain",,  37.120399,-122.120834,,http://scmtd.com/stop/1560,0,,,,0,0,1
1561,1561,"Hwy 9 & Lomond",,  37.123093,-122.121696,,http://scmtd.com/stop/1561,0,,,,0,0,2
1564,1564,"Hwy 9 & Monaco Ln",,  37.133812,-122.125984,,http://scmtd.com/stop/1564,0,,,,0,0,1
1565,1565,"Hwy 9 & Cresta Dr",,  37.138687,-122.129517,,http://scmtd.com/stop/1565,0,,,,0,0,1
1567,1567,"Hwy 9 & Sequoia Rd",,  37.152439,-122.134529,,http://scmtd.com/stop/1567,0,,,,0,0,2
1568,1568,"Hwy 9 & Ramona Dr",,  37.185116,-122.141586,,http://scmtd.com/stop/1568,0,,,,0,0,2
1569,1569,"Hwy 9 & Sylvan Ave",,  37.195713,-122.145607,,http://scmtd.com/stop/1569,0,,,,0,0,2
1570,1570,"Hwy 17 & Pasatiempo Dr",,  36.999294,-122.020912,,http://scmtd.com/stop/1570,0,,,,0,0,1
1571,1571,"Hwy 17 & Pasatiempo Dr",,  36.999645,-122.022064,,http://scmtd.com/stop/1571,0,,,,0,0,2
1585,1585,"5th Ave (Harbormaster)",,  36.963802,-122.000298,,http://scmtd.com/stop/1585,0,,,,0,0,1
1586,1586,"Lake Ave & Lago Ln",,  36.966976,-122.001083,,http://scmtd.com/stop/1586,0,,,,0,0,1
1590,1590,"Laurel & Blackburn",,  36.968449,-122.031158,,http://scmtd.com/stop/1590,0,,,,0,0,2
1591,1591,"Laurel & Center",,  36.968918,-122.027740,,http://scmtd.com/stop/1591,0,,,,0,0,1
1592,1592,"Laurel & Center",,  36.968807,-122.027779,,http://scmtd.com/stop/1592,0,,,,0,0,2
1603,1603,"Lompico Rd & E Zayante Rd",,  37.083023,-122.050880,,http://scmtd.com/stop/1603,0,,,,0,0,2
1604,1604,"Lompico Rd & West Dr",,  37.104912,-122.051636,,http://scmtd.com/stop/1604,0,,,,0,0,2
1615,1615,"McLaughlin Dr (UCSC - Science Hill)",,  36.999973,-122.062332,,http://scmtd.com/stop/1615,0,,,,0,0,1
1616,1616,"McLaughlin Dr (UCSC - College 9 & 10 / Health Ctr)",,  36.999924,-122.058319,,http://scmtd.com/stop/1616,0,,,,0,0,1
1617,1617,"McLaughlin Dr (UCSC - Crown & Merrill College)",,  36.999008,-122.055176,,http://scmtd.com/stop/1617,0,,,,0,0,1
1619,1619,"Mission & Miramar Dr (Almar Shopping Ctr)",,  36.962132,-122.044601,,http://scmtd.com/stop/1619,0,,,,0,0,2
1620,1620,"Mission & Miramar Dr (Almar Shopping Ctr)",,  36.962399,-122.044502,,http://scmtd.com/stop/1620,0,,,,0,0,1
1621,1621,"Mission & Bellevue",,  36.963520,-122.042831,,http://scmtd.com/stop/1621,0,,,,0,0,2
1623,1623,"Mission & Palm (Palm Center)",,  36.965111,-122.041534,,http://scmtd.com/stop/1623,0,,,,0,0,2
1624,1624,"Mission & Olive",,  36.965073,-122.041832,,http://scmtd.com/stop/1624,0,,,,0,0,1
1625,1625,"Mission & Trescony",,  36.967289,-122.039131,,http://scmtd.com/stop/1625,0,,,,0,0,2
1629,1629,"Mission & Laurel",,  36.969170,-122.037437,,http://scmtd.com/stop/1629,0,,,,0,0,2
1630,1630,"Mission & Laurel",,  36.969028,-122.037788,,http://scmtd.com/stop/1630,0,,,,0,0,1
1631,1631,"Mission & Rigg",,  36.970787,-122.036392,,http://scmtd.com/stop/1631,0,,,,0,0,2
1633,1633,"Mission & Otis",,  36.970921,-122.036552,,http://scmtd.com/stop/1633,0,,,,0,0,1
1638,1638,"Mission & Sylvar",,  36.977268,-122.030281,,http://scmtd.com/stop/1638,0,,,,0,0,2
1647,1647,"Mt Hermon Rd & Covenant Ln",,  37.055664,-122.061325,,http://scmtd.com/stop/1647,0,,,,0,0,1
1648,1648,"Mt Hermon Rd & Conference Dr",,  37.053524,-122.039589,,http://scmtd.com/stop/1648,0,,,,0,0,2
1649,1649,"Mt Hermon Rd & Conference Dr",,  37.054188,-122.039986,,http://scmtd.com/stop/1649,0,,,,0,0,1
1650,1650,"Mt Hermon Rd & Quarry Rd",,  37.049770,-122.036583,,http://scmtd.com/stop/1650,0,,,,0,0,2
1651,1651,"Mt Hermon Rd & Lockhart Gulch Rd",,  37.050823,-122.037148,,http://scmtd.com/stop/1651,0,,,,0,0,1
1652,1652,"Mt Hermon Rd & Kings Village Rd",,  37.045650,-122.027496,,http://scmtd.com/stop/1652,0,,,,0,0,3
1653,1653,"Mt Hermon Rd (Graham Plaza)",,  37.044693,-122.026665,,http://scmtd.com/stop/1653,0,,,,0,0,3
1654,1654,"Mt Hermon Rd & Whispering Pines Dr",,  37.042404,-122.024902,,http://scmtd.com/stop/1654,0,,,,0,0,2
1658,1658,"Murray & Seabright Ave",,  36.967262,-122.007477,,http://scmtd.com/stop/1658,0,,,,0,0,1
1664,1664,"Ocean & Water",,  36.979939,-122.021240,,http://scmtd.com/stop/1664,0,,,,0,0,1
1665,1665,"Ocean & Blaine",,  36.980957,-122.021980,,http://scmtd.com/stop/1665,0,,,,0,0,2
1666,1666,"Ocean & Hubbard",,  36.982430,-122.022217,,http://scmtd.com/stop/1666,0,,,,0,0,1
1667,1667,"Ocean & Franklin",,  36.983929,-122.023132,,http://scmtd.com/stop/1667,0,,,,0,0,2
1671,1671,"Pine Flat Rd & Empire Grade",,  37.078445,-122.133873,,http://scmtd.com/stop/1671,0,,,,0,0,2
1672,1672,"Pine Flat Rd & Empire Grade",,  37.078674,-122.133743,,http://scmtd.com/stop/1672,0,,,,0,0,1
1677,1677,"Plymouth & Ocean",,  36.985016,-122.023018,,http://scmtd.com/stop/1677,0,,,,0,0,1
1678,1678,"Pool Dr & Hwy 9 (Mountain Store)",,  37.154930,-122.133217,,http://scmtd.com/stop/1678,0,,,,0,0,2
1681,1681,"Portola Dr & 18th Ave",,  36.962605,-121.987198,,http://scmtd.com/stop/1681,0,,,,0,0,1
1682,1682,"Portola Dr & Clearwater Ct",,  36.962486,-121.983597,,http://scmtd.com/stop/1682,0,,,,0,0,2
1683,1683,"Portola Dr & 21st Ave",,  36.962254,-121.984566,,http://scmtd.com/stop/1683,0,,,,0,0,1
1685,1685,"Portola Dr & 24th Ave (Live Oak Library)",,  36.962967,-121.980385,,http://scmtd.com/stop/1685,0,,,,0,0,1
1686,1686,"Portola Dr & 26th Ave (Trailer Haven)",,  36.963348,-121.974937,,http://scmtd.com/stop/1686,0,,,,0,0,1
1687,1687,"Portola Dr & 30th Ave",,  36.963566,-121.973892,,http://scmtd.com/stop/1687,0,,,,0,0,2
1688,1688,"Portola Dr & 30th Ave",,  36.963345,-121.972389,,http://scmtd.com/stop/1688,0,,,,0,0,1
1690,1690,"Portola Dr & 35th Ave",,  36.963554,-121.971924,,http://scmtd.com/stop/1690,0,,,,0,0,2
1692,1692,"Portola Dr & 37th Ave",,  36.963535,-121.968834,,http://scmtd.com/stop/1692,0,,,,0,0,2
1693,1693,"Portola Dr & 37th Ave",,  36.963318,-121.968773,,http://scmtd.com/stop/1693,0,,,,0,0,1
1703,1703,"Rio Del Mar Blvd & Kingsbury Dr",,  36.968151,-121.901215,,http://scmtd.com/stop/1703,0,,,,0,0,1
1705,1705,"Rio Del Mar Blvd & Highland Dr",,  36.969090,-121.899513,,http://scmtd.com/stop/1705,0,,,,0,0,1
1707,1707,"Rio Del Mar Blvd & Martin Dr",,  36.970234,-121.898155,,http://scmtd.com/stop/1707,0,,,,0,0,1
1708,1708,"Rio Del Mar Blvd & Sumner Ave",,  36.971050,-121.896011,,http://scmtd.com/stop/1708,0,,,,0,0,1
1710,1710,"Rio Del Mar Blvd & Palmer Ave",,  36.971233,-121.891838,,http://scmtd.com/stop/1710,0,,,,0,0,1
1712,1712,"Rio Del Mar Blvd & Clubhouse Dr",,  36.973217,-121.888908,,http://scmtd.com/stop/1712,0,,,,0,0,1
1713,1713,"River (River/Front Garage)",,  36.976425,-122.025192,,http://scmtd.com/stop/1713,0,,,,0,0,1
1714,1714,"River & N Pacific Ave",,  36.979210,-122.027489,,http://scmtd.com/stop/1714,0,,,,0,0,1
1715,1715,"River & Josephine",,  36.981705,-122.029190,,http://scmtd.com/stop/1715,0,,,,0,0,1
1717,1717,"River & Golf Club Dr (City Corp. Yard)",,  36.988747,-122.030769,,http://scmtd.com/stop/1717,0,,,,0,0,2
1731,1731,"Scotts Valley Dr & Bean Creek Rd (Middle School)",,  37.044632,-122.023293,,http://scmtd.com/stop/1731,0,,,,0,0,1
1733,1733,"Scotts Valley Dr & Blake Lane",,  37.045773,-122.021118,,http://scmtd.com/stop/1733,0,,,,0,0,1
1734,1734,"Scotts Valley Dr & Civic Center Dr",,  37.048088,-122.017265,,http://scmtd.com/stop/1734,0,,,,0,0,1
1735,1735,"Scotts Valley Dr & Disc Dr",,  37.048546,-122.016434,,http://scmtd.com/stop/1735,0,,,,0,0,1
1739,1739,"Scotts Valley Dr & Dunslee Way",,  37.052372,-122.013931,,http://scmtd.com/stop/1739,0,,,,0,0,1
1740,1740,"Scotts Valley Dr & Frapwell Cir",,  37.055168,-122.012421,,http://scmtd.com/stop/1740,0,,,,0,0,1
1741,1741,"Scotts Valley Dr & Victor Square",,  37.058823,-122.010323,,http://scmtd.com/stop/1741,0,,,,0,0,1
1743,1743,"Scotts Valley Dr (#5437 Executive Center)",,  37.060120,-122.009262,,http://scmtd.com/stop/1743,0,,,,0,0,1
1745,1745,"Scotts Valley Dr & Granite Creek Rd",,  37.061550,-122.007301,,http://scmtd.com/stop/1745,0,,,,0,0,1
1748,1748,"Scotts Valley Dr & Terrace View Dr",,  37.046673,-122.019424,,http://scmtd.com/stop/1748,0,,,,0,0,1
1750,1750,"Seabright Ave & Murray",,  36.967537,-122.007759,,http://scmtd.com/stop/1750,0,,,,0,0,2
1751,1751,"Seabright Ave & Logan",,  36.968437,-122.008018,,http://scmtd.com/stop/1751,0,,,,0,0,1
1752,1752,"Seabright Ave & Hall",,  36.968861,-122.007881,,http://scmtd.com/stop/1752,0,,,,0,0,2
1754,1754,"Seabright Ave & Clinton",,  36.971500,-122.007980,,http://scmtd.com/stop/1754,0,,,,0,0,2
1755,1755,"Seabright Ave & Clinton",,  36.971386,-122.008125,,http://scmtd.com/stop/1755,0,,,,0,0,1
1756,1756,"Seabright Ave & Windham",,  36.973316,-122.008095,,http://scmtd.com/stop/1756,0,,,,0,0,1
1757,1757,"Seabright Ave & Windsor",,  36.974281,-122.008080,,http://scmtd.com/stop/1757,0,,,,0,0,2
1758,1758,"Seabright Ave & Windsor",,  36.974442,-122.008301,,http://scmtd.com/stop/1758,0,,,,0,0,1
1775,1775,"Seascape Blvd & Vineyard Ct",,  36.952278,-121.873009,,http://scmtd.com/stop/1775,0,,,,0,0,1
1777,1777,"Seascape Blvd & Dolphin Dr",,  36.951683,-121.869675,,http://scmtd.com/stop/1777,0,,,,0,0,1
1779,1779,"2nd & Pacific Ave",,  36.964268,-122.025223,,http://scmtd.com/stop/1779,0,,,,0,0,2
1780,1780,"2nd & Cliff",,  36.965637,-122.020752,,http://scmtd.com/stop/1780,0,,,,0,0,2
1781,1781,"Soquel Ave & Riverside Ave",,  36.973946,-122.020645,,http://scmtd.com/stop/1781,0,,,,0,0,1
1782,1782,"Soquel Ave & Ocean",,  36.974438,-122.019623,,http://scmtd.com/stop/1782,0,,,,0,0,2
1783,1783,"Soquel Ave & Ocean",,  36.974598,-122.018517,,http://scmtd.com/stop/1783,0,,,,0,0,1
1784,1784,"Soquel Ave & Ocean View Dr (Branciforte Plaza)",,  36.976292,-122.017044,,http://scmtd.com/stop/1784,0,,,,0,0,2
1788,1788,"Soquel Ave & Pine",,  36.977913,-122.014389,,http://scmtd.com/stop/1788,0,,,,0,0,2
1790,1790,"Soquel Ave & Benito Ave",,  36.979103,-122.012108,,http://scmtd.com/stop/1790,0,,,,0,0,2
1791,1791,"Soquel Ave & Cayuga",,  36.978886,-122.012062,,http://scmtd.com/stop/1791,0,,,,0,0,1
1792,1792,"Soquel Ave & Seabright Ave",,  36.979675,-122.011070,,http://scmtd.com/stop/1792,0,,,,0,0,2
1793,1793,"Soquel Ave & Seabright Ave",,  36.980080,-122.009750,,http://scmtd.com/stop/1793,0,,,,0,0,1
1794,1794,"Soquel Ave & Poplar Ave",,  36.980846,-122.008446,,http://scmtd.com/stop/1794,0,,,,0,0,2
1795,1795,"Soquel Ave & Frederick",,  36.981407,-122.004150,,http://scmtd.com/stop/1795,0,,,,0,0,1
1796,1796,"Soquel Ave & San Juan Ave",,  36.981586,-122.003937,,http://scmtd.com/stop/1796,0,,,,0,0,2
1797,1797,"Soquel Ave & Hagemann Ave",,  36.981316,-122.002060,,http://scmtd.com/stop/1797,0,,,,0,0,1
1798,1798,"Soquel Ave & Trevethan Ave",,  36.981537,-122.001526,,http://scmtd.com/stop/1798,0,,,,0,0,2
1799,1799,"Soquel Ave & Park Way",,  36.981796,-121.998512,,http://scmtd.com/stop/1799,0,,,,0,0,2
1800,1800,"Soquel Ave & Park Way",,  36.981575,-121.998894,,http://scmtd.com/stop/1800,0,,,,0,0,1
1801,1801,"Soquel Ave & La Fonda Ave",,  36.983223,-121.995224,,http://scmtd.com/stop/1801,0,,,,0,0,2
1802,1802,"Soquel Ave & La Fonda Ave",,  36.982986,-121.995026,,http://scmtd.com/stop/1802,0,,,,0,0,1
1803,1803,"Soquel Ave & 7th Ave",,  36.985233,-121.990616,,http://scmtd.com/stop/1803,0,,,,0,0,2
1804,1804,"Soquel Ave & 7th Ave",,  36.985344,-121.989456,,http://scmtd.com/stop/1804,0,,,,0,0,1
1805,1805,"Soquel Dr (Dominican Hospital)",,  36.988644,-121.983345,,http://scmtd.com/stop/1805,0,,,,0,0,2
1806,1806,"Soquel Dr (Dominican Hospital)",,  36.988667,-121.982544,,http://scmtd.com/stop/1806,0,,,,0,0,1
1807,1807,"Soquel Dr & Mission Dr",,  36.989185,-121.981010,,http://scmtd.com/stop/1807,0,,,,0,0,2
1808,1808,"Soquel Dr & Mission Dr",,  36.988941,-121.980423,,http://scmtd.com/stop/1808,0,,,,0,0,1
1809,1809,"Soquel Dr & Thurber Ln",,  36.988811,-121.978905,,http://scmtd.com/stop/1809,0,,,,0,0,2
1810,1810,"Soquel Dr & Winkle Ave",,  36.988235,-121.974579,,http://scmtd.com/stop/1810,0,,,,0,0,2
1811,1811,"Soquel Dr & Winkle Ave",,  36.988003,-121.974335,,http://scmtd.com/stop/1811,0,,,,0,0,1
1813,1813,"Soquel Dr & Dover Dr",,  36.987942,-121.971016,,http://scmtd.com/stop/1813,0,,,,0,0,2
1814,1814,"Soquel Dr & Rodeo Gulch Rd",,  36.987434,-121.968498,,http://scmtd.com/stop/1814,0,,,,0,0,2
1817,1817,"Soquel Dr & 41st Ave",,  36.987656,-121.963936,,http://scmtd.com/stop/1817,0,,,,0,0,2
1818,1818,"Soquel Dr & 41st Ave",,  36.987473,-121.964043,,http://scmtd.com/stop/1818,0,,,,0,0,1
1820,1820,"Soquel Dr & Daubenbiss Ave",,  36.987640,-121.958481,,http://scmtd.com/stop/1820,0,,,,0,0,1
1821,1821,"Soquel Dr & Daubenbiss Ave",,  36.987831,-121.958763,,http://scmtd.com/stop/1821,0,,,,0,0,2
1822,1822,"Soquel Dr & Main",,  36.988930,-121.954857,,http://scmtd.com/stop/1822,0,,,,0,0,2
1823,1823,"Soquel Dr & Main",,  36.988735,-121.954994,,http://scmtd.com/stop/1823,0,,,,0,0,1
1824,1824,"Soquel Dr & E Walnut",,  36.987358,-121.952431,,http://scmtd.com/stop/1824,0,,,,0,0,1
1825,1825,"Soquel Dr & Capitola Ave",,  36.987072,-121.950851,,http://scmtd.com/stop/1825,0,,,,0,0,1
1826,1826,"Soquel Dr & Capitola Ave",,  36.987335,-121.950958,,http://scmtd.com/stop/1826,0,,,,0,0,2
1827,1827,"Soquel Dr & Browns Ln",,  36.987637,-121.948311,,http://scmtd.com/stop/1827,0,,,,0,0,2
1828,1828,"Soquel Dr & Orchard",,  36.987556,-121.947090,,http://scmtd.com/stop/1828,0,,,,0,0,1
