stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
HSTIVY:2,,H & Ivywood,,34.21621,-119.18801,,,0,
MAICHR:1,,Main & Chrisman,,34.27976323638496,-119.27742245912002,,,0,
TPHCAC:1,,Telephone & Cachuma,,34.27701555439455,-119.16222806680408,,,0,
GNZOCD:1,,Gonzales & Outlet Ctr,,34.21895462997118,-119.1498171267666,,,0,
PERPVR:1,,Perkins & Pleasant Valley,,34.15418405690724,-119.1838537270285,,,0,
OJABLA:2,,Ojai Ave & Blanche,,34.44761420336317,-119.24830968958918,,,0,
TPHGAT:2,,Gateway Plz,,34.26367646965459,-119.2254353927999,,,0,
H33LOM:1,,Hwy 33 & Loma,,34.43211705564375,-119.28039438347734,,,0,
VNASEN:1,,Ventura Ave & Seneca,,34.3058838587344,-119.29332270615215,,,0,
VNRFUC:1,,Ventura Rd & Fuchsia,,34.22437852866357,-119.19447948469002,,,0,
CIBPAT:1,,Channel Islands & Patterson,,34.1760577,-119.2088605,,,0,
GNZCST:2,,Gonzales & C,,34.2192081838016,-119.18118221236163,,,0,
TELCOL:1,,Telegraph & College,,34.27382689640004,-119.24271224625966,,,0,
RICCAM:1,,Rice & Camino Del Sol,,34.20580033655364,-119.14237089632462,,,0,
LVRBRE:2,,Loma Vista & Brent,,34.27531468141418,-119.2572993312394,,,0,
DORMST:1,,Doris & M,,34.2080340478456,-119.1920427875344,,,0,
5THVTA:2,,5th & Ventura,,34.19736003,-119.196162968,,,0,
MARDON:1,,Market & Donlon,,34.25741464,-119.2369730038507,,,0,
CSTGNZ:1,,C & Gonzales,,34.2199458935289,-119.18077604028962,,,0,
TPHUTI:2,,Telephone & Utica,,34.27369878478115,-119.16829486440892,,,0,
GRABRI:1,,Grand & Bristol,,34.25394,-119.20744,,,0,
ROSGNZ:2,,Rose & Gonzales,,34.21829585,-119.15860245,,,0,
THOSJR:2,,Thompson & San Jon,,34.27631394,-119.2805761,,,0,
THOOAK:1,,Thompson & Oak,,34.27835000000001,-119.295001,,,0,
WOONOV:1,,Wooley & Novato,,34.19015423018943,-119.2030013979847,,,0,
CST7TH:1,,C & 7th,,34.19478,-119.18108,,,0,
GRABRI:2,,Grand & Bristol,,34.25323487670505,-119.20714005033996,,,0,
TELHOO:1,,Telegraph & Hoover,,34.28036788407752,-119.19765752607591,,,0,
H33HIG:1,,Hwy 33 & Highland,,34.4201125835231,-119.29160957549001,,,0,
GNZOHS:1,,Gonzales & Oxnard HS,,34.21930803400164,-119.21196083237672,,,0,
PVROMP:1,,Pleasant Valley & Oceanaire Mob Home,,34.1641364204604,-119.14708725905992,,,0,
ELDCIB:1,,El Dorado & Channel Isl,,34.17359132207708,-119.1490966304587,,,0,
H33OVA:2,,Hwy 33 & Oak View,,34.39664385957852,-119.29980969767558,,,0,
FPBRPB:1,,Forest Park & Riverpark ,,34.24194921,-119.1725597413586,,,0,
TEAVEN:1,,Teakwood & Ventura,,34.17070439653274,-119.19480421192466,,,0,
VNAORC:1,,Ventura Ave & Orchard,,34.3215991907307,-119.29022351791698,,,0,
SAVASH:1,,Saviers & Ash,,34.18560480805326,-119.17735704842033,,,0,
HSTGNZ:2,,H & Gonzales,,34.21952000000001,-119.18639,,,0,
MAIALI:1,,Main & Aliso,,34.28035615622098,-119.279182298974,,,0,
TELEMM:1,,Telegraph & Emma,,34.27226847699714,-119.2541433193557,,,0,
TPHJOH:1,,Telephone & Johnson,,34.26707001102791,-119.20007400745376,,,0,
CST9TH:2,,C & 9th,,34.19224,-119.18111,,,0,
CIBJST:2,,Channel Isl & J,,34.1755258415843,-119.18579975531456,,,0,
PONCST:1,,Ponoma & C,,34.15409493865004,-119.19998167092125,,,0,
VNRIVY:1,,Ventura & Ivywood,,34.21631,-119.18103491,,,0,
LVRDCA:1,,Loma Vista & Dos Caminos,,34.27573204398032,-119.25573200331787,,,0,
TELBAY:1,,Telegraph & Baylor,,34.27458,-119.23734,,,0,
STURIC:1,,Sturgis & Rice,,34.20176626647103,-119.14385792981216,,,0,
MAILAU:1,,Main & Laurel,,34.28087620322799,-119.28552200517476,,,0,
PONCST:2,,Ponoma & C,,34.15388617341091,-119.20010080156327,,,0,
VNAMCK:1,,Ventura Ave & McKee,,34.32566380115808,-119.29019781288537,,,0,
TELSMA:1,,Telegraph & San Mateo,,34.28232494537024,-119.18436549390827,,,0,
DORHST:1,,Doris & H,,34.20808199660584,-119.18790592497395,,,0,
MSTDOR:1,,M & Doris,,34.20822032145211,-119.19234812507486,,,0,
NOVELP:1,,Novato & El Portal,,34.18781130726387,-119.20367278946873,,,0,
SAVPVR:1,,Saviers & Pleasant Valley,,34.1552326,-119.17786119,,,0,
