stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type
2ee3b1c3-9221-4e75-b7fa-334705ce6ac1,"565","Clark Rd & Pheasant Ridge Drive","""Pheasant Ridge""",39.7905637199022,-121.585598682499,0
e2dbed24-f6e4-48ed-afdd-ae7522183969,"564","Clark Rd & Kilcrease Cir","""Apple Tree Village""",39.7832828630974,-121.587653254727,0
525a9b0f-65f0-43d5-842b-aaa00ce4ffe3,"563","Clark Rd & Wagstaff Rd","""Paradise Cinemas""",39.7779479490488,-121.590470915465,0
e25935ac-9039-4525-93c1-cc3a6d9d9611,"511","Wagstaff Rd & Harvey Rd","""N. Fire Station""",39.7776703403992,-121.600498354465,0
33404dff-70f0-4070-83f7-81de737b9fed,"31","Skyway & Wagstaff","""76 Gas Station""",39.777537571045,-121.606435424473,0
a154338c-9bd7-411c-8cd5-2f1434bda5cb,"32","Skyway & Billie Rd","""Arco Gas Station""",39.7702500087172,-121.612403339887,0
655a8dab-d6dc-4561-b4ff-a33503dc331a,"33","Skyway & Lucky John Rd","""Paradise Trailer Park""",39.7657157341072,-121.616963095484,0
0028de9b-c1ba-4c48-b36b-0e5163b75492,"34","Skyway & Oliver Rd","""K & M Motorsports""",39.7620196498644,-121.622477717547,0
a4fba5f7-49f1-45fa-9277-32248e0b25b2,"35","Skyway & Fir Stq","""Park 'n Ride lot, Comm. ctr""",39.7563963983295,-121.625976659416,0
3e147bb1-388b-447a-b1b1-b31842d01bd2,"445","Almond & Birch","""(PTC)""",39.7546435746338,-121.624646283665,0
866367fa-b57f-417f-8994-111d54227abc,"513","Black Olive Dr & Pearson Rd","""Across from Community Park""",39.7524683029931,-121.624446459082,0
46d3f880-9717-430d-b916-92a5aab43976,"36","Skyway & Pearson Rd","""Big O Tires""",39.7537611278153,-121.628748722598,0
cb461ed2-cb5d-4e9d-b604-2c8dc18cf024,"3","Skyway at Town Hall","""Town Hall""",39.7503694743138,-121.631940551516,0
f608295a-0af7-454e-829c-f1fb06321d5c,"1","Skyway & Neal Rd","""Feather River Health Center""",39.7459867445223,-121.639621057488,0
fbeb9f93-930b-47ce-9cc2-8418be965b16,"530","Skyway & Princeton Way","""New Apartment Complex""",39.7465030697884,-121.644052067044,0
107e6d36-5dc6-403a-8fdb-e787fa672f98,"440","Skyway & Bruce Road","""Skyway Tool Center""",39.7138203509939,-121.787314223487,0
51e0d739-df8a-4ab8-9725-0df6285b4598,"216","Skyway & Forest Ave","""Skyway Professional Ctr""",39.7149830886712,-121.791700976592,0
b0ce3f0a-20b8-44a5-85ec-0aa39cf02853,"217","Notre Dame Blvd & Skyway","""""",39.7164556215081,-121.795285749154,0
1c8680b1-3323-4273-87a9-78de073a226d,"423","Forest Ave & Flying V","""""",39.718633575358,-121.800833898832,0
ac988a95-2fa1-40a0-a4e6-425ba3a19338,"293","Forest Xfer (Bank)","""Rabobank""",39.7231302990395,-121.801398503864,0
f2e7a05a-3e12-45e8-9aae-e853c766bc54,"369","E 20th St & Chico Mall","""See's Candy""",39.7273561195943,-121.804826367189,0
b895bf80-4182-4556-b8b5-6301adc20975,"526","E 20th St & MLK","""(Carpet Store)""",39.7250038221481,-121.813491243928,0
7418d91f-c969-408b-b016-7a99b84839cb,"571","E 20th St & C St","""""",39.7240382268452,-121.818138171323,0
c30945a0-9991-48c9-b9eb-314d13f30dfe,"572","E 20th St & Mulberry","""""",39.7220037711861,-121.821061779324,0
b97e9997-2529-49ba-967f-6038b97ab05e,"284","Mulberry St & 18th St","""""",39.7227266265587,-121.822932620223,0
472e2c1b-52fb-4c06-acd9-5c9ca80d5cba,"438","Mulberry St & 14th St","""Northbound""",39.7250279620306,-121.827079315608,0
0fbc0a3a-6026-4ef2-98bb-e3158bf4bef2,"395","8th Street & Olive","""""",39.7289654450992,-121.831593473649,0
9b4016eb-46da-49ed-be1f-5d01d89ec16e,"231","E 8th St & Orient","""""",39.7279502289265,-121.833143790552,0
983da7c4-af42-43b7-bb20-d434f6d42f3e,"168","Main St & 8th","""""",39.7262658015648,-121.835728099092,0
588a9f44-bbcc-4b02-91ba-08b00115e53c,"169","Main St & 5th","""""",39.7286073701744,-121.838343253037,0
4a004e89-c1bb-4a02-a353-92a9c7f42ef8,"405","Pearson Rd & Sierra Park Dr","""(Paradise Parking Lot)""",39.7522269041673,-121.624014623404,0
24ac0f97-3074-4c06-8760-8e3782cca87e,"410","Pearson Rd & Mallan Lane","""Reid's Nursery""",39.7521732599839,-121.616189278137,0
dc20bd01-4a23-46eb-8437-ee6f5b37ab80,"412","Pearson Rd & Recreation Dr","""School""",39.7521866710297,-121.613753832206,0
7d772a06-93a0-4a22-b641-b1a047587660,"17","Clark & Pearson","""Chevron Gas Station""",39.7523932011362,-121.607709473831,0
feac30c4-9832-4e19-a2a1-749b35890c8c,"18","Clark Rd & Shadowbrook Rd","""Library""",39.7580566858087,-121.606900787765,0
129f7a00-8797-41f5-8dcb-672c9a1be74d,"19","Clark Rd & Elliot Rd ","""Old Town Plaza/ Shelter Cove""",39.7614255405322,-121.60532364877,0
10922182-6ebe-4b0a-9762-4253ff301e80,"514","Clark Rd & Central Park Dr.","""McDonald's""",39.7650787094282,-121.602768844531,0
095e6de1-93c3-4540-8598-e148b1563a54,"20","Clark Rd & Rossi Wy","""PID, Car Wash""",39.7680814425994,-121.599969959257,0
1452b5e3-0e4f-4b62-bd5f-baccfc7ab1e2,"21","Clark Rd & Billie Rd","""Sam's Liquor Store""",39.7709393364751,-121.597160345147,0
28f8c8e4-32d9-4467-8d02-68f2a456ca43,"601","Clark Rd & Armstrong Pl","""""",39.7729992731213,-121.595108455128,0
e9107801-1637-485a-8370-a235b63b5dac,"22","Clark & Wagstaff","""Albertson's, K-Mart""",39.7768857942156,-121.591319834669,0
b8e624be-8875-4fbd-8ad7-4cc98cb5efb8,"623","North BC Courthouse","""""",39.729778,-121.790482,0
891c83e1-4e06-4a13-8356-cb53258ab530,"624","E 20th St & Concord","""""",39.727169,-121.792121,0
6cb06e40-4a52-4670-a297-63832e3d81cc,"220","Forest Ave & E 20th St","""(Winco)""",39.7274768190072,-121.801436054792,0
abd4315d-7a04-4138-9a11-87967013b6d4,"221","Forest Ave & Hartford Dr","""""",39.7331483503073,-121.801279145555,0
c888f299-2d9a-4de8-958c-4f62dae13bd2,"222","Forest Ave & Amanda Way","""""",39.7351908525938,-121.802247423068,0
3947620d-bc22-44ad-9127-438be6aa9725,"422","Forest Ave & Humboldt","""(East side)""",39.7377738200291,-121.804474997787,0
24da674c-a820-4a3f-b181-5d323e0addfc,"352","Marsh Jr High","""El Monte Ave & Humboldt Rd""",39.7392879271083,-121.799533027383,0
287aee32-6c31-472b-980c-731e515fa898,"204","Bruce Rd & Sierra Sunrise Ter","""""",39.7437216188742,-121.792383598827,0
ebdd212f-579d-4338-ac51-59abc418e58c,"205","Bruce Rd & Lakeside Village Commons","""""",39.7489277868824,-121.793956714508,0
088148b7-6405-43db-9a60-34e83e26a4d0,"206","Bruce Rd & Cal Park Dr","""""",39.7509059161488,-121.794334906002,0
baa0da37-c1fc-4f10-9251-08f8d26b0e82,"464","Manzanita Ave & Centennial Ave","""Bidwell Park Crossing""",39.7579440330234,-121.795466798274,0
b8783cf5-bf52-45eb-9e2f-9420f04eac29,"207","Manzanita Ave & Hooker Oak Park","""N. Hooker Oak Park""",39.7595828628292,-121.798929530318,0
a4362663-a876-43a8-9d3b-91bd8ced023b,"446","East Ave & Tuolumne","""(across from Elk's Lodge)""",39.7616039074423,-121.807243037656,0
074fe4b9-3c76-4958-9db6-b03f59d57992,"592","East Ave & Cactus Ave","""""",39.7611988938569,-121.810865361146,0
37cc7725-59e4-4fe4-9020-6c1a9a58f8b0,"582","Floral Ave & East Ave","""""",39.7617970265029,-121.829230447366,0
a499dfdd-007e-405a-87e8-d5cdae31a9cb,"539","Floral Ave at Silver Oak Dr Access","""""",39.7651363769255,-121.829261292771,0
6758d1ad-7c78-46db-835c-1a73dbc5d40c,"538","Floral Ave & Whitewood","""""",39.7681391100966,-121.829400767648,0
8c09aee8-158a-43c5-bd33-40a4150bf4db,"585","Eaton Rd & Floral Ave","""Cobblecreek Apts""",39.7693689030033,-121.829729338272,0
de34d641-744f-4c01-8d2c-c5633d65050b,"584","Eaton Rd & San Miguel Ct","""""",39.7699737411722,-121.833374460541,0
b7067508-bc19-4487-af14-aa01d16f2b30,"583","Eaton Rd & Lassen Ave","""Foothill Manor""",39.7728691859763,-121.835489382475,0
31794a56-dc3c-4354-b868-1e701672a6f4,"588","Ceres & Lassen","""E Lassen & Eaton - end of 7 interline to 2""",39.7736215456499,-121.836520691903,0
b4bce1d5-cbdf-4988-b06a-5ee4fc47ed7b,"166","Springfield Dr & Forest","""(across Sears)""",39.7301509815545,-121.802770453857,0
064859f3-0661-40ff-a096-e17c483d0493,"167","Springfield Dr & Chico Mall","""(Calvary Chapel)""",39.7297741311654,-121.806246596947,0
28938777-258d-458f-a6b5-b03ffe3531cc,"191","Springfield Dr & Auburn Oak Way","""""",39.7321197230887,-121.808965015946,0
84d0a502-404a-407f-ae94-1f7b186aa4cb,"192","Springfield Dr & Forest","""(Cinn Village Apt)""",39.7343902131552,-121.802960890708,0
debc7f3d-4844-45fe-a323-b0dfb33f3ad9,"224","Forest Ave & Stansbury","""""",39.7405190611195,-121.804967183171,0
de88a76d-4c81-4000-9eec-8653c627c991,"225","Forest Ave & Temperance Way","""""",39.7433903660411,-121.805432546463,0
5447d0c3-401b-4d45-8477-ca677c124e84,"460","8th Street & Forest","""(deer pens)""",39.7455347922763,-121.80700163883,0
36a177ad-15be-4cf7-9c06-cca3d0ec3873,"226","E 8th St & Kern","""(Cedar Grove)""",39.743657245854,-121.809748221025,0
fc37b414-758d-477d-b17e-5cc38beb0535,"227","E 8th St at Parkview School","""""",39.7417542184445,-121.812596727168,0
ed9bb6e3-91e0-4dcd-86cf-7b1511270ff9,"228","E 8th St & Hwy 32 ","""(park side)""",39.7382686876219,-121.817776073085,0
18aaafa7-faa1-4c81-ab64-073327af2b74,"229","E 8th St & Bartlett","""""",39.7354523679884,-121.821981777071,0
e4801e22-d87d-475e-bd5f-f92c5a1b5d21,"230","E 8th St & Linden","""""",39.7330960472283,-121.825474013416,0
91b4bbe1-14f3-4438-99f7-5b9ac3b54d6b,"170","8th & Salem","""""",39.725179506849,-121.83724488838,0
a332f3e1-b4b3-4fcf-8cef-72ba7b6eaaa0,"600","W. 8th St & Ivy St","""""",39.722585810577,-121.841140797206,0
a714b5e1-34db-475e-9a59-e96542e35923,"174","Ivy St & W. 5th St","""""",39.7247074380343,-121.843684872608,0
353d7528-8757-47b1-815c-e2822a289fc2,"268","Nord Ave & W. Sacramento Ave","""Safeway""",39.7308738369271,-121.85898955816,0
645972df-4780-4dab-bd23-d9d95426837f,"382","Nord Ave & W. Sacramento Ave","""Walnut Grove Apts""",39.7317817647327,-121.860950253066,0
f5fc0f04-c52d-4e48-9ade-2832fe50c292,"271","Nord Ave & mid block","""Nord Ave Mini Storage""",39.7343446155992,-121.865870765798,0
4a20db3a-eb75-45de-bca9-369c0ea8c0ca,"270","Nord Ave & mid  block","""Across from Nord Garden Apt""",39.7352713188691,-121.867679915886,0
4592c86b-efe2-4779-9500-401f6a74fbe9,"272","Nord & W 8th Ave","""76 Gas Station""",39.7362838528325,-121.869754604683,0
c4898346-3279-4a50-aa61-83f049a21920,"273","Nord Ave & W. Lindo Ave","""""",39.7404989445507,-121.879582219099,0
6dd0974d-b21f-4ef0-8c6e-421fb7770e15,"380","East & Nord","""Kennedy Ave (Tower Mart0""",39.7434238936558,-121.882200055254,0
129e54d0-c63a-41ab-afb5-a2272f905418,"113","East Ave & Guynn Ave","""Outbound""",39.7463770059572,-121.878396682644,0
4d7af52c-101f-4d3a-9152-ee2f7e3cd61c,"114","East Ave & Alamo Ave","""LDS Church""",39.748691752475,-121.87479984014,0
330c4457-8c29-4f78-960d-aec2a2282e36,"247","East Ave & Cussick Ave","""Pebblewood Pines""",39.7511298806149,-121.87068935458,0
0c44e2d5-7633-4c87-9f2f-b0d6795b3e25,"378","East Ave & 340 East Ave","""Across from Enloe Center""",39.7530181558739,-121.867493502348,0
4a2686fa-b087-42f8-9ef3-c403467eacdf,"248","East & Esplanade","""Raley's""",39.7562864277534,-121.862001679063,0
122d3923-be37-42a2-8988-37e572feb65c,"249","East Ave & Connors Court","""Chuck Patterson Used Cars""",39.7590625142492,-121.857399008119,0
92c03511-45ed-4111-8cc6-a1052549cb4a,"250","East Ave & Tom Polk Ave","""Beacon Gas Station""",39.761130497523,-121.853926888342,0
d8897cc6-dda3-4cec-b237-e3c243e97a16,"251","East Ave & White Ave","""Bike Path""",39.7611828006019,-121.850289812701,0
c2c1d211-0013-4720-a404-65f1e4e0d62c,"279","Park and 11th","""""",39.7242876722984,-121.832280119197,0
efc95ed4-6763-4446-b82d-93bc1ad76a44,"280","Park & 13th St","""(Senior Housing)""",39.7231946720597,-121.830319424291,0
dd0eef3e-20da-45ac-bd29-1e768d7e5540,"282","Park & 17th St","""""",39.7207994592666,-121.825994361996,0
5978cf49-2ade-4de9-8b1a-0d334f4f01a8,"283","20th St & Park","""""",39.7195482086866,-121.823215593291,0
83fba755-fb40-42f1-8fec-502a8e666d66,"573","E 20th St & Fair St","""""",39.722531,-121.820389,0
652b5f2c-0437-43ef-9060-f824d48d539b,"570","E 20th St & Franklin St","""""",39.7241334452709,-121.817679513555,0
3d7c1aa3-b76b-4f47-b12f-3f377723162f,"527","E 20th St & MLK","""(SNB)""",39.7248522773297,-121.812549788508,0
a8ca680f-6b6e-4034-a5e3-514c437f0d24,"288","MLK & E 20th St","""""",39.7239564194653,-121.811833638658,0
d8e554a8-cf59-4677-877d-57fa560561bc,"371","MLK & Silver Dollar","""(Cal Water)""",39.7205996346831,-121.807855922452,0
3df864b6-6378-430f-aeb9-4f0648d8895d,"290","MLK & E Park","""""",39.7152620384253,-121.807166594694,0
77230086-c160-4510-857f-075ab7329985,"291","E Park & MLK","""(Carmichael)""",39.7147215732766,-121.805488872855,0
a66ed976-664a-4beb-b37d-5b1af4e33938,"306","20th St & Park","""""",39.7195629608371,-121.823239733174,0
3f844c14-767a-4c4b-ad39-a06bef0b6e13,"307","Park Ave & 17th St","""""",39.7209952605364,-121.826313544888,0
8cac5efa-bb5e-4dec-9c8f-85626dcf725e,"309","Park Ave & 13th St","""""",39.7232147886285,-121.83030467214,0
f105369c-4528-4160-beb1-8918cacc0e1b,"46","Oro Dam Blvd & Myers St","""Subway""",39.5046214464081,-121.550080868607,0
7f63390a-6771-4827-bbe6-3a5bc5562860,"47","Oro Dam Blvd & 5th Ave","""Las Plumas Plaza""",39.5000670552294,-121.564320717115,0
9e8abe13-340e-41fe-afd2-3b000476a14b,"506","Oro Dam Blvd & 5th Ave","""America's Best Value Inn""",39.4992905556733,-121.566662285725,0
de2f009a-e068-44b9-95ad-0dc741096968,"471","Feather River & Oro Dam","""Arco Gas Station""",39.4982646106639,-121.571796034086,0
2c7cad19-9c3b-43a7-8fd5-e380b991a14f,"298","E Park & MLK","""Chico ER""",39.7148261794344,-121.806679773729,0
3113ea44-cafb-45ff-ba13-04caa7f12f56,"372","MLK & Silver Dollar Way ","""""",39.7205982935785,-121.80781434821,0
71fbf15b-3d09-4f77-970f-6d94e8425cd5,"301","MLK & E. 20th St","""""",39.7235460414616,-121.810949850735,0
7ff9b519-fc3b-492f-bad5-ef0bf3f2f964,"591","Park Ave & 11th St","""""",39.7243855729333,-121.83241825297,0
70644f56-7669-470b-8723-093e6b199e8c,"122","Cohasset Rd & Esplanade","""(Drive-Thru)""",39.7508589774882,-121.854974291025,0
4ec357d0-41ef-4b57-b009-990471438a9b,"123","Cohasset Rd & Parmac","""(Childrens ctr)""",39.7516569347177,-121.851555815432,0
120c252b-0c0e-41bc-9099-1951db8d5fe2,"182","Rio Lindo Ave & Cohasset","""(Dental Office)""",39.7533574553345,-121.84764649556,0
8c58d3e5-aee2-4405-94f2-dc8bc2622870,"183","Rio Lindo & Parmac","""(across Bloodsource)""",39.7554536018046,-121.849416753615,0
08a51479-6253-43c1-9ed0-3964e97ed7d6,"184","Rio Lindo Ave & bike path","""""",39.755774125801,-121.851968875645,0
7ea6a527-4929-49a5-9744-f14edc3ee7fa,"185","Rio Lindo Ave & Porter","""(courtyard)""",39.7541661414007,-121.854714116735,0
f60bbd65-f483-40ae-8f9c-80ae45f5c858,"331","Esplanade & Shasta","""""",39.7642257669107,-121.868825219204,0
525d01c1-8c83-41b5-8760-a674f94a2bec,"332","Esplanade at Cavalier Bike Path","""""",39.7655990580082,-121.870202533615,0
494bbb3b-c59d-4dd9-a4cd-9ddc4f153162,"576","Esplanade at Mt. View Mobile Home Park","""""",39.769356833062,-121.873976401924,0
eb5cf9cf-0a32-4f51-93f6-0c5cb0a3229b,"333","Esplanade & Eaton","""(Philly Sq)""",39.7711311144311,-121.875760071025,0
b26dbec1-f94c-4f02-9111-dde3bf53ffbe,"334","Esplanade & Tonea","""""",39.7749546036097,-121.879590265726,0
1d2e282c-a836-42d0-90a8-1c4a00c26d84,"607","Esplanade at DeGarmo Park","""DeGarmo Park""",39.7775456176725,-121.882182620894,0
1ff75020-bd8e-4548-a7bf-84c73f73d212,"335","Esplanade at Shasta School","""""",39.779539840194,-121.884215735448,0
35a8eb41-6060-4f5e-a416-8e08bb05c7eb,"336","Esplanade & Valley Ct","""""",39.7815850246898,-121.886530481966,0
1fef3792-6d67-413d-8c30-4e0dc39176ad,"603","Pine St & 9th St","""""",39.7284906940753,-121.830173243891,0
fe0f4162-1790-4501-ba40-a9f4752954ff,"439","Mulberry St & 14th St","""Southbound""",39.7249662712196,-121.827049811307,0
bc068b26-0a47-40cd-ade0-95e6f4c3c5d8,"305","Mulberry St & 18th St","""""",39.7228406204486,-121.823211569978,0
4aa88568-1230-454a-9ae0-570661d54fbd,"622","Mulberry St & 19th St","""""",39.7221593393182,-121.822022010208,0
a3fa470d-df41-45cc-90b4-bc569cade9a6,"199","Skyway & Zanella Way","""Ginno's""",39.7148328849574,-121.791706341011,0
a6648124-1c40-49c5-a8ba-c85f612d1189,"441","Skyway & Dominic Dr.","""Italian Cottage Restaurant""",39.7137144037315,-121.7874349229,0
16841379-9d95-43d1-b65f-f5dc8e2a7fe2,"0","Skyway & Princeton Wy","""Old Concrete Shelter""",39.746397122526,-121.64408291245,0
c6e15144-4d5f-490d-bf1f-88450912c2fb,"508","Skyway & Neal Rd","""Welcome to Paradise Park""",39.746120854981,-121.638330914875,0
8efaf0ff-115a-4bb1-81a7-dea1d0886ab4,"2","Skyway across from Town Hall ","""Annie's Country Cafe""",39.7503547221634,-121.631917752738,0
0de94e66-3e43-43dd-8327-c78ef3b511cf,"4","Skyway & Birch St","""Car Mart""",39.7546636912026,-121.627801902759,0
