route_id,service_id,trip_id,trip_headsign,shape_id
1348.1,MTWHF,1348.1-10-0-100-0900-0911-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-10-0-100-0915-0926-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-10-0-100-0935-0950-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-10-0-100-0950-1010-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-11-0-100-1010-1019-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-11-0-100-1025-1034-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-11-0-100-1040-1049-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-11-0-100-1055-1104-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-12-0-100-1105-1114-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-12-0-100-1125-1134-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-12-0-100-1140-1149-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-12-0-100-1155-1204-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-13-0-100-1210-1219-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-13-0-100-1225-1234-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-13-0-100-1240-1249-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-13-0-100-1250-1259-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-14-0-100-1310-1319-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-14-0-100-1325-1334-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-14-0-100-1340-1349-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-14-0-100-1350-1359-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-15-0-100-1410-1419-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-15-0-100-1425-1434-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-15-0-100-1445-1454-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-16-0-100-1500-1509-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-7-0-100-0610-0621-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-8-0-100-0710-0721-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.1,MTWHF,1348.1-9-0-100-0825-0836-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.1
1348.2,MTWHF,1348.2-8-0-178-0737-0749-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.2
1348.3,MTWHF,1348.3-7-0-213-0600-0628-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.3
1348.3,MTWHF,1348.3-7-0-213-0615-0636-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.3
1348.3,MTWHF,1348.3-7-0-213-0628-0655-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.3
1348.3,MTWHF,1348.3-7-0-213-0645-0710-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.3
1348.3,MTWHF,1348.3-7-0-213-0655-0711-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.3
1348.3,MTWHF,1348.3-8-0-213-0715-0744-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.3
1348.3,MTWHF,1348.3-8-0-213-0757-0815-2517-0-0-0-0_CO_5LB,CHILDREN'S COURT,1348.3
